ticker,PX_TO_BOOK_RATIO,PE_RATIO,RETURN_COM_EQY,RETURN_ON_ASSET,EQY_FLOAT_PCT,CUR_MKT_CAP,EQY_DVD_YLD_IND,TOT_DEBT_TO_TOT_EQY,BS_TOT_ASSET,SALES_GROWTH,CASH_AND_NEAR_CASH_ITEM,DVD_SH_12M
139480,0.15391370358252965,,-0.007863096098543295,-0.002673625651545755,59.86876087529532,3024404873216.0,231.0,100.75412330381776,33443865586470.0,0.47672192716468487,1771232861620.0,0.0
204320,,,,,,,,,,,,
007340,0.6888556802291771,2.8561201430844334,0.2728585132802075,0.0600025516861714,41.044231638218335,2645052096512.0,98.0,212.70087434622914,4567386501000.0,3.575836130914161,442144983000.0,100.0
004990,0.2378906616824587,,-0.0021996120368158985,-0.000677521043789533,39.01889971513432,2092298534912.0,426.99999999999994,132.99649001400033,23160430746450.0,7.425840091729492,1579854555110.0,1500.0
009970,0.328459624345409,2.0812775029094017,0.16884104142150494,0.06263576801600672,45.62040958912349,2425423659008.0,315.0,27.23115233893023,6379343146100.0,-3.9348411173547984,1183867828810.0,1600.0
229640,4.298152378780702,151.28867630819263,0.028148862674034172,0.009025521653949785,34.98900142893056,2732514607104.0,30.0,107.06851508789279,408424609720.0,-10.681420198433496,23875776790.0,200.0
012750,1.100730916943624,9.282585857973169,0.1214267795989467,0.08905759075937805,58.775999779238475,2464766492672.0,438.99999999999994,2.4312737486322655,2179505358170.0,6.193384325959779,241861776470.0,2700.0
120110,0.4463207981696788,29.24422457752415,0.015802673769051406,0.007122226852976077,71.52073379190537,3004814327808.0,141.0,78.94912552467741,6002718764680.0,-11.785179131337118,174054756470.0,1300.0
000155,0.09950384355943562,,-0.22740525699719252,-0.014222074308316499,309.7770830541166,11755621187584.0,73.0,480.69031717425344,28286809000000.0,12.558249140101694,3539167000000.0,0.0
103140,0.514937251427244,6.47111419160354,0.08220741879826107,0.04434296204294203,60.90499994178869,2594856501248.0,179.0,35.74377653684763,3660628679310.0,-5.66475063416993,407883024570.0,1200.0
001430,0.38916423822369806,5.933099763071843,0.06678364230229841,0.03427728080958842,37.97200048329548,2653796958208.0,172.0,46.56990363698729,3665171000620.0,-6.904436803632939,97264808990.0,1200.0
483650,,,1.581413834865017,0.23184805023087807,70.67903497391225,2616909889536.0,124.0,9.235934073811945,78003609120.0,38.28849111704123,41316802890.0,0.0
112610,2.875528411287597,132.98544043726577,0.02182752644745388,0.008329654800754819,59.52999950770632,2507040096256.0,165.0,106.57688836201167,2869361277710.0,10.565823223384086,207120648760.0,500.0
001450,0.3672475228784535,3.8712401088439097,0.0738197840025773,0.012717318117528374,71.66000743930347,2462528831488.0,,17.919954456686717,44087986397210.0,7.269304321890677,1444951209000.0,0.0
051600,1.0752551143051448,8.411530903241813,0.13075227403916984,0.10298134884443405,47.865,2650499973120.0,275.0,0.6339985684711693,1597333550830.0,7.331733256200672,49082349360.0,2158.0
026960,0.977398866486473,10.849230375802133,0.09231502840890192,0.0872154420237094,31.157598959945513,2501348425728.0,450.0,0.17092555603545764,1694019807600.0,-12.002277521974767,35097497310.0,780.0
008930,3.2011657461843535,21.898081561025087,0.15225164281294762,0.09856880500817124,34.72150675078986,2512178380800.0,81.0,27.140849093134356,1226170046390.0,19.296530346150874,27578958560.0,200.0
008770,3.854878909347986,27.280615603342074,0.14976036321486585,0.02892427005411115,95.68983433109815,2430200709120.0,,262.97112529961385,3006538770200.0,-27.499799797510615,411692316600.0,200.0
011210,0.4534705935500839,16.815994177807216,0.027258222640856578,0.012727349642605568,58.34299862638731,2407095861248.0,144.0,43.06702043880286,6825905000000.0,-0.5121220369281498,471826000000.0,0.0
007810,1.1130898259272823,,-0.08052258446925661,-0.02893940596884047,50.34549180273184,2834109300736.0,10.0,60.201216328800186,1236457010700.0,-16.57241065644142,89526523550.0,0.0
018670,0.47246478962718647,3.855523005354269,0.1285220287161249,0.05309745610518646,25.046000876969927,2368877101056.0,342.0,109.93921499064723,6081811411170.0,-13.313776486274065,493752033060.0,8000.0
069960,0.22752924050209117,,-0.017625132084386052,-0.006708488351226302,57.22688137303672,2391367745536.0,290.0,63.66166040929823,11712592639000.0,-16.087970574448715,164051282000.0,1300.0
282330,2.0200719173302057,11.082605939156519,0.19228001405948372,0.06353121950334621,49.67599738697766,2394317127680.0,306.0,82.86368733275894,3219078523110.0,7.602442715769536,302293600930.0,4100.0
279570,,,0.006991905990189393,0.0006733744297412857,,2413886177280.0,,1.0956777641424387,21421777000000.0,24.710861516744423,708016000000.0,
097230,1.043860196130789,,-0.31413696237096145,-0.041774316534030305,62.86714399916898,2406212435968.0,,226.44449856657855,2890585000000.0,20.910286142818077,350257000000.0,0.0
192820,3.5422124571990166,22.474192478897255,0.12109924850771438,0.03869080431689934,55.44699815665229,2382589067264.0,159.0,164.69193894698412,1557077274810.0,11.08467105738439,256890168000.0,500.0
017960,1.2562382113418247,,-0.03132064402554933,-0.019523590149966914,38.12099910128994,2306842558464.0,67.0,30.427448542407866,792428141670.0,60.97056092635423,66697909040.0,110.0
005440,0.1901192279936282,0.4557787700769856,0.49807042148424285,0.2735942009074107,22.844000307598954,2319856173056.0,159.0,10.78515908022564,5051682271000.0,34.36362012642986,76551992000.0,200.0
000240,0.32024938550764853,6.870230648613444,0.04756285226495169,0.041873689378573734,22.200000033784445,2377425354752.0,438.0,8.452202775197696,4640995961700.0,-0.5682760631058541,196740517700.0,700.0
000120,0.6838997318562118,10.96379144441117,0.06266613576910811,0.023600274139150407,39.26700098054016,2006479929344.0,80.0,89.28676606061767,9357587266740.0,-2.99091408086561,290135224980.0,0.0
004370,0.9916481289760511,14.019003827951423,0.07261944218644137,0.05483862853230277,55.68271155856287,2296197414912.0,161.0,2.5126811154759303,3234751426450.0,8.996110354080008,142899537580.0,5000.0
009420,10.99269825323226,583.4344022744863,0.019796088458782137,0.01548376561704612,67.7608023642994,2240303595520.0,,0.6930195131544397,239746992700.0,22.65041478184658,33722513720.0,
161890,1.9034722974156533,237.8039677401867,0.007910019776851199,0.0017472802439706188,61.669000274813754,2209435090944.0,99.0,170.02693738210775,3009429377710.0,15.54052128138577,170839479000.0,600.0
322000,0.8033224238132645,,-0.0076056709675879335,-0.004959598371007753,46.43558035714286,2208640008192.0,,13.007457594953706,502056913850.0,-44.545803981102445,104929856970.0,0.0
361610,2.835142345223192,83.22258709233719,0.035827308881892624,0.021674283755092682,37.30699951459337,2159179595776.0,,58.78163077435079,4083815083000.0,10.673220707225516,538288578000.0,
077970,1.8969095236397693,86.63682248360784,0.021869206931418427,0.006487428178563732,38.305044056411695,2207632326656.0,,100.67073869497314,899134400310.0,15.873639041529605,86615747310.0,0.0
030000,1.2987837694259188,8.921218276497378,0.14992546671789495,0.06640792122500505,67.57700000666478,1943538761728.0,641.0,13.424120101643606,2889504607290.0,-2.7059140895818152,607166631390.0,1110.0
298020,1.11203467423273,15.209057829087756,0.0746373707473523,0.02221527907011852,52.046999592485044,2096576987136.0,209.0,102.51359028292771,4070471419190.0,-15.263448197514473,100628602680.0,10000.0
007070,0.5695385988784802,130.74917045649931,0.004360926029234805,0.0017789815652158882,41.32399950745277,2155992317952.0,233.0,80.6171671263863,10042015942610.0,0.9269184688938132,431765530030.0,626.23505
085620,0.20704509791817174,6.156980007836425,0.02855482242956876,0.0029766462300350248,7.5170003065603925,2061584039936.0,,18.21651363238557,33092023489390.0,65.87055190830715,1366205271000.0,0.0
003690,0.26314288221996024,3.0153940600008173,0.09512192943477729,0.024594903776705066,64.98900009246778,2140091580416.0,471.0,,12066324170936.0,-17.723333456406564,510175242911.0,0.0
081660,0.9984618502806014,44.744067271104235,0.022501240336234407,0.008688161652714568,58.57377706253918,2022799048704.0,745.0,78.13751860347739,4980149550860.0,-5.095580379178685,585613513340.0,1090.0
002790,0.5928168824909633,16.513823521919342,0.03572064941890534,0.015612907704053323,52.39927692325662,2445813481472.0,148.0,11.25826879336769,7631430777860.0,-10.536558816523417,628997674830.0,245.0
005070,9.847479460488502,174.38781460823253,0.0740733988956148,0.048107510939828825,39.862064690848015,2055254048768.0,,11.758161775668368,672673343820.0,29.648265014085638,60397391930.0,
023590,0.2748101935466509,3.0632562815081856,0.09349131089972032,0.004404866189572969,48.06984910076741,2084185964544.0,367.0,810.9798832571945,53342459330150.0,6.997706581231647,1842163320480.0,700.0
395400,,,,,,1879905796096.0,442.0,,,,,311.544
001120,0.39284437632011826,7.623710161543099,0.051654046863010596,0.014901399472581222,,1715669041152.0,419.00000000000006,112.10050243320819,7995340730860.0,-22.6295389269746,1138908037970.0,1200.0
003540,0.14788661958871863,3.341771058330793,0.04693422151586232,0.006095186827287774,150.4381595245801,2672018325504.0,305.0,306.12100399170697,22643488792000.0,-31.55236839141996,4074882999000.0,0.0
003530,0.4330325864297014,73.25750316738272,0.00594409614004071,0.0007332704538949599,102.32786784863363,1864501821440.0,,213.11832359010702,13250183608170.0,0.3547406676365351,1223146474000.0,0.0
475150,,,,,,,,,,,,
462870,,,0.9916475316792726,0.7213153389954622,22.137927427324655,1807521808384.0,,5.200685334030338,203918102460.0,155.16404800047613,116136433400.0,
003570,0.44232442775843683,6.257549370875722,0.07285124327526532,0.04983132091989779,40.51700187763622,1245313892352.0,336.0,0.14854817780684773,1056904317490.0,19.099229875624342,60154336650.0,700.0
069620,1.6923738173625926,10.666814266515853,0.17703316829427182,0.07303624063711556,46.748998589464705,1670710427648.0,41.0,57.509201188503624,1770310792990.0,7.439848459691195,111506188290.0,0.0
030610,0.24782294716780592,6.8863658396359915,0.03928871691627383,0.004657492219641369,14.392328944037718,1673852616704.0,371.0,,15593363016070.0,10.10419904659346,863443559000.0,0.0
012630,0.1275724956700938,2.8639365694752748,0.04563023638883011,0.00978296529515196,56.79499983243,1376147210240.0,162.0,147.9443211123549,11521215410540.0,17.112975083053485,756026793120.0,300.0
006280,1.0518329686247612,,-0.02026495311035369,-0.010304720777012909,47.769788572472976,1576159936512.0,109.00000000000001,55.683867175808885,2643313917480.0,-4.947600853672936,49706128320.0,1500.0
004000,0.5639733759554775,7.383687952475315,0.07783412130653866,0.06750942026743587,55.87500196309384,1594421936128.0,240.0,0.9333216799224423,2682930419570.0,-28.214533379435412,460888466720.0,2000.0
073240,1.1882398912333842,9.522306278881612,0.13200158119998393,0.03312501405197877,42.18199990867516,1611530240000.0,,177.50478046718027,4830981257390.0,13.54965509433054,258508607090.0,0.0
032350,11.080094334100115,,-1.3287110379049476,-0.11338756024645404,59.33175935912946,1599989612544.0,,1915.321616747122,1764111056270.0,70.71199904390083,33639841990.0,
294870,0.28511831279433686,4.9554670178383144,0.058645889173309866,0.02411683931375909,55.30235548437168,1481978937344.0,301.0,72.48035585696474,7016268809820.0,27.059048708560585,558231008370.0,700.0
195870,1.8971976759298008,11.574010729623296,0.1754596700166419,0.12523006777124504,61.775000000000006,1487499952128.0,105.0,15.54224262313834,688727319730.0,-19.90958570404738,139794120420.0,900.0
001800,0.3503920015994141,8.988630806317932,0.039267569268868555,0.016722678602329462,33.47860127790022,1470830084096.0,444.00000000000006,5.09507848277063,5138300057880.0,0.6536752033447266,404731530780.0,750.0
051915,0.06935965878410197,1.669044752305537,0.04204101878823554,0.01839668928019556,697.7328977779988,15091440287744.0,106.0,68.11537618654967,77466694000000.0,8.368501255441714,9084899000000.0,3550.0
006040,0.43662748731162876,5.234299911557095,0.08623443007437609,0.03042802590534859,25.120949227578087,1726116790272.0,153.0,115.63955329204288,7725142829290.0,-0.8606845312548841,637868932120.0,0.0
034230,0.7866809047640588,17.674670660931866,0.045203707902570174,0.01754845070622722,53.729145420293875,1375379259392.0,95.0,93.69289031352757,3618279367040.0,69.18581001617511,688899183540.0,100.0
020560,3.358090819427877,20.04707035473323,0.16614224367586344,0.008605898670541163,25.017012430020536,1453712343040.0,,980.1816002959896,13016745781130.0,22.82510854535999,312484818350.0,0.0
007310,0.6662914529836419,8.039362725467623,0.08546483059515952,0.04537950659032047,41.25900212454356,1238157754368.0,250.0,46.61738207796603,3496482529060.0,8.520477433394642,324550590210.0,9000.0
003470,0.26173970045630623,6.506143489849614,0.04079471248693625,0.004312168304049348,54.96186806584799,1473373798400.0,295.0,137.37424313052026,16461846690000.0,20.208535569378324,4123213012000.0,180.0
093370,3.946919802936591,,-0.15886981872251807,-0.06033940808948381,53.955047005817036,1416841658368.0,,128.94499976239112,853376951920.0,-14.310110480233067,27797408720.0,0.0
006340,0.9176117788449715,9.576768337527096,0.1001724183507429,0.03998372858508804,74.8218146520405,1412243652608.0,,31.751375963025747,234871662220.0,-8.361273800003868,12853289840.0,0.0
281820,1.350995989072254,19.289198007128295,0.07216169424170063,0.06448028194588577,38.8061815244329,1347467476992.0,66.0,0.9213371422533632,499951266110.0,-24.136686500625576,54244852720.0,180.0
100090,1.730555307158571,20.914650056432926,0.094579238126998,0.04334645616460568,51.28599961756217,1346403696640.0,,31.485860499625858,1431906666880.0,33.82413158290968,44777856650.0,
000210,0.26399102849944817,,-0.03438287546802216,-0.011063476545856809,59.514951391798284,1447347486720.0,266.0,150.25238214290027,12119563559880.0,-3.013145966760961,884275048580.0,1000.0
001740,0.47832909911402965,,-0.00032446692844591524,-7.641210045257243e-05,44.17500924309621,1444645044224.0,371.0,242.5827432748843,9110359000000.0,-20.927726667062725,337251000000.0,0.0
003090,0.8630783501920742,5.284784701676502,0.17312652812882534,0.0675781153719733,37.88681830176096,907773804544.0,91.0,48.01541041988701,2359277174090.0,6.863862496236599,161685947360.0,0.0
082640,0.21826279530563375,2.6428609959317564,0.061782615572932534,0.007081207153269235,99.8370000045046,1270349430784.0,,6.887131583596213,32869437390160.0,40.80322017004892,1629702861000.0,0.0
181710,0.41450486954430393,,-0.00513618825091589,-0.002637144295461265,39.109393983231705,1209169084416.0,129.0,19.436883488510567,3449677276360.0,7.31700124912778,771671803080.0,500.0
192080,0.8632830314008099,5.047677566818264,0.18620984136222493,0.1181046647465986,49.76599981545751,1148968632320.0,204.0,5.661655143462718,1288624909150.0,-5.658609051910757,298475758640.0,833.3333
415640,,,,,,,,,,,,
003240,0.12632526754609885,,-0.00463080024407204,-0.003871190073043175,27.684816742729296,945151606784.0,16.0,2.526770415375849,4738292443380.0,-13.086276060360607,336620840710.0,1750.0
300720,0.47081264574819737,4.391303988964973,0.11211639942437546,0.06386271814199887,32.8206519808829,1169134714880.0,595.0,42.9860091410001,2867925364370.0,20.96878014104472,195623239950.0,800.0
456040,1.0009195865315401,18.857371139403934,0.05307842642180602,0.026227024627931906,54.26200182183849,1202320048128.0,364.0,68.86382472512508,1990471193000.0,,280346795000.0,
330590,,,,,,1216559054848.0,584.0,,,,,200.192696
089860,0.6488443387480121,7.39905960233537,0.0901276622778421,0.01758714737683381,36.332195425100004,1196979650560.0,374.0,312.48177093520997,6718109060310.0,0.48750676620650835,517269404770.0,1200.0
000670,0.22936580962120268,,-0.015762419163674123,-0.010640154152857517,21.039947295817324,1227992596480.0,14.000000000000002,11.139685509480724,5568116970050.0,-15.075230121961422,267016479680.0,939.7517
280360,0.5211141108984559,15.176421354300624,0.034592515388745214,0.016987382824529728,33.44000356509989,1128145616896.0,276.0,65.90032185332211,4199096312580.0,26.945243284005183,499142596420.0,3000.0
000080,1.3444478253833398,41.302676597415775,0.03160638222786396,0.01065424082703141,46.18195429366075,1191189676032.0,370.0,97.3398025199659,3358347205530.0,0.9059552961866215,272487716210.0,950.0
001510,0.41147311829544847,102.62706648392896,0.004025842530707372,0.00039512032215181087,77.3031333778576,1071743041536.0,5.0,210.72532070368672,6449093771600.0,-3.799775038273649,899103900000.0,4.0
100840,0.4945985760409541,6.006655198809442,0.08493870088727834,0.053292386310476725,49.80000109305612,1122430877696.0,202.0,8.827259449261758,423163460480.0,58.69371842507072,70430089120.0,300.0
005690,4.600135877050001,103.36460905047576,0.045561456936136786,0.03539650246453273,66.38815029941163,1159277576192.0,26.0,3.7659828547862086,92518752840.0,-6.570803119905058,13724086510.0,0.0
298050,2.0883426497253303,36.24900411422632,0.0604184620109502,0.014727282678820137,46.58099266297256,1150515675136.0,98.0,224.02307928805416,3167433916060.0,-16.63576214041525,20339105500.0,6500.0
185750,1.9003227064088728,7.293780472967351,0.29556082238948905,0.16817965958431133,64.0490015686015,1090978447360.0,60.0,26.941934958136503,1402428435510.0,12.165172935805426,219646348410.0,1047.619
000815,0.025802862375390825,0.22865436229449798,0.12711990305266022,0.02193327765050999,1309.5217848591312,16111107047424.0,515.0,,85019029989420.0,5.787842622669434,1741176013300.0,0.0
066575,0.03665278951125975,1.0110338996842527,0.03688359391406369,0.01235564889444983,716.0938189034034,11781708709888.0,213.0,73.80633391091493,60240793000000.0,-1.4432642965717433,8487563000000.0,850.0
006650,0.49148771779622613,,-0.015754133594250215,-0.013223392839854473,56.817004258350735,1063524433920.0,75.0,8.517848140415115,2196492714330.0,12.506425437414858,34185394010.0,1000.0
009155,0.024903113022127905,0.46206258090555746,0.054978686479533,0.03733885792542995,2027.1218978158465,28670179672064.0,63.0,20.343675071788976,11657871601840.0,-5.646315418197142,1669189597130.0,1200.0
075580,1.4515308966196017,15.322931028580456,0.09924086629670126,0.031247775784995234,40.52400079254936,1088098598912.0,118.0,136.44549862445027,544018916690.0,-6.159491495654839,50751657160.0,200.0
005300,0.8814569644230339,7.779757672412903,0.11611863965092038,0.04171341354324643,47.76100229294816,1200470753280.0,285.0,118.17913893179978,4257669750820.0,13.475282114179214,247537132460.0,3400.0
248070,3.431277083419874,11.409312766072562,0.34826475284625347,0.12200795688778601,60.23000011962464,1087819350016.0,33.0,87.36546375291105,938644554380.0,15.13941038642469,131852482690.0,0.0
365550,,,,,,1087713312768.0,642.0,,,,,268.51077
006110,5.799958135374787,434.18196530902776,0.017337697413000737,0.009838167895159691,39.733553399842684,1072498671616.0,4.0,44.31666317349909,404298806440.0,-14.110441536119398,60673606500.0,100.0
499790,,,,,,,,,,,,
090460,0.9633794859752085,6.795624523282291,0.15108968822679564,0.08640735128458024,77.31199920348814,1045261516800.0,78.0,31.17463958221557,1089361044640.0,-5.297966234938801,138587141330.0,250.0
002020,0.19385774539110157,24.27924982787764,0.007915111997496976,0.0017322331279249665,71.64450931538433,1176094638080.0,76.0,211.82603009679616,5231418956580.0,3.860651925141783,355059487130.0,550.0
192400,0.4130158408738623,3.420808211835993,0.1272270918908136,0.10854185883913584,27.335998958761852,907488788480.0,531.0,0.7991878048693655,1248108717570.0,2.198566313415217,118121907540.0,1100.0
071055,0.024392874846895472,0.28891893067805374,0.08807910545121345,0.007759975544101055,820.1501842177025,10715806040064.0,463.0,407.71430692860423,95901185591110.0,37.442128892843684,13844783516000.0,2711.5
451800,,,,,,,,,,,,
009450,1.071071675511608,7.530404299183314,0.15086405567805392,0.08000540305691807,41.92399853538368,1055064064000.0,103.0,19.76774741132544,1060557971480.0,3.74309164171212,82771721310.0,550.0
033240,1.6070441125259693,,-0.06757620686685449,-0.04076258813139154,60.34981099018982,990921031680.0,,59.51857638817184,692647470960.0,72.17675350143551,56116501060.0,0.0
057050,0.2107718643971894,3.185318706865192,0.067811711650125,0.04383426690410577,38.57900113760567,960504201216.0,327.0,15.525399621475056,3432527148800.0,-1.7705132294848527,157607671910.0,2800.0
006120,0.20857852865393517,3.2116513859957365,0.06632551376734602,0.015899153341829068,50.85533821421381,1084216442880.0,254.0,162.12979754360305,12250710294970.0,2.547880786473191,1015984405630.0,1700.0
108320,1.3153066793055102,12.694654322809374,0.10503061840352873,0.08113536930280685,66.73899891172691,1014892331008.0,243.00000000000003,2.1626985846041697,1205064944730.0,-10.281495047076142,184417149180.0,1800.0
079900,,,0.2934863062877848,0.19229399146855802,26.985165109085752,977365565440.0,390.0,18.818775822400386,158316498660.0,12.064568415677703,29550979610.0,0.0
484870,,,0.07871298163138434,0.03444059222409832,14.60924851702553,997775114240.0,229.0,12.982441545533579,358608884930.0,43.666238242483004,85465033600.0,0.0
00088K,0.022727412650945432,0.6445696480217481,0.03522370324069364,0.0018710395723591019,115.08637703704964,8601824919552.0,227.0,283.44415526406874,209738149000000.0,4.417815717028473,8528739000000.0,800.0
137310,0.46110264521937405,,-0.16217568862547502,-0.1326699456212439,26.039915075516923,950972776448.0,248.0,21.389032317402844,3788831050300.0,-77.63723768283988,482383087100.0,0.0
285130,0.5492739610459826,29.19311384876709,0.018691701642167994,0.00983750490785546,69.35148632014267,1073647583232.0,133.0,52.385249517950726,4158774903690.0,-4.396127487180132,396012209620.0,650.0
036530,0.20806641923987745,2.5464013407573938,0.08497988576304186,0.0332102081540147,30.77955376602617,871359643648.0,501.99999999999994,0.5110363185687656,2701797834310.0,16.335729759197303,334196791020.0,800.0
003160,1.0982892130628088,52.63942731992205,0.02085572088129244,0.011360498066626288,67.70730062599242,863756681216.0,72.0,49.382038610134785,280589482060.0,-7.126459810700498,47312346610.0,100.0
336370,1.302114952309209,5.088911778832402,0.29338986255956845,0.11838544709627953,76.1461546237954,1176210767872.0,8.0,54.38347554450074,1706722451080.0,2.662462133141115,129050438500.0,50.0
025540,0.7563259732827258,9.668073068911859,0.08089978237635927,0.05370819299090145,63.62500247157686,912372989952.0,360.0,17.674311159839178,1425051765000.0,11.026549262305469,97939211000.0,700.0
004490,0.5440918058213798,6.072018351050339,0.09288039605606441,0.06644584561347419,43.66299970105892,859769405440.0,409.99999999999994,13.028516818606212,1840970162000.0,14.368774771270552,150621326560.0,700.0
005090,0.46578897327510016,7.953011160766891,0.05961268435427107,0.013991106300673248,45.227997141992894,890367574016.0,214.0,201.01795494550404,2967510633950.0,7.10923910206826,282914318510.0,1700.0
064960,0.48031483012051324,5.209173892311332,0.09545899950384559,0.07139262443571734,49.75499985902653,813940408320.0,469.00000000000006,0.017395546538211504,1211181269340.0,8.749450402911334,199604854940.0,800.0
009240,2.073132504024682,,-0.15771470590841372,-0.057786648711600754,35.95253152318371,659032768512.0,,78.75684804252664,1051517418790.0,-1.6971827159602457,81947249610.0,4500.0
030190,1.3451187760468266,8.870388823010444,0.15760163797577642,0.11499094322684825,53.76047847654636,873596190720.0,342.0,6.811675130225105,493709695210.0,1.218051115450356,79253012560.0,410.0
071320,0.12022295064910704,1.259157842799243,0.10632990170104857,0.025818638297530453,21.827997924472637,874195189760.0,831.0,196.40731401573106,7968409129270.0,-5.2558855622051075,14122778000.0,0.0
178920,2.7101634580014484,,-0.00547151735404979,-0.003531518772750479,,854559948800.0,120.0,49.93911584106282,517945909900.0,-21.2707839680951,56412206020.0,0.0
003620,7.616870113566431,924.0847957018382,0.008203949585180358,0.0038483544468066086,39.54905141601742,845927153664.0,,22.563680870306975,2636056902320.0,9.143935905487686,58033181090.0,
003030,0.5134381024810637,3.2559376403683755,0.17178732882153017,0.0716883947816483,35.5550022633556,828294496256.0,88.0,68.46641679102439,4340755996100.0,-1.024111694549476,713742113590.0,2000.0
011930,1.7193671047767178,25.77937471922907,0.07144704496481145,0.027850686101248325,8.102199817760331,813246185472.0,,80.62049297536933,587747541240.0,-13.1935348028719,31567056070.0,0.0
003850,1.752046823848415,23.914631117756972,0.07552182277545264,0.044474643605126894,33.875999463023945,812702302208.0,166.0,37.21474704803162,915511541050.0,13.037855411491387,16460520010.0,100.0
005880,0.4603049120940708,10.848237127687787,0.04354825176059773,0.01481414092990014,51.15799993889958,821391917056.0,,153.9410497816741,4727803814340.0,-13.315579796561424,109773639670.0,0.0
079160,2.2285740802823195,,-0.24116244446486845,-0.02830479148261958,46.991091110052416,826250362880.0,,533.400140061399,3194214710430.0,21.414478121686475,190527889240.0,0.0
00104K,0.04986310699690084,1.4114720180672105,0.0364209604561911,0.004081772633172595,359.3288049024773,6451352305664.0,172.0,328.6672957695677,47203762893000.0,1.0453503794585233,3646474585000.0,0.0
317450,,,,,,,,,,,,
214320,0.7713500287582438,6.904025341466522,0.11560767596259816,0.041960766597571586,62.269,808000028672.0,1052.0,18.912620419611727,2560209103470.0,19.566052489606236,529267186430.0,225.0
014820,1.1772669237042417,14.163113833101743,0.08557699987034692,0.042979261621866494,17.206334649154183,782581760000.0,112.00000000000001,66.1578558932694,1535857779600.0,-11.158584992911868,77908425700.0,0.0
007700,0.26142389551264616,4.565833395091624,0.058418865775105314,0.03289392171213485,8.187475711796804,800932757504.0,244.0,7.274487447620885,3840524557780.0,9.328499172073686,278014355540.0,400.0
001270,0.1448701226960733,1.9159625277370573,0.07889270207670898,0.035241061722466896,168.6036420871637,665037832192.0,321.0,33.805542491758445,1770492019480.0,0.7162518291821268,267220314000.0,0.0
217590,,,0.10101594157097733,0.028502052719098777,24.81304081833036,750706098176.0,15.0,151.29602178174724,248068135490.0,10.869213086580285,4323041000.0,0.0
000370,0.13700721764294763,1.7911551656698295,0.07762947601345453,0.014012331306488365,46.9899998465669,766563385344.0,,7.71166966183634,18115263746010.0,10.336682780265486,379782528000.0,0.0
001500,0.36535842442789757,8.724481423460904,0.042766973899526266,0.00490514595744831,56.557155749925556,755599802368.0,303.0,257.96868372408244,11585257000000.0,-24.326974424575578,1089657000000.0,0.0
010780,0.4904826244551241,4.743857912169323,0.10904393109712593,0.04041074052292362,43.182998713391854,737171734528.0,202.0,98.6031106725592,4237373316080.0,-10.928640995507996,641080181420.0,1500.0
161000,0.9844760773478619,21.903753032853388,0.0451997130429911,0.0260362486078662,37.280600545484596,739655286784.0,96.0,46.066690879728576,1308360653090.0,-17.583833604189387,90537645070.0,250.0
460860,0.300169511392122,3.6343596078849263,0.08259213280405416,0.04025465325027847,54.04950817196078,717980106752.0,279.0,63.202866482520356,3531787086230.0,,434773397830.0,0.0
093050,0.20921989794537088,3.874591468300017,0.05506458619001899,0.030905953959833674,36.71132417952199,662640525312.0,282.0,43.59497531649387,2755627761730.0,-3.4449149526454432,168108285340.0,700.0
069260,0.8506231857334496,5.3044906355742825,0.17053136802688687,0.13206342143927513,44.86099965867343,673408876544.0,559.0,3.0039220897406556,1099714172170.0,-14.819790436464315,69585866980.0,1000.0
249420,3.302727419373407,,-0.4375343029087362,-0.12458370796766262,65.38189508436825,727837507584.0,87.0,125.47043990736921,611260857040.0,-5.795171790907688,53258173050.0,0.0
016380,0.38918349326863244,3.139243050213352,0.13088326025621128,0.07502848150384767,39.46523269179353,693929443328.0,422.0,49.15145562602333,3195514054360.0,-10.206088108211054,110314482840.0,200.0
114090,1.8748623798882131,17.608121004604627,0.11041239369855727,0.07022026826274051,48.99099953165166,709484544000.0,554.0,18.646253918351448,639368283530.0,51.345928756295066,185666101760.0,353.0
001060,2.750358494028345,19.727877192403547,0.14632950692123817,0.05813982435276899,69.96027586931126,703202787328.0,213.0,64.15014589633061,645038796100.0,9.377585371203415,15908868300.0,400.0
002350,0.4261674094772069,7.03327623151871,0.06258158766496194,0.02514167060384828,36.496743574838945,741229920256.0,277.0,104.3335530636504,4232661554560.0,4.01534925548264,237635347830.0,115.0
293940,,,,,,696615108608.0,632.0,,,,,371.18308
017940,0.1942487121913503,1.4800755019538787,0.13900635709163506,0.04770761982209889,46.141004688718,591473147904.0,401.0,122.98331570239847,4597407646180.0,-2.040239852139137,181784017220.0,5150.0
005420,4.884576510865005,,-0.10553035133089625,-0.0282557488938603,68.12622621949711,690558468096.0,,81.69437794360894,1091033170880.0,11.248913059695102,68687310470.0,
001680,0.4939352056320073,9.727932498754862,0.051119036545164837,0.02056188134138577,63.80531069231219,725767684096.0,422.0,106.59896672882725,3334370027470.0,0.5730447820542545,742445231760.0,800.0
002840,2.0233764177482367,12.53397710059887,0.16953156038039438,0.14137343153118395,23.218222666131876,661907636224.0,166.0,0.14530045036660505,447566168770.0,-3.838684116860368,37421709120.0,2000.0
383800,0.2979849625448694,6.284768258007293,0.0481633603049047,0.04730186994835563,58.06083455524698,686114340864.0,322.0,0.12250067354322224,1698527000000.0,-50.14477582961193,185550000000.0,270.0
