date,profit_margin
2004-01-20,12.679
2004-02-20,12.679
2004-03-20,12.679
2004-04-20,14.4624
2004-05-20,13.9193
2004-06-20,11.3609
2004-07-20,10.7422
2004-08-20,10.7422
2004-09-20,9.9854
2004-10-20,9.9396
2004-11-20,9.9396
2004-12-20,11.4452
2005-01-20,11.4452
2005-02-20,11.4452
2005-03-20,11.4451
2005-04-20,11.268
2005-05-20,11.268
2005-06-20,14.2842
2005-07-20,14.2842
2005-08-20,14.2842
2005-09-20,14.2525
2005-10-20,13.7133
2005-11-20,13.7133
2005-12-20,12.8729
2006-01-20,12.8729
2006-02-20,12.8729
2006-03-20,13.0724
2006-04-20,12.2202
2006-05-20,12.1694
2006-06-20,12.0566
2006-07-20,12.0566
2006-08-20,12.0568
2006-09-20,10.7308
2006-10-20,10.7826
2006-11-20,10.7666
2006-12-20,10.7837
2007-01-20,10.7837
2007-02-20,10.7848
2007-03-20,10.7848
2007-04-20,10.8999
2007-05-20,10.9061
2007-06-20,10.6929
2007-07-20,10.7366
2007-08-20,10.7361
2007-09-20,11.67
2007-10-20,11.6625
2007-11-20,11.6625
2007-12-20,11.9159
2008-01-20,11.9795
2008-02-20,10.8567
2008-03-20,10.8561
2008-04-20,13.0418
2008-05-20,12.6539
2008-06-20,10.8143
2008-07-20,10.819
2008-08-20,10.8332
2008-09-20,10.3823
2008-10-20,10.2374
2008-11-20,10.1593
2008-12-20,10.1907
2009-01-20,10.0679
2009-02-20,10.0682
2009-03-20,9.7116
2009-04-20,7.8641
2009-05-20,7.8515
2009-06-20,6.3996
2009-07-20,6.3103
2009-08-20,6.4394
2009-09-20,5.29
2009-10-20,5.29
2009-11-20,5.29
2009-12-20,7.3253
2010-01-20,7.3235
2010-02-20,7.3557
2010-03-20,7.2689
2010-04-20,10.661
2010-05-20,10.7769
2010-06-20,10.8964
2010-07-20,10.9223
2010-08-20,10.9534
2010-09-20,9.9312
2010-10-20,9.9312
2010-11-20,9.9473
2010-12-20,10.2114
2011-01-20,10.2114
2011-02-20,9.9144
2011-03-20,10.0675
2011-04-20,12.5488
2011-05-20,11.816
2011-06-20,11.8408
2011-07-20,11.9124
2011-08-20,12.0101
2011-09-20,12.1747
2011-10-20,12.1668
2011-11-20,12.1586
2011-12-20,10.0795
2012-01-20,10.0738
2012-02-20,10.0751
2012-03-20,9.9365
2012-04-20,8.9776
2012-05-20,8.352
2012-06-20,6.9565
2012-07-20,6.9565
2012-08-20,6.9498
2012-09-20,4.7449
2012-10-20,4.7449
2012-11-20,4.7807
2012-12-20,4.325
2013-01-20,4.3243
2013-02-20,4.3223
2013-03-20,4.3154
2013-04-20,1.8737
2013-05-20,1.9758
2013-06-20,0.5518
2013-07-20,0.5715
2013-08-20,0.5814
2013-09-20,-4.1157
2013-10-20,-4.1157
2013-11-20,-4.1156
2013-12-20,-29.0926
2014-01-20,-29.0926
2014-02-20,-29.0927
2014-03-20,5.6536
2014-04-20,4.1457
2014-05-20,3.6987
2014-06-20,5.697
2014-07-20,5.697
2014-08-20,5.6992
2014-09-20,6.6774
2014-10-20,6.6774
2014-11-20,6.5587
2014-12-20,5.2911
2015-01-20,5.8605
2015-02-20,5.8705
2015-03-20,5.8705
2015-04-20,6.6974
2015-05-20,4.2102
2015-06-20,2.9103
2015-07-20,2.9103
2015-08-20,2.8839
2015-09-20,3.0417
2015-10-20,3.0485
2015-11-20,3.0151
2015-12-20,2.9188
2016-01-20,2.9188
2016-02-20,2.9187
2016-03-20,2.9251
2016-04-20,0.2365
2016-05-20,0.2446
2016-06-20,0.5972
2016-07-20,0.5967
2016-08-20,0.5959
2016-09-20,0.9292
2016-10-20,0.9291
2016-11-20,0.968
2016-12-20,0.5375
2017-01-20,0.5375
2017-02-20,0.5375
2017-03-20,0.5375
2017-04-20,5.2189
2017-05-20,5.1776
2017-06-20,5.4298
2017-07-20,5.4298
2017-08-20,5.4432
2017-09-20,4.8282
2017-10-20,4.8292
2017-11-20,4.8405
2017-12-20,6.1034
2018-01-20,6.0538
2018-02-20,6.0538
2018-03-20,6.0538
2018-04-20,6.6476
2018-05-20,6.6429
2018-06-20,6.3092
2018-07-20,6.3092
2018-08-20,6.3092
2018-09-20,6.5057
2018-10-20,6.5057
2018-11-20,6.5057
2018-12-20,6.4895
2019-01-20,6.4895
2019-02-20,6.4895
2019-03-20,9.0904
2019-04-20,8.9323
2019-05-20,8.8147
2019-06-20,7.0609
2019-07-20,7.0609
2019-08-20,7.0609
2019-09-20,8.2637
2019-10-20,8.2637
2019-11-20,8.2637
2019-12-20,8.2866
2020-01-20,8.2866
2020-02-20,8.2866
2020-03-20,8.5448
2020-04-20,7.5363
2020-05-20,7.483
2020-06-20,3.4453
2020-07-20,3.3921
2020-08-20,3.3551
2020-09-20,1.452
2020-10-20,1.452
2020-11-20,1.3554
2020-12-20,1.1434
2021-01-20,1.1434
2021-02-20,1.1434
2021-03-20,1.1434
2021-04-20,4.863
2021-05-20,4.863
2021-06-20,8.9205
2021-07-20,8.9205
2021-08-20,8.9205
2021-09-20,13.1985
2021-10-20,13.1985
2021-11-20,13.1985
2021-12-20,14.6861
2022-01-20,14.6861
2022-02-20,14.6861
2022-03-20,12.7734
2022-04-20,14.2931
2022-05-20,14.2631
2022-06-20,13.3909
2022-07-20,13.3909
2022-08-20,13.3909
2022-09-20,11.2619
2022-10-20,11.2619
2022-11-20,11.2619
2022-12-20,13.9742
2023-01-20,13.9742
2023-02-20,13.9742
2023-03-20,13.803
2023-04-20,12.8332
2023-05-20,12.8599
2023-06-20,11.2647
2023-07-20,11.3837
2023-08-20,11.3837
2023-09-20,10.115
2023-10-20,10.115
2023-11-20,10.115
2023-12-20,9.6799
2024-01-20,9.563
2024-02-20,9.563
2024-03-20,9.563
2024-04-20,8.7801
2024-05-20,9.1263
2024-06-20,8.8131
2024-07-20,8.7809
2024-08-20,8.7809
2024-09-20,8.5164
2024-10-20,8.5164
2024-11-20,8.5164
2024-12-20,9.1973
2025-01-20,9.1973
2025-02-20,9.1973
2025-03-20,6.7403
2025-04-20,6.6476
2025-05-20,6.6476
2025-06-20,7.2369
2025-07-20,7.2381
2025-08-20,7.2381
2025-09-20,8.573
2025-10-20,8.573
2025-11-20,8.573
2025-12-20,7.4646
2026-01-20,7.4646
2026-02-20,7.4646
2026-03-20,7.4646
2026-04-20,7.686
