date,roa
2004-01-20,7.1473
2004-02-20,7.2993
2004-03-20,7.2993
2004-04-20,8.2814
2004-05-20,7.5617
2004-06-20,7.5617
2004-07-20,7.49
2004-08-20,6.0634
2004-09-20,7.6816
2004-10-20,6.9209
2004-11-20,6.9209
2004-12-20,6.9193
2005-01-20,6.9044
2005-02-20,6.0552
2005-03-20,6.0552
2005-04-20,11.2157
2005-05-20,7.7001
2005-06-20,7.7001
2005-07-20,7.674
2005-08-20,7.6542
2005-09-20,8.0328
2005-10-20,7.9315
2005-11-20,7.9743
2005-12-20,7.9699
2006-01-20,7.9699
2006-02-20,6.4779
2006-03-20,6.4779
2006-04-20,6.3921
2006-05-20,4.7391
2006-06-20,4.8786
2006-07-20,4.8792
2006-08-20,4.9057
2006-09-20,4.028
2006-10-20,3.932
2006-11-20,3.9114
2006-12-20,3.9136
2007-01-20,3.9134
2007-02-20,4.2095
2007-03-20,4.2092
2007-04-20,4.2084
2007-05-20,3.1858
2007-06-20,3.5165
2007-07-20,3.5048
2007-08-20,3.5642
2007-09-20,3.8745
2007-10-20,3.7728
2007-11-20,3.7095
2007-12-20,3.7095
2008-01-20,3.7055
2008-02-20,3.8662
2008-03-20,3.8026
2008-04-20,3.8643
2008-05-20,5.0705
2008-06-20,5.0747
2008-07-20,5.0747
2008-08-20,4.3393
2008-09-20,3.7203
2008-10-20,3.6952
2008-11-20,3.6321
2008-12-20,3.6321
2009-01-20,3.6321
2009-02-20,3.3013
2009-03-20,3.2855
2009-04-20,3.0405
2009-05-20,2.3209
2009-06-20,2.3187
2009-07-20,2.3206
2009-08-20,2.2283
2009-09-20,2.0128
2009-10-20,1.9791
2009-11-20,1.9667
2009-12-20,1.9667
2010-01-20,1.9667
2010-02-20,2.2583
2010-03-20,2.2327
2010-04-20,2.1962
2010-05-20,2.3801
2010-06-20,2.3949
2010-07-20,2.4073
2010-08-20,2.3798
2010-09-20,2.5544
2010-10-20,2.5621
2010-11-20,2.5414
2010-12-20,2.5505
2011-01-20,2.5516
2011-02-20,2.5316
2011-03-20,2.5178
2011-04-20,2.7561
2011-05-20,2.6287
2011-06-20,2.6285
2011-07-20,2.6307
2011-08-20,2.5886
2011-09-20,2.7497
2011-10-20,2.7476
2011-11-20,2.7016
2011-12-20,2.6511
2012-01-20,2.6537
2012-02-20,2.6169
2012-03-20,2.6019
2012-04-20,2.4659
2012-05-20,2.4456
2012-06-20,2.3351
2012-07-20,2.342
2012-08-20,2.3075
