date,ev_ebit
2004-01-20,7.4139
2004-02-20,7.4139
2004-03-20,7.4139
2004-04-20,9.5326
2004-05-20,9.5326
2004-06-20,8.3804
2004-07-20,8.3804
2004-08-20,8.3804
2004-09-20,7.7518
2004-10-20,7.7529
2004-11-20,7.7529
2004-12-20,7.3568
2005-01-20,7.3568
2005-02-20,7.3568
2005-03-20,7.3609
2005-04-20,7.3751
2005-05-20,7.3751
2005-06-20,7.3791
2005-07-20,7.3791
2005-08-20,7.3791
2005-09-20,6.0299
2005-10-20,6.0299
2005-11-20,6.0299
2005-12-20,7.0619
2006-01-20,7.0619
2006-02-20,7.0619
2006-03-20,7.0619
2006-04-20,7.3079
2006-05-20,7.435
2006-06-20,8.3045
2006-07-20,8.3101
2006-08-20,8.3102
2006-09-20,8.5225
2006-10-20,8.5236
2006-11-20,8.4628
2006-12-20,8.4501
2007-01-20,8.4492
2007-02-20,8.386
2007-03-20,8.386
2007-04-20,9.5822
2007-05-20,9.5488
2007-06-20,10.7492
2007-07-20,10.7726
2007-08-20,10.8439
2007-09-20,10.7775
2007-10-20,10.8036
2007-11-20,10.8234
2007-12-20,11.1598
2008-01-20,11.2045
2008-02-20,11.2294
2008-03-20,11.2307
2008-04-20,11.545
2008-05-20,11.5481
2008-06-20,13.533
2008-07-20,13.5544
2008-08-20,13.5403
2008-09-20,13.68
2008-10-20,13.6366
2008-11-20,13.6558
2008-12-20,8.2747
2009-01-20,8.2382
2009-02-20,8.3312
2009-03-20,9.2057
2009-04-20,5.8966
2009-05-20,5.7556
2009-06-20,6.8042
2009-07-20,6.8596
2009-08-20,6.849
2009-09-20,7.9445
2009-10-20,7.9759
2009-11-20,8.2408
2009-12-20,10.3931
2010-01-20,10.3655
2010-02-20,10.3462
2010-03-20,10.4142
2010-04-20,13.4565
2010-05-20,13.5507
2010-06-20,11.5714
2010-07-20,11.3826
2010-08-20,11.3931
2010-09-20,10.0924
2010-10-20,9.8697
2010-11-20,9.8697
2010-12-20,11.3708
2011-01-20,11.3669
2011-02-20,11.3983
2011-03-20,11.4592
2011-04-20,11.2963
2011-05-20,11.3972
2011-06-20,10.2741
2011-07-20,10.2056
2011-08-20,10.2692
2011-09-20,9.2664
2011-10-20,9.2657
2011-11-20,9.2728
2011-12-20,8.4066
2012-01-20,8.4025
2012-02-20,8.3978
2012-03-20,9.0032
2012-04-20,9.9569
2012-05-20,10.0435
2012-06-20,11.2831
2012-07-20,11.2243
2012-08-20,11.2316
2012-09-20,11.8388
2012-10-20,11.8578
2012-11-20,11.8653
2012-12-20,13.2259
2013-01-20,13.2079
2013-02-20,13.318
2013-03-20,13.2358
