date,roce
2004-01-20,3.9572
2004-02-20,3.9703
2004-03-20,3.9756
2004-04-20,3.9896
2004-05-20,6.6273
2004-06-20,6.1807
2004-07-20,6.6916
2004-08-20,6.6385
2004-09-20,8.7921
2004-10-20,8.7912
2004-11-20,8.5189
2004-12-20,8.1051
2005-01-20,8.3822
2005-02-20,8.3739
2005-03-20,9.0606
2005-04-20,9.0193
2005-05-20,8.7398
2005-06-20,7.9208
2005-07-20,8.0208
2005-08-20,8.0017
2005-09-20,8.8647
2005-10-20,8.8551
2005-11-20,8.7391
2005-12-20,9.0469
2006-01-20,9.059
2006-02-20,8.987
2006-03-20,9.1119
2006-04-20,9.3086
2006-05-20,9.2088
2006-06-20,9.4694
2006-07-20,9.7003
2006-08-20,9.7287
2006-09-20,10.427
2006-10-20,10.4358
2006-11-20,10.4477
2006-12-20,10.0253
2007-01-20,10.0757
2007-02-20,10.0773
2007-03-20,9.761
2007-04-20,9.7557
2007-05-20,9.8238
2007-06-20,9.1737
2007-07-20,9.169
2007-08-20,9.1853
2007-09-20,9.2816
2007-10-20,9.2798
2007-11-20,9.2873
2007-12-20,9.4087
2008-01-20,9.3807
2008-02-20,9.3948
2008-03-20,9.6836
2008-04-20,9.6743
2008-05-20,9.7128
2008-06-20,9.8205
2008-07-20,9.7803
2008-08-20,9.8379
2008-09-20,9.0515
2008-10-20,9.035
2008-11-20,9.0904
2008-12-20,8.2758
2009-01-20,8.2792
2009-02-20,8.2811
2009-03-20,4.4873
2009-04-20,4.4103
2009-05-20,4.3794
2009-06-20,-1.1042
2009-07-20,-1.0991
2009-08-20,-1.0736
2009-09-20,-2.5395
2009-10-20,-2.5383
2009-11-20,-2.7737
2009-12-20,-3.5039
2010-01-20,-3.5205
2010-02-20,-3.446
2010-03-20,-0.2341
2010-04-20,-0.2599
2010-05-20,-0.2777
2010-06-20,3.9987
2010-07-20,3.9819
2010-08-20,3.9928
2010-09-20,5.8355
2010-10-20,5.8618
2010-11-20,5.8561
2010-12-20,6.9896
2011-01-20,6.9935
2011-02-20,6.9915
2011-03-20,7.4956
2011-04-20,7.4953
2011-05-20,7.4861
2011-06-20,6.3645
2011-07-20,6.323
2011-08-20,6.3348
2011-09-20,5.4843
2011-10-20,5.4753
2011-11-20,5.4348
2011-12-20,5.0281
2012-01-20,5.0906
2012-02-20,4.9805
2012-03-20,3.2686
2012-04-20,3.2643
2012-05-20,3.2319
2012-06-20,4.527
2012-07-20,4.5873
2012-08-20,4.4922
2012-09-20,4.3757
2012-10-20,4.3744
2012-11-20,4.313
2012-12-20,3.9214
2013-01-20,3.973
2013-02-20,3.9147
2013-03-20,5.5419
2013-04-20,5.6276
2013-05-20,5.5704
2013-06-20,5.5899
2013-07-20,5.5905
2013-08-20,5.6005
2013-09-20,6.8313
2013-10-20,6.8286
2013-11-20,6.8377
2013-12-20,7.9911
2014-01-20,7.9867
2014-02-20,8.0016
2014-03-20,8.275
