date,profit_margin
2004-05-16,3.6291
2004-06-16,3.637
2004-07-16,3.6079
2004-08-16,3.6298
2004-09-16,3.6298
2004-10-16,3.6298
2004-11-16,3.6298
2004-12-16,3.6298
2005-01-16,3.6298
2005-02-16,3.6298
2005-03-16,3.6298
2005-04-16,3.6298
2005-05-16,7.4794
2005-06-16,6.399
2005-07-16,6.3945
2005-08-16,6.3732
2005-09-16,6.3602
2005-10-16,6.3602
2005-11-16,6.3602
2005-12-16,6.3602
2006-01-16,6.3602
2006-02-16,6.3602
2006-03-16,6.3602
2006-04-16,6.3602
2006-05-16,5.4421
2006-06-16,5.5655
2006-07-16,5.5837
2006-08-16,5.5773
2006-09-16,5.5773
2006-10-16,5.5773
2006-11-16,5.5773
2006-12-16,5.5773
2007-01-16,5.5773
2007-02-16,5.5773
2007-03-16,5.5773
2007-04-16,5.5773
2007-05-16,5.3775
2007-06-16,5.3667
2007-07-16,5.3704
2007-08-16,8.0356
2007-09-16,8.019
2007-10-16,8.0626
2007-11-16,8.6084
2007-12-16,8.3675
2008-01-16,8.7059
2008-02-16,3.4289
2008-03-16,3.4298
2008-04-16,5.2843
2008-05-16,5.0696
2008-06-16,5.0696
2008-07-16,5.1692
2008-08-16,6.884
2008-09-16,7.0507
2008-10-16,7.0784
2008-11-16,7.5637
2008-12-16,7.5935
2009-01-16,7.5479
2009-02-16,7.0418
2009-03-16,7.1071
2009-04-16,2.9161
2009-05-16,2.4463
2009-06-16,2.4463
2009-07-16,2.4491
2009-08-16,4.0649
2009-09-16,4.232
2009-10-16,4.2889
2009-11-16,3.5509
2009-12-16,3.5567
2010-01-16,3.5231
2010-02-16,3.5363
2010-03-16,3.3599
2010-04-16,3.4746
2010-05-16,3.4601
2010-06-16,3.4737
2010-07-16,3.5128
2010-08-16,6.2587
2010-09-16,7.4306
2010-10-16,7.426
2010-11-16,7.4011
2010-12-16,7.3446
2011-01-16,7.6026
2011-02-16,7.2366
2011-03-16,6.7626
2011-04-16,5.4885
2011-05-16,5.4667
2011-06-16,6.1531
2011-07-16,6.1491
2011-08-16,6.1372
2011-09-16,6.1529
2011-10-16,6.1529
2011-11-16,6.1402
2011-12-16,5.9416
2012-01-16,5.8594
2012-02-16,5.848
2012-03-16,5.9162
2012-04-16,5.268
2012-05-16,5.4534
2012-06-16,5.1915
2012-07-16,5.1859
2012-08-16,5.336
2012-09-16,4.5044
2012-10-16,4.5044
2012-11-16,4.4859
2012-12-16,5.0295
2013-01-16,5.025
2013-02-16,4.9934
2013-03-16,5.1933
2013-04-16,4.8044
2013-05-16,4.9492
2013-06-16,4.3362
2013-07-16,4.329
2013-08-16,4.468
2013-09-16,4.378
2013-10-16,4.3783
2013-11-16,4.5237
2013-12-16,4.5398
2014-01-16,4.538
2014-02-16,4.5564
2014-03-16,4.7213
2014-04-16,4.4605
2014-05-16,4.4714
2014-06-16,4.5301
2014-07-16,4.5301
2014-08-16,4.5365
2014-09-16,4.5609
2014-10-16,4.5609
2014-11-16,4.5557
2014-12-16,4.1649
2015-01-16,4.1463
2015-02-16,4.147
2015-03-16,4.7856
2015-04-16,4.1528
2015-05-16,4.1528
2015-06-16,4.3063
2015-07-16,4.3061
2015-08-16,4.3298
2015-09-16,4.6477
2015-10-16,4.6477
2015-11-16,4.511
2015-12-16,5.2468
2016-01-16,5.2468
2016-02-16,5.2468
2016-03-16,5.6664
2016-04-16,5.0299
2016-05-16,5.029
2016-06-16,5.6333
2016-07-16,5.6333
2016-08-16,5.7635
2016-09-16,5.5489
2016-10-16,5.5489
2016-11-16,5.5489
2016-12-16,5.6792
2017-01-16,5.6792
2017-02-16,5.2899
2017-03-16,6.69
2017-04-16,5.5614
2017-05-16,5.5614
2017-06-16,6.2064
2017-07-16,6.2064
2017-08-16,6.2064
2017-09-16,6.6733
2017-10-16,6.6733
2017-11-16,6.6733
2017-12-16,7.139
2018-01-16,7.139
2018-02-16,7.139
2018-03-16,7.7489
2018-04-16,7.5766
2018-05-16,7.5732
2018-06-16,7.7142
2018-07-16,7.7142
2018-08-16,7.6882
2018-09-16,7.6401
2018-10-16,7.6401
2018-11-16,7.6401
2018-12-16,7.6639
2019-01-16,7.6639
2019-02-16,7.6736
2019-03-16,8.1865
2019-04-16,7.1341
2019-05-16,7.1341
2019-06-16,6.7964
2019-07-16,6.7964
2019-08-16,6.7964
2019-09-16,5.8946
2019-10-16,5.8946
2019-11-16,5.9094
2019-12-16,4.9639
2020-01-16,4.9639
2020-02-16,4.9639
2020-03-16,4.1496
2020-04-16,3.8234
2020-05-16,3.8368
2020-06-16,3.4302
2020-07-16,3.4198
2020-08-16,3.4198
2020-09-16,3.2413
2020-10-16,3.2413
2020-11-16,3.2413
2020-12-16,3.8549
2021-01-16,3.8549
2021-02-16,3.8549
2021-03-16,5.0849
2021-04-16,4.6381
2021-05-16,4.6381
2021-06-16,6.56
2021-07-16,6.56
2021-08-16,6.5608
2021-09-16,7.3709
2021-10-16,7.3709
2021-11-16,7.3728
2021-12-16,8.0997
2022-01-16,8.0997
2022-02-16,8.118
2022-03-16,8.7573
2022-04-16,8.5228
2022-05-16,8.5228
2022-06-16,7.6952
2022-07-16,7.6952
2022-08-16,7.7053
2022-09-16,7.6545
2022-10-16,7.6545
2022-11-16,7.6592
2022-12-16,6.6057
2023-01-16,6.6057
2023-02-16,6.6082
2023-03-16,6.5655
2023-04-16,6.0962
2023-05-16,6.0962
2023-06-16,5.1016
2023-07-16,5.1016
2023-08-16,5.1112
2023-09-16,4.1937
2023-10-16,4.1937
2023-11-16,4.1946
2023-12-16,4.1931
2024-01-16,4.1931
2024-02-16,4.1931
2024-03-16,3.3128
2024-04-16,3.6978
2024-05-16,3.6978
2024-06-16,4.3095
2024-07-16,4.3095
2024-08-16,4.3095
2024-09-16,5.1767
2024-10-16,5.1767
2024-11-16,5.1767
2024-12-16,5.6371
2025-01-16,5.6371
2025-02-16,5.6371
2025-03-16,6.4925
2025-04-16,6.2047
