date,pe
2004-01-20,21.4059
2004-02-20,21.1197
2004-03-20,21.49
2004-04-20,21.1103
2004-05-20,16.3998
2004-06-20,13.3749
2004-07-20,13.433
2004-08-20,14.4622
2004-09-20,14.4175
2004-10-20,15.4665
2004-11-20,16.1399
2004-12-20,17.7575
2005-01-20,18.5792
2005-02-20,18.0246
2005-03-20,18.4935
2005-04-20,17.9075
2005-05-20,16.9596
2005-06-20,14.9056
2005-07-20,15.5239
2005-08-20,16.3477
2005-09-20,16.7343
2005-10-20,18.2867
2005-11-20,16.936
2005-12-20,18.9465
2006-01-20,20.3425
2006-02-20,21.254
2006-03-20,21.9058
2006-04-20,24.1703
2006-05-20,21.8646
2006-06-20,18.4581
2006-07-20,18.601
2006-08-20,19.1437
2006-09-20,20.9586
2006-10-20,22.4528
2006-11-20,23.7776
2006-12-20,25.0398
2007-01-20,25.5399
2007-02-20,23.8558
2007-03-20,21.714
2007-04-20,21.6842
2007-05-20,21.6746
2007-06-20,21.9542
2007-07-20,22.1567
2007-08-20,22.7439
2007-09-20,22.4362
2007-10-20,24.8909
2007-11-20,24.3672
2007-12-20,23.9616
2008-01-20,25.0398
2008-02-20,19.4086
2008-03-20,19.216
2008-04-20,16.9252
2008-05-20,22.4178
2008-06-20,19.5607
2008-07-20,15.9333
2008-08-20,16.7754
2008-09-20,17.1066
2008-10-20,14.9873
2008-11-20,10.6449
2008-12-20,9.7472
2009-01-20,10.5073
2009-02-20,10.2955
2009-03-20,9.7023
2009-04-20,10.92
2009-05-20,12.9126
2009-06-20,17.492
2009-07-20,17.8923
2009-08-20,19.5753
2009-09-20,19.7393
2009-10-20,21.9243
2009-11-20,21.2577
2009-12-20,22.4847
2010-01-20,23.2763
2010-02-20,21.7637
2010-03-20,22.1331
2010-04-20,23.5948
2010-05-20,23.1272
2010-06-20,20.6497
2010-07-20,21.5327
2010-08-20,21.855
2010-09-20,21.7559
2010-10-20,24.0293
2010-11-20,22.9708
2010-12-20,22.2453
2011-01-20,23.3324
2011-02-20,19.6808
2011-03-20,19.1471
2011-04-20,20.9798
2011-05-20,19.3423
2011-06-20,16.9711
2011-07-20,17.1193
2011-08-20,16.6067
2011-09-20,15.0549
2011-10-20,14.9384
2011-11-20,16.1962
2011-12-20,14.6981
2012-01-20,14.0676
2012-02-20,15.5848
2012-03-20,16.3053
2012-04-20,16.0244
2012-05-20,15.7516
2012-06-20,14.2479
2012-07-20,15.1318
2012-08-20,15.0503
2012-09-20,15.2273
2012-10-20,16.4661
2012-11-20,15.2247
2012-12-20,15.8786
2013-01-20,15.9886
2013-02-20,15.2167
2013-03-20,14.6282
2013-04-20,14.6817
2013-05-20,15.8214
2013-06-20,16.0126
2013-07-20,15.7365
2013-08-20,15.5853
2013-09-20,15.1422
2013-10-20,15.5603
2013-11-20,16.6618
2013-12-20,16.3622
2014-01-20,16.7466
2014-02-20,17.8843
2014-03-20,18.4719
2014-04-20,19.3389
2014-05-20,18.0954
2014-06-20,17.1053
2014-07-20,18.0754
2014-08-20,18.3706
2014-09-20,18.8972
2014-10-20,19.7187
2014-11-20,19.4058
2014-12-20,19.9944
2015-01-20,19.1413
2015-02-20,19.6735
2015-03-20,20.0922
2015-04-20,19.5637
2015-05-20,19.1531
2015-06-20,20.6082
2015-07-20,20.6114
2015-08-20,21.0288
2015-09-20,21.1127
2015-10-20,20.9606
2015-11-20,21.3087
2015-12-20,20.5582
2016-01-20,20.8778
2016-02-20,20.2744
2016-03-20,19.1405
2016-04-20,20.9166
2016-05-20,21.2472
2016-06-20,20.517
2016-07-20,20.8534
2016-08-20,22.093
2016-09-20,22.5181
2016-10-20,22.173
2016-11-20,20.9771
2016-12-20,19.8192
2017-01-20,19.6572
2017-02-20,20.7409
2017-03-20,21.5466
2017-04-20,22.1825
2017-05-20,22.1511
2017-06-20,22.1469
