date,roce
2004-01-20,7.2248
2004-02-20,7.0157
2004-03-20,7.0184
2004-04-20,6.9187
2004-05-20,6.9121
2004-06-20,6.9121
2004-07-20,6.9318
2004-08-20,7.13
2004-09-20,7.13
2004-10-20,9.5364
2004-11-20,8.9501
2004-12-20,8.9501
2005-01-20,8.889
2005-02-20,8.8773
2005-03-20,8.8773
2005-04-20,10.3857
2005-05-20,10.3868
2005-06-20,10.3868
2005-07-20,10.343
2005-08-20,10.4112
2005-09-20,10.4112
2005-10-20,10.4112
2005-11-20,13.7886
2005-12-20,13.7875
2006-01-20,13.7772
2006-02-20,13.7997
2006-03-20,13.8013
2006-04-20,13.8013
2006-05-20,14.131
2006-06-20,14.1105
2006-07-20,14.0788
2006-08-20,14.1242
2006-09-20,14.1242
2006-10-20,13.1804
2006-11-20,14.1667
2006-12-20,14.1679
2007-01-20,14.1632
2007-02-20,14.2558
2007-03-20,14.2558
2007-04-20,11.8833
2007-05-20,12.432
2007-06-20,13.3814
2007-07-20,13.6619
2007-08-20,13.6656
2007-09-20,13.6656
2007-10-20,17.7433
2007-11-20,17.7871
2007-12-20,17.9715
2008-01-20,17.9778
2008-02-20,18.1028
2008-03-20,18.1034
2008-04-20,18.4862
2008-05-20,18.5526
2008-06-20,18.6204
2008-07-20,18.7585
2008-08-20,18.7793
2008-09-20,18.779
2008-10-20,14.7679
2008-11-20,14.8637
2008-12-20,14.8476
2009-01-20,14.4569
2009-02-20,14.4174
2009-03-20,14.4177
2009-04-20,9.3732
2009-05-20,9.2229
2009-06-20,9.2264
2009-07-20,9.1639
2009-08-20,9.0714
2009-09-20,6.6568
2009-10-20,6.5089
2009-11-20,6.4736
2009-12-20,6.6196
2010-01-20,6.5905
2010-02-20,6.6138
2010-03-20,6.5983
2010-04-20,11.8787
2010-05-20,12.0234
2010-06-20,11.9715
2010-07-20,12.4414
2010-08-20,12.3889
2010-09-20,12.3889
2010-10-20,13.9315
2010-11-20,14.2122
2010-12-20,14.2844
2011-01-20,14.2844
2011-02-20,14.2743
2011-03-20,14.2743
2011-04-20,13.3331
2011-05-20,13.472
2011-06-20,13.4718
2011-07-20,14.1065
2011-08-20,14.1793
2011-09-20,14.1793
2011-10-20,15.4225
2011-11-20,15.3799
2011-12-20,15.4936
2012-01-20,15.4893
2012-02-20,15.637
2012-03-20,15.637
2012-04-20,13.7935
2012-05-20,13.8123
2012-06-20,13.7906
2012-07-20,13.7686
2012-08-20,13.7457
2012-09-20,13.745
2012-10-20,11.7108
2012-11-20,11.7082
2012-12-20,11.8444
2013-01-20,11.8444
2013-02-20,11.832
2013-03-20,11.832
2013-04-20,12.3168
2013-05-20,12.3449
2013-06-20,12.4564
2013-07-20,12.9222
2013-08-20,12.9005
2013-09-20,12.9005
2013-10-20,12.7233
2013-11-20,12.7249
2013-12-20,12.9218
2014-01-20,12.9218
2014-02-20,12.9178
2014-03-20,12.9178
2014-04-20,11.1692
2014-05-20,11.0861
2014-06-20,11.1809
2014-07-20,11.36
2014-08-20,11.3567
2014-09-20,11.3567
2014-10-20,11.3567
2014-11-20,12.3018
2014-12-20,12.6261
2015-01-20,12.6261
2015-02-20,12.6381
2015-03-20,12.6381
2015-04-20,13.4545
2015-05-20,13.4238
2015-06-20,13.595
2015-07-20,14.0599
2015-08-20,13.4412
2015-09-20,13.4412
2015-10-20,15.8868
2015-11-20,13.2656
2015-12-20,13.3139
2016-01-20,13.3111
2016-02-20,13.3422
2016-03-20,13.3314
2016-04-20,13.4653
2016-05-20,11.2255
2016-06-20,11.2255
2016-07-20,11.4831
2016-08-20,11.4153
2016-09-20,11.4153
2016-10-20,9.1546
2016-11-20,8.5847
2016-12-20,8.6518
2017-01-20,8.6518
2017-02-20,8.6227
2017-03-20,8.6227
2017-04-20,8.9404
2017-05-20,8.9874
2017-06-20,8.9874
2017-07-20,9.2709
2017-08-20,9.3194
2017-09-20,9.3194
2017-10-20,9.9489
2017-11-20,9.9476
2017-12-20,10.1669
2018-01-20,10.1669
2018-02-20,10.1881
2018-03-20,10.1881
2018-04-20,11.1227
2018-05-20,11.1183
2018-06-20,11.1217
2018-07-20,11.7754
2018-08-20,11.819
2018-09-20,11.0849
2018-10-20,11.6683
2018-11-20,11.6612
2018-12-20,11.9601
2019-01-20,11.9601
2019-02-20,11.9763
2019-03-20,11.9763
2019-04-20,9.1457
2019-05-20,9.1603
2019-06-20,9.1531
2019-07-20,9.6301
2019-08-20,9.6222
2019-09-20,8.3252
2019-10-20,8.6103
2019-11-20,8.6077
2019-12-20,8.6778
2020-01-20,8.6778
2020-02-20,8.6603
2020-03-20,8.6603
2020-04-20,7.8587
2020-05-20,7.8342
2020-06-20,7.8337
2020-07-20,7.5544
2020-08-20,7.4738
2020-09-20,4.8182
2020-10-20,4.5483
2020-11-20,4.5385
2020-12-20,4.1628
2021-01-20,4.1628
2021-02-20,4.1754
2021-03-20,4.1754
2021-04-20,3.9528
2021-05-20,3.9858
2021-06-20,3.9846
2021-07-20,3.5446
2021-08-20,4.7378
2021-09-20,5.817
2021-10-20,5.6534
2021-11-20,5.6862
2021-12-20,5.8249
2022-01-20,5.8249
2022-02-20,6.4691
2022-03-20,6.3486
2022-04-20,6.6643
2022-05-20,6.6599
2022-06-20,6.6601
2022-07-20,6.7919
2022-08-20,6.7103
2022-09-20,6.0147
2022-10-20,5.8972
2022-11-20,5.9023
2022-12-20,6.0328
2023-01-20,6.0328
2023-02-20,5.848
2023-03-20,5.5124
2023-04-20,4.2818
2023-05-20,4.2802
2023-06-20,4.5747
2023-07-20,4.5747
2023-08-20,5.2204
2023-09-20,5.6064
2023-10-20,5.5716
2023-11-20,5.4827
2023-12-20,5.2598
2024-01-20,5.2598
2024-02-20,5.8698
2024-03-20,5.7715
2024-04-20,5.1603
2024-05-20,5.1603
2024-06-20,5.1211
2024-07-20,5.1211
2024-08-20,6.0625
2024-09-20,5.7198
2024-10-20,5.655
2024-11-20,5.6642
2024-12-20,5.5777
2025-01-20,5.5777
2025-02-20,6.6796
2025-03-20,6.5991
2025-04-20,6.307
2025-05-20,6.3193
2025-06-20,5.9366
2025-07-20,5.9366
2025-08-20,6.1931
2025-09-20,5.8967
2025-10-20,5.8487
