date,gross_margin
2004-01-20,47.9783
2004-02-20,47.9783
2004-03-20,47.9783
2004-04-20,52.8417
2004-05-20,48.7728
2004-06-20,36.9959
2004-07-20,32.6823
2004-08-20,32.6823
2004-09-20,34.8299
2004-10-20,34.9586
2004-11-20,34.9586
2004-12-20,38.3504
2005-01-20,38.3504
2005-02-20,38.3504
2005-03-20,38.3022
2005-04-20,34.9272
2005-05-20,34.9272
2005-06-20,34.9465
2005-07-20,34.9465
2005-08-20,34.9465
2005-09-20,37.3417
2005-10-20,37.1726
2005-11-20,37.1726
2005-12-20,35.9639
2006-01-20,35.9639
2006-02-20,35.9639
2006-03-20,36.0083
2006-04-20,39.3447
2006-05-20,38.7265
2006-06-20,37.0703
2006-07-20,36.7711
2006-08-20,36.7715
2006-09-20,34.7743
2006-10-20,34.6594
2006-11-20,34.6078
2006-12-20,35.3949
2007-01-20,35.3949
2007-02-20,35.3983
2007-03-20,35.3983
2007-04-20,35.7966
2007-05-20,35.486
2007-06-20,34.7008
2007-07-20,34.5547
2007-08-20,34.5516
2007-09-20,37.0889
2007-10-20,36.8767
2007-11-20,36.8767
2007-12-20,34.1407
2008-01-20,33.8353
2008-02-20,34.2248
2008-03-20,34.2257
2008-04-20,38.3125
2008-05-20,37.2768
2008-06-20,33.2047
2008-07-20,32.5597
2008-08-20,32.6247
2008-09-20,32.2962
2008-10-20,32.2954
2008-11-20,32.0372
2008-12-20,37.6737
2009-01-20,37.6886
2009-02-20,37.6897
2009-03-20,33.5362
2009-04-20,35.1647
2009-05-20,35.2336
2009-06-20,39.0568
2009-07-20,39.1156
2009-08-20,39.2361
2009-09-20,38.9532
2009-10-20,38.9532
2009-11-20,38.9532
2009-12-20,32.7324
2010-01-20,32.7338
2010-02-20,32.7834
2010-03-20,33.3559
2010-04-20,34.2943
2010-05-20,34.6569
2010-06-20,32.9128
2010-07-20,32.9034
2010-08-20,32.9365
2010-09-20,34.2001
2010-10-20,34.2001
2010-11-20,34.3157
2010-12-20,33.4261
2011-01-20,33.4261
2011-02-20,32.5769
2011-03-20,33.1074
2011-04-20,36.2732
2011-05-20,34.4004
2011-06-20,34.3079
2011-07-20,34.1719
2011-08-20,33.9938
2011-09-20,32.5461
2011-10-20,32.5466
2011-11-20,32.5333
2011-12-20,33.0916
2012-01-20,33.0906
2012-02-20,33.0889
2012-03-20,31.5091
2012-04-20,31.6825
2012-05-20,32.3314
2012-06-20,27.4815
2012-07-20,27.4807
2012-08-20,28.2578
2012-09-20,26.1578
2012-10-20,26.1578
2012-11-20,26.216
2012-12-20,23.37
2013-01-20,23.37
2013-02-20,23.3699
2013-03-20,23.6906
2013-04-20,23.0273
2013-05-20,24.98
2013-06-20,26.6179
2013-07-20,26.3619
2013-08-20,26.3883
2013-09-20,27.4862
2013-10-20,27.4862
2013-11-20,27.4854
2013-12-20,28.6181
2014-01-20,28.6701
2014-02-20,28.6701
2014-03-20,27.8315
2014-04-20,27.5208
2014-05-20,30.112
2014-06-20,27.8797
2014-07-20,27.8797
2014-08-20,27.8871
2014-09-20,25.4076
2014-10-20,25.4076
2014-11-20,25.431
2014-12-20,23.9182
2015-01-20,23.9107
2015-02-20,23.8983
2015-03-20,25.4527
2015-04-20,27.3417
2015-05-20,27.1828
2015-06-20,26.6881
