date,roc
2014-03-20,11.8303
2014-04-20,13.4349
2014-05-20,13.1816
2014-06-20,13.217
2014-07-20,13.2173
2014-08-20,13.3306
2014-09-20,13.1224
2014-10-20,13.1224
2014-11-20,12.7275
2014-12-20,12.7478
2015-01-20,12.7465
2015-02-20,12.7462
2015-03-20,12.7455
2015-04-20,12.1638
2015-05-20,11.6051
2015-06-20,11.4851
2015-07-20,11.4836
2015-08-20,11.0754
2015-09-20,10.9969
2015-10-20,11.0059
2015-11-20,10.5711
2015-12-20,10.4187
2016-01-20,10.4187
2016-02-20,10.4187
2016-03-20,10.4205
2016-04-20,9.974
2016-05-20,9.7978
2016-06-20,9.6814
2016-07-20,9.6814
2016-08-20,9.5545
2016-09-20,9.5148
2016-10-20,9.5066
2016-11-20,9.2915
2016-12-20,9.3094
2017-01-20,9.3094
2017-02-20,9.3094
2017-03-20,9.3094
2017-04-20,9.5453
2017-05-20,9.5839
2017-06-20,9.5672
2017-07-20,9.5671
2017-08-20,9.989
2017-09-20,9.7821
2017-10-20,9.7821
2017-11-20,9.68
2017-12-20,9.717
2018-01-20,9.7162
2018-02-20,9.7031
2018-03-20,9.7031
2018-04-20,9.9462
2018-05-20,9.9922
2018-06-20,9.8755
2018-07-20,9.8755
2018-08-20,9.7785
2018-09-20,9.6974
2018-10-20,9.6974
2018-11-20,9.8362
2018-12-20,9.8407
2019-01-20,9.8407
2019-02-20,9.8407
2019-03-20,9.8407
2019-04-20,9.0719
2019-05-20,9.5138
2019-06-20,9.4424
2019-07-20,9.4021
2019-08-20,9.2059
2019-09-20,9.2621
2019-10-20,9.2197
2019-11-20,9.1082
2019-12-20,9.1047
2020-01-20,9.0799
2020-02-20,9.0799
2020-03-20,9.0799
2020-04-20,8.1197
2020-05-20,8.301
2020-06-20,8.584
2020-07-20,8.6474
2020-08-20,8.6474
2020-09-20,8.6471
2020-10-20,8.6316
2020-11-20,8.6316
2020-12-20,7.388
2021-01-20,7.388
2021-02-20,7.388
2021-03-20,7.388
2021-04-20,6.5839
2021-05-20,6.1871
2021-06-20,6.0256
2021-07-20,6.0925
2021-08-20,6.0922
2021-09-20,7.1165
2021-10-20,7.1503
2021-11-20,7.1503
2021-12-20,7.6991
2022-01-20,7.4735
2022-02-20,7.4735
2022-03-20,7.4735
2022-04-20,8.4413
2022-05-20,8.2785
2022-06-20,9.1816
2022-07-20,9.21
2022-08-20,10.273
2022-09-20,10.4576
2022-10-20,10.3581
2022-11-20,10.3113
2022-12-20,10.917
2023-01-20,10.8274
2023-02-20,10.8274
2023-03-20,10.8274
2023-04-20,10.8513
2023-05-20,11.6803
2023-06-20,11.5504
2023-07-20,11.3958
2023-08-20,11.3819
2023-09-20,8.7564
2023-10-20,8.6402
2023-11-20,8.781
2023-12-20,8.7527
2024-01-20,8.7525
2024-02-20,8.7513
2024-03-20,8.7518
2024-04-20,5.9375
2024-05-20,5.9307
2024-06-20,5.9021
2024-07-20,5.8606
2024-08-20,5.5987
2024-09-20,5.5954
2024-10-20,5.6018
2024-11-20,5.8182
2024-12-20,5.7948
2025-01-20,5.8038
2025-02-20,5.8038
2025-03-20,5.8038
2025-04-20,9.8445
2025-05-20,9.9766
2025-06-20,9.9766
2025-07-20,9.9766
2025-08-20,9.9329
2025-09-20,9.9676
2025-10-20,10.0531
2025-11-20,9.1935
2025-12-20,9.1935
2026-01-20,9.1751
2026-02-20,9.1751
2026-03-20,9.1751
2026-04-20,9.1088
