date,roc
2004-01-20,6.9307
2004-02-20,6.8627
2004-03-20,6.6548
2004-04-20,6.6548
2004-05-20,9.4265
2004-06-20,9.9088
2004-07-20,10.0717
2004-08-20,10.0714
2004-09-20,10.0714
2004-10-20,10.0714
2004-11-20,10.6251
2004-12-20,10.6251
2005-01-20,10.6251
2005-02-20,10.6014
2005-03-20,10.6014
2005-04-20,10.6014
2005-05-20,8.0973
2005-06-20,10.8085
2005-07-20,11.1652
2005-08-20,11.1652
2005-09-20,11.0748
2005-10-20,11.0748
2005-11-20,11.2645
2005-12-20,11.2425
2006-01-20,11.2436
2006-02-20,11.6744
2006-03-20,11.6698
2006-04-20,11.6668
2006-05-20,10.7355
2006-06-20,12.0186
2006-07-20,11.9865
2006-08-20,11.0351
2006-09-20,11.0101
2006-10-20,11.0345
2006-11-20,11.0645
2006-12-20,11.1347
2007-01-20,11.1268
2007-02-20,11.531
2007-03-20,11.5983
2007-04-20,10.3831
2007-05-20,10.7361
2007-06-20,10.968
2007-07-20,10.9789
2007-08-20,9.589
2007-09-20,8.8896
2007-10-20,9.3852
2007-11-20,10.1093
2007-12-20,9.9404
2008-01-20,10.0037
2008-02-20,10.4746
2008-03-20,10.5253
2008-04-20,10.4612
2008-05-20,11.7368
2008-06-20,11.6885
2008-07-20,11.8224
2008-08-20,11.8185
2008-09-20,11.0031
2008-10-20,11.0242
2008-11-20,10.8715
2008-12-20,10.7406
2009-01-20,10.6664
2009-02-20,10.3674
2009-03-20,10.3396
2009-04-20,10.2282
2009-05-20,10.6202
2009-06-20,9.7061
2009-07-20,7.0018
2009-08-20,6.6913
2009-09-20,6.3607
2009-10-20,6.2661
2009-11-20,6.9661
2009-12-20,7.102
2010-01-20,7.087
2010-02-20,7.1267
2010-03-20,7.1265
2010-04-20,7.1117
2010-05-20,7.4641
2010-06-20,8.2031
2010-07-20,7.198
2010-08-20,7.2326
2010-09-20,7.2224
2010-10-20,7.2407
2010-11-20,7.0964
2010-12-20,7.076
2011-01-20,7.0057
2011-02-20,7.3526
2011-03-20,7.3181
2011-04-20,7.3058
2011-05-20,7.8724
2011-06-20,7.3041
2011-07-20,7.8356
2011-08-20,7.7547
2011-09-20,7.4509
2011-10-20,7.4646
2011-11-20,7.4454
2011-12-20,7.3874
2012-01-20,7.3801
2012-02-20,7.3004
2012-03-20,7.1718
2012-04-20,7.1736
2012-05-20,7.3092
2012-06-20,6.5092
2012-07-20,6.5679
2012-08-20,6.4269
2012-09-20,6.4927
2012-10-20,6.4892
2012-11-20,6.8908
2012-12-20,6.9685
2013-01-20,6.9598
2013-02-20,7.389
2013-03-20,7.2738
2013-04-20,7.2425
2013-05-20,7.1099
2013-06-20,6.2628
2013-07-20,6.2496
2013-08-20,6.033
2013-09-20,6.024
2013-10-20,6.035
2013-11-20,5.9234
2013-12-20,5.9689
2014-01-20,5.9643
2014-02-20,5.8387
2014-03-20,5.7848
2014-04-20,5.7833
2014-05-20,6.5921
2014-06-20,5.9708
2014-07-20,5.8872
2014-08-20,5.9144
2014-09-20,5.9197
2014-10-20,5.782
2014-11-20,6.1212
2014-12-20,6.0965
2015-01-20,6.0938
2015-02-20,6.3628
2015-03-20,6.5621
2015-04-20,6.54
2015-05-20,6.4007
2015-06-20,5.0657
2015-07-20,5.2603
2015-08-20,5.104
2015-09-20,5.2203
2015-10-20,5.2809
2015-11-20,5.24
2015-12-20,5.547
2016-01-20,5.5474
2016-02-20,5.3675
2016-03-20,5.2739
2016-04-20,5.2666
2016-05-20,5.2801
2016-06-20,5.4093
2016-07-20,5.4534
2016-08-20,5.4173
2016-09-20,5.3219
2016-10-20,5.3189
2016-11-20,5.6608
2016-12-20,5.6743
2017-01-20,5.6683
2017-02-20,5.8096
2017-03-20,5.765
2017-04-20,5.7645
2017-05-20,5.7486
2017-06-20,5.7073
2017-07-20,5.7635
2017-08-20,5.6887
2017-09-20,5.6026
2017-10-20,5.6005
2017-11-20,5.6001
2017-12-20,5.6117
2018-01-20,5.574
2018-02-20,5.9279
2018-03-20,5.8889
2018-04-20,5.8719
2018-05-20,6.0327
2018-06-20,5.7429
2018-07-20,5.6902
2018-08-20,5.5069
2018-09-20,5.448
2018-10-20,5.4462
2018-11-20,9.0038
2018-12-20,8.9634
2019-01-20,8.9826
2019-02-20,8.584
2019-03-20,8.5143
2019-04-20,8.509
2019-05-20,7.6073
2019-06-20,4.4322
2019-07-20,4.4219
2019-08-20,4.3711
2019-09-20,4.6729
2019-10-20,4.6797
2019-11-20,4.6997
2019-12-20,4.0444
2020-01-20,4.05
2020-02-20,5.3389
2020-03-20,5.2302
2020-04-20,5.188
2020-05-20,5.0528
2020-06-20,4.9543
2020-07-20,3.9582
2020-08-20,3.623
2020-09-20,3.6539
2020-10-20,3.5824
2020-11-20,3.5697
2020-12-20,4.1721
2021-01-20,4.1886
2021-02-20,4.2407
2021-03-20,5.0254
2021-04-20,5.0142
2021-05-20,5.1113
2021-06-20,5.6269
2021-07-20,5.2088
2021-08-20,5.213
2021-09-20,5.8832
2021-10-20,5.8822
2021-11-20,5.9533
2021-12-20,6.2996
2022-01-20,6.3009
2022-02-20,6.2947
2022-03-20,6.7713
2022-04-20,6.849
2022-05-20,6.8255
2022-06-20,7.1901
2022-07-20,7.1778
2022-08-20,7.1982
2022-09-20,7.3195
2022-10-20,7.3185
2022-11-20,7.2609
2022-12-20,7.2473
2023-01-20,7.2441
2023-02-20,7.1924
2023-03-20,7.0607
2023-04-20,7.0437
2023-05-20,6.9681
2023-06-20,6.5129
2023-07-20,6.4355
2023-08-20,6.4314
2023-09-20,7.0052
2023-10-20,7.0079
2023-11-20,7.0118
2023-12-20,6.6844
2024-01-20,6.6884
2024-02-20,6.7059
2024-03-20,6.9113
2024-04-20,6.9058
2024-05-20,6.882
2024-06-20,6.9907
2024-07-20,7.1283
2024-08-20,7.1049
2024-09-20,7.2935
2024-10-20,7.2923
2024-11-20,7.2653
2024-12-20,6.9457
2025-01-20,6.9563
2025-02-20,6.8917
2025-03-20,7.1298
2025-04-20,7.1329
2025-05-20,7.0712
2025-06-20,6.8441
2025-07-20,6.8324
2025-08-20,6.8325
2025-09-20,6.8384
2025-10-20,6.8395
2025-11-20,6.8362
2025-12-20,7.4714
2026-01-20,7.4714
2026-02-20,7.4618
2026-03-20,7.4124
2026-04-20,7.3716
