date,gross_margin
2004-01-16,40.4315
2004-02-16,40.2574
2004-03-16,40.8468
2004-04-16,40.7926
2004-05-16,41.1329
2004-06-16,41.1329
2004-07-16,40.3486
2004-08-16,40.4486
2004-09-16,40.4486
2004-10-16,39.9755
2004-11-16,40.5711
2004-12-16,38.973
2005-01-16,39.9453
2005-02-16,39.9302
2005-03-16,40.0568
2005-04-16,40.5511
2005-05-16,40.7139
2005-06-16,40.8613
2005-07-16,40.3773
2005-08-16,40.2718
2005-09-16,40.2718
2005-10-16,39.5057
2005-11-16,39.5164
2005-12-16,40.0954
2006-01-16,39.9079
2006-02-16,38.6391
2006-03-16,34.9537
2006-04-16,38.065
2006-05-16,39.7105
2006-06-16,41.0058
2006-07-16,41.0095
2006-08-16,40.9549
2006-09-16,41.2046
2006-10-16,40.9978
2006-11-16,41.308
2006-12-16,41.5821
2007-01-16,41.596
2007-02-16,41.4486
2007-03-16,41.458
2007-04-16,41.8002
2007-05-16,41.3401
2007-06-16,39.9948
2007-07-16,39.8392
2007-08-16,39.8744
2007-09-16,40.0103
2007-10-16,40.0672
2007-11-16,40.2261
2007-12-16,40.3121
2008-01-16,39.8694
2008-02-16,39.9237
2008-03-16,40.1171
2008-04-16,40.1554
2008-05-16,40.6952
2008-06-16,40.6952
2008-07-16,40.5839
2008-08-16,40.4324
2008-09-16,40.4324
2008-10-16,40.4324
2008-11-16,40.7664
2008-12-16,40.7664
2009-01-16,40.7664
2009-02-16,42.1099
2009-03-16,41.6753
2009-04-16,41.6753
2009-05-16,40.7335
2009-06-16,40.7335
2009-07-16,40.7335
2009-08-16,40.1849
2009-09-16,40.1849
2009-10-16,40.1849
2009-11-16,40.5715
2009-12-16,40.5715
2010-01-16,40.5715
2010-02-16,40.5599
2010-03-16,40.5599
2010-04-16,40.5599
2010-05-16,41.5509
2010-06-16,41.6224
2010-07-16,41.6224
2010-08-16,41.9009
2010-09-16,41.9009
2010-10-16,42.1397
2010-11-16,42.2893
2010-12-16,42.289
2011-01-16,42.289
2011-02-16,42.1845
2011-03-16,42.1845
2011-04-16,42.1845
2011-05-16,42.2293
2011-06-16,42.2132
2011-07-16,42.2132
2011-08-16,42.4067
2011-09-16,42.4067
2011-10-16,43.5596
2011-11-16,43.6923
2011-12-16,43.6922
2012-01-16,43.6287
2012-02-16,43.6287
2012-03-16,44.309
2012-04-16,44.3047
2012-05-16,44.2958
2012-06-16,42.9723
2012-07-16,42.9723
2012-08-16,42.9723
2012-09-16,42.9183
2012-10-16,42.9094
2012-11-16,42.7019
2012-12-16,42.6256
