date,ev_ebit
2004-05-20,11.1453
2004-06-20,11.1602
2004-07-20,11.1783
2004-08-20,12.1906
2004-09-20,12.1906
2004-10-20,12.1906
2004-11-20,12.1906
2004-12-20,12.1906
2005-01-20,12.1906
2005-02-20,12.1906
2005-03-20,12.1906
2005-04-20,12.1906
2005-05-20,7.6619
2005-06-20,7.6876
2005-07-20,7.7371
2005-08-20,8.202
2005-09-20,8.2453
2005-10-20,8.2453
2005-11-20,8.2453
2005-12-20,8.2453
2006-01-20,8.2453
2006-02-20,8.2453
2006-03-20,8.2453
2006-04-20,8.2453
2006-05-20,9.7601
2006-06-20,9.9957
2006-07-20,10.0631
2006-08-20,9.6947
2006-09-20,9.6947
2006-10-20,9.6947
2006-11-20,9.6947
2006-12-20,9.6947
2007-01-20,9.6947
2007-02-20,9.6947
2007-03-20,9.6947
2007-04-20,9.6947
2007-05-20,11.9885
2007-06-20,11.9865
2007-07-20,11.9863
2007-08-20,13.5781
2007-09-20,13.3233
2007-10-20,12.9562
2007-11-20,13.5108
2007-12-20,13.8296
2008-01-20,13.9436
2008-02-20,2.9066
2008-03-20,2.9066
2008-04-20,12.3201
2008-05-20,13.5386
2008-06-20,13.5386
2008-07-20,13.9042
2008-08-20,13.721
2008-09-20,13.7394
2008-10-20,13.8047
2008-11-20,14.6202
2008-12-20,14.6587
2009-01-20,14.5795
2009-02-20,14.2061
2009-03-20,14.3158
2009-04-20,13.4024
2009-05-20,13.5914
2009-06-20,13.5914
2009-07-20,13.6441
2009-08-20,16.997
2009-09-20,17.2015
2009-10-20,17.0975
2009-11-20,18.0151
2009-12-20,18.0199
2010-01-20,17.8978
2010-02-20,18.6626
2010-03-20,18.5489
2010-04-20,14.0564
2010-05-20,14.1973
2010-06-20,14.1927
2010-07-20,14.2813
2010-08-20,13.2711
2010-09-20,12.5256
2010-10-20,12.6762
2010-11-20,12.3317
2010-12-20,12.148
2011-01-20,12.153
2011-02-20,12.2196
2011-03-20,12.3426
2011-04-20,12.2325
2011-05-20,12.2218
2011-06-20,12.4397
2011-07-20,12.4446
2011-08-20,12.5927
2011-09-20,12.9864
2011-10-20,13.0534
2011-11-20,13.2493
2011-12-20,12.3781
2012-01-20,12.3984
2012-02-20,12.5001
2012-03-20,9.5679
2012-04-20,12.9332
2012-05-20,12.9918
2012-06-20,14.0942
2012-07-20,14.0967
2012-08-20,14.0944
2012-09-20,14.1267
2012-10-20,14.1261
2012-11-20,14.1035
2012-12-20,14.3442
2013-01-20,14.3441
2013-02-20,14.3532
2013-03-20,11.5708
2013-04-20,13.5238
2013-05-20,12.8728
2013-06-20,13.9224
2013-07-20,14.0984
2013-08-20,14.1164
2013-09-20,12.9608
2013-10-20,12.9325
2013-11-20,12.7717
2013-12-20,13.2993
2014-01-20,13.2993
2014-02-20,13.2498
2014-03-20,11.1035
2014-04-20,13.5466
2014-05-20,13.457
2014-06-20,13.5436
2014-07-20,13.5617
2014-08-20,13.6085
2014-09-20,14.2107
2014-10-20,14.212
2014-11-20,14.212
2014-12-20,15.0133
2015-01-20,15.0065
2015-02-20,15.0145
2015-03-20,11.7213
2015-04-20,14.4245
2015-05-20,14.9565
2015-06-20,14.9326
2015-07-20,14.9326
2015-08-20,14.5793
2015-09-20,14.8475
2015-10-20,14.8475
2015-11-20,13.3578
2015-12-20,14.0779
2016-01-20,14.0779
2016-02-20,14.0779
2016-03-20,11.0309
2016-04-20,13.6322
2016-05-20,13.6322
2016-06-20,13.3719
2016-07-20,13.3719
2016-08-20,12.9004
2016-09-20,12.9101
2016-10-20,12.9101
2016-11-20,12.9101
2016-12-20,13.0029
2017-01-20,13.0029
2017-02-20,13.0029
2017-03-20,11.4265
2017-04-20,13.0218
2017-05-20,13.0218
2017-06-20,12.3853
2017-07-20,12.3853
2017-08-20,12.3853
2017-09-20,12.5751
2017-10-20,12.5752
2017-11-20,12.6794
2017-12-20,11.6898
2018-01-20,11.6898
2018-02-20,11.6898
2018-03-20,9.3886
2018-04-20,10.9003
2018-05-20,10.8859
2018-06-20,10.5441
2018-07-20,10.544
2018-08-20,10.6104
2018-09-20,10.147
2018-10-20,10.147
2018-11-20,10.147
2018-12-20,9.7782
