date,roa
2021-05-16,2.1014
2021-06-16,2.3551
2021-07-16,2.3551
2021-08-16,2.355
2021-09-16,2.8192
2021-10-16,2.8192
2021-11-16,2.8226
2021-12-16,2.9953
2022-01-16,2.9953
2022-02-16,3.0011
2022-03-16,3.1832
2022-04-16,3.3036
2022-05-16,3.1169
2022-06-16,3.0717
2022-07-16,3.0717
2022-08-16,3.0717
2022-09-16,2.9779
2022-10-16,2.9779
2022-11-16,2.9779
2022-12-16,2.8568
2023-01-16,2.8568
2023-02-16,2.8568
2023-03-16,2.7897
2023-04-16,2.7639
2023-05-16,2.6932
2023-06-16,2.6116
2023-07-16,2.6116
2023-08-16,2.6116
2023-09-16,2.3404
2023-10-16,2.3404
2023-11-16,2.2549
2023-12-16,2.4115
2024-01-16,2.4115
2024-02-16,2.4115
2024-03-16,2.4502
2024-04-16,2.4502
2024-05-16,2.4502
2024-06-16,2.3912
2024-07-16,2.3912
2024-08-16,2.3912
2024-09-16,2.6635
2024-10-16,2.6635
2024-11-16,2.6635
2024-12-16,2.3661
2025-01-16,2.4646
2025-02-16,2.4646
2025-03-16,2.8217
2025-04-16,2.8217
2025-05-16,2.8217
2025-06-16,2.8333
2025-07-16,2.8333
2025-08-16,2.8333
2025-09-16,2.7027
2025-10-16,2.8466
2025-11-16,2.8466
2025-12-16,2.762
2026-01-16,2.8992
2026-02-16,2.8992
2026-03-16,3.0403
2026-04-16,3.0403
