date,gross_margin
2011-05-20,24.0389
2011-06-20,29.0046
2011-07-20,29.0226
2011-08-20,29.0483
2011-09-20,29.0454
2011-10-20,29.0464
2011-11-20,25.9703
2011-12-20,25.9703
2012-01-20,25.9669
2012-02-20,26.4214
2012-03-20,26.4214
2012-04-20,26.4214
2012-05-20,31.163
2012-06-20,31.6113
2012-07-20,31.6261
2012-08-20,31.7123
2012-09-20,31.7055
2012-10-20,31.7055
2012-11-20,31.795
2012-12-20,31.795
2013-01-20,31.795
2013-02-20,29.314
2013-03-20,29.314
2013-04-20,29.314
2013-05-20,29.4387
2013-06-20,30.4416
2013-07-20,30.4289
2013-08-20,30.5371
2013-09-20,30.5371
2013-10-20,30.5346
2013-11-20,28.3267
2013-12-20,28.3267
2014-01-20,28.3267
2014-02-20,29.2644
2014-03-20,29.2644
2014-04-20,29.2644
2014-05-20,30.7195
2014-06-20,33.2108
2014-07-20,33.221
2014-08-20,33.2321
2014-09-20,33.2321
2014-10-20,33.2321
2014-11-20,32.2825
2014-12-20,32.2825
2015-01-20,32.2825
2015-02-20,32.4886
2015-03-20,32.4549
2015-04-20,32.4549
2015-05-20,36.792
2015-06-20,32.692
2015-07-20,32.6876
2015-08-20,32.7871
2015-09-20,32.8272
2015-10-20,32.8272
2015-11-20,33.3706
2015-12-20,32.9961
2016-01-20,32.9961
2016-02-20,33.3162
2016-03-20,33.2918
2016-04-20,33.2918
2016-05-20,46.6011
2016-06-20,40.568
2016-07-20,41.3501
2016-08-20,41.3877
2016-09-20,41.388
2016-10-20,41.388
2016-11-20,40.734
2016-12-20,40.5366
2017-01-20,40.5366
2017-02-20,40.9066
2017-03-20,40.9242
2017-04-20,40.9242
2017-05-20,38.7142
2017-06-20,39.4897
2017-07-20,39.565
2017-08-20,39.9984
2017-09-20,39.9049
2017-10-20,39.9044
2017-11-20,38.7745
2017-12-20,38.7745
2018-01-20,38.7747
2018-02-20,39.0931
2018-03-20,39.0931
2018-04-20,39.0931
2018-05-20,44.5501
2018-06-20,41.8808
2018-07-20,41.2082
2018-08-20,41.9123
2018-09-20,43.056
2018-10-20,43.0715
2018-11-20,41.5705
2018-12-20,41.5699
2019-01-20,41.5699
2019-02-20,41.863
2019-03-20,41.8636
2019-04-20,41.8636
2019-05-20,41.7404
2019-06-20,41.0297
2019-07-20,41.0184
2019-08-20,42.482
2019-09-20,41.5327
2019-10-20,41.5339
2019-11-20,42.4119
2019-12-20,41.6528
2020-01-20,41.6528
2020-02-20,51.84
2020-03-20,51.6786
2020-04-20,51.919
2020-05-20,51.5153
2020-06-20,52.0063
2020-07-20,49.8929
2020-08-20,49.8005
2020-09-20,49.8094
2020-10-20,49.8112
2020-11-20,51.1567
2020-12-20,50.6798
2021-01-20,50.6798
2021-02-20,43.8094
2021-03-20,43.2889
2021-04-20,43.2299
2021-05-20,43.3385
2021-06-20,40.7073
2021-07-20,40.5769
2021-08-20,42.3418
2021-09-20,41.6973
2021-10-20,41.6973
2021-11-20,41.1042
2021-12-20,40.502
2022-01-20,40.502
2022-02-20,42.2695
2022-03-20,41.4565
2022-04-20,41.4303
2022-05-20,41.4373
2022-06-20,39.5695
2022-07-20,39.6037
2022-08-20,39.8232
2022-09-20,39.4368
2022-10-20,39.4368
2022-11-20,39.7261
2022-12-20,38.8493
2023-01-20,38.8493
2023-02-20,33.5449
2023-03-20,32.3306
2023-04-20,32.3373
2023-05-20,32.3809
2023-06-20,31.9015
2023-07-20,31.909
2023-08-20,32.156
2023-09-20,31.6431
2023-10-20,31.6431
2023-11-20,32.1122
2023-12-20,31.1824
2024-01-20,31.1824
2024-02-20,42.15
2024-03-20,41.1556
2024-04-20,41.1776
2024-05-20,41.9187
2024-06-20,34.2626
2024-07-20,34.2954
2024-08-20,34.4204
2024-09-20,33.918
2024-10-20,33.9205
2024-11-20,33.8189
2024-12-20,32.8438
2025-01-20,32.8451
2025-02-20,40.6093
2025-03-20,38.875
2025-04-20,38.8755
2025-05-20,38.7773
2025-06-20,37.1675
2025-07-20,37.1798
2025-08-20,37.4092
2025-09-20,36.7755
2025-10-20,36.7755
2025-11-20,36.7759
2025-12-20,36.7936
2026-01-20,36.7936
2026-02-20,45.7694
2026-03-20,43.5657
2026-04-20,43.9865
