date,gross_margin
2012-11-20,19.571
2012-12-20,19.9057
2013-01-20,19.9053
2013-02-20,19.8946
2013-03-20,20.9175
2013-04-20,19.7675
2013-05-20,20.5046
2013-06-20,20.4386
2013-07-20,20.4145
2013-08-20,20.4499
2013-09-20,21.1019
2013-10-20,21.0605
2013-11-20,23.1906
2013-12-20,21.2312
2014-01-20,21.2313
2014-02-20,21.3226
2014-03-20,20.1935
2014-04-20,21.1115
2014-05-20,21.4873
2014-06-20,21.3228
2014-07-20,21.3193
2014-08-20,21.4085
2014-09-20,21.0607
2014-10-20,20.9574
2014-11-20,20.985
2014-12-20,21.2124
2015-01-20,21.0724
2015-02-20,21.1362
2015-03-20,20.861
2015-04-20,21.2306
2015-05-20,21.7496
2015-06-20,20.9471
2015-07-20,20.9471
2015-08-20,23.5383
2015-09-20,21.2062
2015-10-20,21.2062
2015-11-20,23.7366
2015-12-20,22.7434
2016-01-20,22.7434
2016-02-20,23.0507
2016-03-20,27.9106
2016-04-20,23.5865
2016-05-20,23.5865
2016-06-20,23.8819
2016-07-20,23.8819
2016-08-20,23.5017
2016-09-20,23.8923
2016-10-20,23.8923
2016-11-20,23.8923
2016-12-20,24.0093
2017-01-20,24.0093
2017-02-20,24.0093
2017-03-20,24.5196
2017-04-20,24.5905
2017-05-20,24.5905
2017-06-20,24.3452
2017-07-20,24.3468
2017-08-20,24.7047
2017-09-20,25.1739
2017-10-20,25.1751
2017-11-20,25.5364
2017-12-20,25.5176
2018-01-20,25.5176
2018-02-20,25.7627
2018-03-20,28.9107
2018-04-20,26.1856
2018-05-20,26.2119
2018-06-20,25.067
2018-07-20,25.0673
2018-08-20,25.3464
2018-09-20,24.8326
2018-10-20,24.8325
2018-11-20,25.2099
2018-12-20,25.4036
2019-01-20,25.4073
2019-02-20,26.4499
2019-03-20,27.2767
2019-04-20,25.7852
2019-05-20,25.6409
2019-06-20,24.3914
2019-07-20,24.3914
2019-08-20,23.2798
2019-09-20,23.0376
2019-10-20,23.0376
2019-11-20,23.5103
2019-12-20,21.3992
2020-01-20,21.3992
2020-02-20,21.3992
2020-03-20,24.5935
2020-04-20,21.1436
2020-05-20,18.8671
2020-06-20,20.2564
2020-07-20,20.2564
2020-08-20,20.2564
2020-09-20,20.4347
2020-10-20,20.4347
2020-11-20,20.4347
2020-12-20,21.8605
2021-01-20,21.8605
2021-02-20,21.8605
2021-03-20,19.4267
2021-04-20,22.2337
2021-05-20,24.663
2021-06-20,23.3375
2021-07-20,23.5153
2021-08-20,30.0113
2021-09-20,25.3273
2021-10-20,25.3273
2021-11-20,28.7402
2021-12-20,25.4782
2022-01-20,25.4782
2022-02-20,25.4782
2022-03-20,27.1198
2022-04-20,25.7178
2022-05-20,25.7178
2022-06-20,26.3566
2022-07-20,26.3417
2022-08-20,26.3417
2022-09-20,25.4737
2022-10-20,25.4737
2022-11-20,25.4737
2022-12-20,23.7504
2023-01-20,23.7504
2023-02-20,23.7491
2023-03-20,21.6823
2023-04-20,21.4479
2023-05-20,21.4479
2023-06-20,19.6439
2023-07-20,19.5445
2023-08-20,19.5445
2023-09-20,17.8517
2023-10-20,17.8517
2023-11-20,18.3064
2023-12-20,17.3032
2024-01-20,17.3032
2024-02-20,17.3032
2024-03-20,16.1285
2024-04-20,18.3105
2024-05-20,21.084
2024-06-20,19.4901
2024-07-20,19.4901
2024-08-20,21.6668
2024-09-20,20.6803
2024-10-20,20.6803
2024-11-20,22.8175
2024-12-20,21.8275
2025-01-20,21.8275
2025-02-20,21.8275
2025-03-20,24.787
2025-04-20,23.8449
2025-05-20,23.9818
2025-06-20,24.2711
2025-07-20,24.2711
2025-08-20,24.5749
2025-09-20,24.2576
2025-10-20,24.2576
2025-11-20,24.2576
2025-12-20,24.2682
2026-01-20,24.2682
2026-02-20,24.2682
2026-03-20,26.2411
2026-04-20,24.8552
