date,oper_margin
2013-02-20,16.9254
2013-03-20,16.9254
2013-04-20,16.9254
2013-05-20,17.0709
2013-06-20,17.0225
2013-07-20,16.3091
2013-08-20,16.3091
2013-09-20,16.3091
2013-10-20,16.6622
2013-11-20,16.6941
2013-12-20,16.6604
2014-01-20,16.6604
2014-02-20,16.0184
2014-03-20,16.0184
2014-04-20,16.0184
2014-05-20,16.8815
2014-06-20,16.6283
2014-07-20,16.6285
2014-08-20,17.1142
2014-09-20,17.1142
2014-10-20,17.1142
2014-11-20,17.457
2014-12-20,17.5361
2015-01-20,17.5361
2015-02-20,17.7682
2015-03-20,17.7682
2015-04-20,17.7682
2015-05-20,17.943
2015-06-20,17.9414
2015-07-20,17.9414
2015-08-20,17.5067
2015-09-20,17.5067
2015-10-20,17.5067
2015-11-20,17.0435
2015-12-20,17.0393
2016-01-20,17.0393
2016-02-20,17.6072
2016-03-20,17.6072
2016-04-20,17.2813
2016-05-20,17.2701
2016-06-20,17.0711
2016-07-20,16.9867
2016-08-20,16.9867
2016-09-20,16.9431
2016-10-20,16.8524
2016-11-20,16.86
2016-12-20,16.5801
2017-01-20,16.3148
2017-02-20,16.3148
2017-03-20,16.7515
2017-04-20,16.6669
2017-05-20,16.6705
2017-06-20,16.899
2017-07-20,16.8393
2017-08-20,16.8393
2017-09-20,17.2933
2017-10-20,17.2931
2017-11-20,17.2871
2017-12-20,17.8121
2018-01-20,17.5522
2018-02-20,17.5469
2018-03-20,17.546
2018-04-20,17.5412
2018-05-20,17.554
2018-06-20,17.5722
2018-07-20,17.5205
2018-08-20,17.5205
2018-09-20,17.6202
2018-10-20,17.5646
2018-11-20,17.5669
2018-12-20,17.5503
2019-01-20,17.7241
2019-02-20,17.7241
2019-03-20,17.7241
2019-04-20,17.1916
2019-05-20,17.1916
2019-06-20,16.8919
2019-07-20,16.806
2019-08-20,16.8096
2019-09-20,16.868
2019-10-20,16.7682
2019-11-20,16.7682
2019-12-20,16.7753
2020-01-20,16.3017
2020-02-20,16.3017
2020-03-20,16.3017
2020-04-20,16.6593
2020-05-20,16.6593
2020-06-20,16.6593
2020-07-20,16.4135
2020-08-20,16.4135
2020-09-20,16.4135
2020-10-20,15.9314
2020-11-20,15.9314
2020-12-20,15.9314
2021-01-20,16.0694
2021-02-20,16.0694
2021-03-20,16.0694
2021-04-20,16.3976
2021-05-20,16.3976
2021-06-20,16.3976
2021-07-20,17.1341
2021-08-20,17.1399
2021-09-20,17.1399
2021-10-20,18.6084
2021-11-20,18.6095
2021-12-20,18.6095
2022-01-20,19.2216
2022-02-20,19.2218
2022-03-20,19.1971
2022-04-20,19.5718
2022-05-20,19.5718
2022-06-20,19.8212
2022-07-20,19.8071
2022-08-20,19.8077
2022-09-20,19.8077
2022-10-20,19.246
2022-11-20,19.2482
2022-12-20,19.2482
2023-01-20,18.1963
2023-02-20,18.2018
2023-03-20,16.5555
2023-04-20,16.4267
2023-05-20,16.4267
2023-06-20,15.723
2023-07-20,15.6797
2023-08-20,15.6797
2023-09-20,16.2007
2023-10-20,16.2076
2023-11-20,16.2076
2023-12-20,16.6983
2024-01-20,16.4643
2024-02-20,16.4643
2024-03-20,16.4634
2024-04-20,16.9404
2024-05-20,16.9404
2024-06-20,16.9757
2024-07-20,16.8254
2024-08-20,16.8278
2024-09-20,16.8259
2024-10-20,16.6327
2024-11-20,16.6327
2024-12-20,16.6327
2025-01-20,18.0031
2025-02-20,18.0001
2025-03-20,17.9883
2025-04-20,18.9894
2025-05-20,18.9894
2025-06-20,19.3628
2025-07-20,19.2581
2025-08-20,19.268
2025-09-20,19.2676
2025-10-20,20.1329
2025-11-20,20.1392
2025-12-20,20.1392
2026-01-20,21.0071
2026-02-20,21.0097
2026-03-20,21.0104
2026-04-20,20.5103
