date,ev_ebitda
2004-05-20,5.7142
2004-06-20,5.7219
2004-07-20,5.7232
2004-08-20,6.1925
2004-09-20,6.1925
2004-10-20,6.1925
2004-11-20,6.1925
2004-12-20,6.1925
2005-01-20,6.1925
2005-02-20,6.1925
2005-03-20,6.1925
2005-04-20,6.1925
2005-05-20,4.4222
2005-06-20,4.4897
2005-07-20,4.5139
2005-08-20,4.7427
2005-09-20,4.7635
2005-10-20,4.7635
2005-11-20,4.7635
2005-12-20,4.7635
2006-01-20,4.7635
2006-02-20,4.7635
2006-03-20,4.7635
2006-04-20,4.7635
2006-05-20,5.5633
2006-06-20,5.677
2006-07-20,5.7241
2006-08-20,5.4884
2006-09-20,5.4884
2006-10-20,5.4884
2006-11-20,5.4884
2006-12-20,5.4884
2007-01-20,5.4884
2007-02-20,5.4884
2007-03-20,5.4884
2007-04-20,5.4884
2007-05-20,6.1813
2007-06-20,6.2613
2007-07-20,6.2728
2007-08-20,7.0649
2007-09-20,6.9792
2007-10-20,6.9886
2007-11-20,7.5637
2007-12-20,7.5637
2008-01-20,7.6014
2008-02-20,8.6954
2008-03-20,8.5814
2008-04-20,7.0201
2008-05-20,7.3323
2008-06-20,7.3323
2008-07-20,7.4756
2008-08-20,8.0854
2008-09-20,8.0512
2008-10-20,7.9045
2008-11-20,8.2072
2008-12-20,8.211
2009-01-20,8.1721
2009-02-20,7.6637
2009-03-20,7.0722
2009-04-20,5.6948
2009-05-20,5.8441
2009-06-20,5.8441
2009-07-20,5.9248
2009-08-20,8.3842
2009-09-20,8.321
2009-10-20,8.1695
2009-11-20,8.2064
2009-12-20,8.2442
2010-01-20,8.2095
2010-02-20,9.5252
2010-03-20,8.4481
2010-04-20,6.2432
2010-05-20,6.3181
2010-06-20,6.3382
2010-07-20,6.353
2010-08-20,7.8702
2010-09-20,7.6048
2010-10-20,7.6392
2010-11-20,7.5904
2010-12-20,7.7929
2011-01-20,7.869
2011-02-20,7.7003
2011-03-20,7.7104
2011-04-20,6.6142
2011-05-20,6.645
2011-06-20,8.0634
2011-07-20,7.6791
2011-08-20,7.7043
2011-09-20,8.1758
2011-10-20,8.2084
2011-11-20,8.2951
2011-12-20,7.895
2012-01-20,7.894
2012-02-20,7.9072
2012-03-20,6.4106
2012-04-20,6.762
2012-05-20,6.7679
2012-06-20,7.3565
2012-07-20,7.3662
2012-08-20,7.3629
2012-09-20,7.0162
2012-10-20,7.016
2012-11-20,7.0322
2012-12-20,7.2195
2013-01-20,7.2185
2013-02-20,7.217
2013-03-20,6.4274
2013-04-20,6.8462
2013-05-20,6.8226
2013-06-20,6.9204
2013-07-20,6.9953
2013-08-20,7.0024
2013-09-20,6.5153
2013-10-20,6.4996
2013-11-20,7.3653
2013-12-20,6.7328
2014-01-20,6.732
2014-02-20,6.7604
2014-03-20,6.424
2014-04-20,6.78
2014-05-20,6.8346
2014-06-20,6.843
2014-07-20,6.8455
2014-08-20,6.9209
2014-09-20,7.0645
2014-10-20,7.0929
2014-11-20,7.1005
2014-12-20,7.2501
2015-01-20,7.2458
2015-02-20,7.2607
2015-03-20,6.953
2015-04-20,7.0131
2015-05-20,7.4642
2015-06-20,7.3827
2015-07-20,7.3827
2015-08-20,7.2441
2015-09-20,7.2378
2015-10-20,7.2378
2015-11-20,7.1209
2015-12-20,7.0038
2016-01-20,7.0038
2016-02-20,7.0038
2016-03-20,6.6484
2016-04-20,6.9071
2016-05-20,6.9071
2016-06-20,6.8206
2016-07-20,6.8205
2016-08-20,6.8904
2016-09-20,6.707
2016-10-20,6.707
2016-11-20,6.707
2016-12-20,6.8921
2017-01-20,6.8914
2017-02-20,6.9104
2017-03-20,7.0958
2017-04-20,6.9473
2017-05-20,6.9473
2017-06-20,6.9963
2017-07-20,6.9963
2017-08-20,6.9963
2017-09-20,7.2844
2017-10-20,7.2847
2017-11-20,7.3793
2017-12-20,7.0063
2018-01-20,7.0063
2018-02-20,7.0063
2018-03-20,6.1547
2018-04-20,6.7293
2018-05-20,6.7281
2018-06-20,6.511
2018-07-20,6.5111
2018-08-20,6.5651
2018-09-20,6.2285
2018-10-20,6.2292
2018-11-20,6.2806
2018-12-20,5.9818
2019-01-20,5.9763
2019-02-20,6.033
2019-03-20,5.8304
2019-04-20,5.667
2019-05-20,5.5325
2019-06-20,6.1612
2019-07-20,6.1612
2019-08-20,7.0571
2019-09-20,6.6964
2019-10-20,6.6964
2019-11-20,7.4349
2019-12-20,7.1724
2020-01-20,7.1724
2020-02-20,7.1724
2020-03-20,8.4424
2020-04-20,7.6846
2020-05-20,6.8734
2020-06-20,7.0323
2020-07-20,7.0324
2020-08-20,7.0461
2020-09-20,7.8328
2020-10-20,7.8324
2020-11-20,7.8326
2020-12-20,8.0427
2021-01-20,8.0427
2021-02-20,8.0837
2021-03-20,9.9302
2021-04-20,9.4868
2021-05-20,9.1212
2021-06-20,8.7995
2021-07-20,8.8141
2021-08-20,9.2424
2021-09-20,8.6685
2021-10-20,8.6685
2021-11-20,8.1383
2021-12-20,7.7229
2022-01-20,7.7229
2022-02-20,7.7229
2022-03-20,7.297
2022-04-20,7.4797
2022-05-20,7.4797
2022-06-20,6.6555
2022-07-20,6.6765
2022-08-20,6.6765
2022-09-20,6.035
2022-10-20,6.035
2022-11-20,6.035
2022-12-20,6.1218
2023-01-20,6.1218
2023-02-20,6.1218
2023-03-20,6.4458
2023-04-20,6.4117
2023-05-20,6.4117
2023-06-20,7.6159
2023-07-20,7.5943
2023-08-20,7.5943
2023-09-20,8.4998
2023-10-20,8.4998
2023-11-20,9.2751
2023-12-20,8.4672
2024-01-20,8.4672
2024-02-20,8.4672
2024-03-20,9.2053
2024-04-20,8.4118
2024-05-20,8.6377
2024-06-20,8.1363
2024-07-20,8.1363
2024-08-20,8.4483
2024-09-20,7.639
2024-10-20,7.639
2024-11-20,7.3393
2024-12-20,6.6875
2025-01-20,6.6875
2025-02-20,6.6875
2025-03-20,5.8072
2025-04-20,6.1507
2025-05-20,6.4072
2025-06-20,6.2126
2025-07-20,6.2126
2025-08-20,7.4737
2025-09-20,6.9622
2025-10-20,6.9622
2025-11-20,6.9622
2025-12-20,7.495
2026-01-20,7.495
2026-02-20,7.495
2026-03-20,9.2406
2026-04-20,8.4178
