date,roce
2014-03-20,7.5676
2014-04-20,6.1342
2014-05-20,6.1492
2014-06-20,6.5413
2014-07-20,6.5142
2014-08-20,6.5347
2014-09-20,6.871
2014-10-20,6.8694
2014-11-20,6.894
2014-12-20,6.2343
2015-01-20,6.1564
2015-02-20,6.1657
2015-03-20,7.6724
2015-04-20,6.3048
2015-05-20,6.3063
2015-06-20,6.4828
2015-07-20,6.4795
2015-08-20,6.4841
2015-09-20,6.3622
2015-10-20,6.3599
2015-11-20,6.365
2015-12-20,7.3312
2016-01-20,7.3307
2016-02-20,7.2842
2016-03-20,7.642
2016-04-20,6.9757
2016-05-20,6.9773
2016-06-20,7.315
2016-07-20,7.3046
2016-08-20,7.2975
2016-09-20,7.559
2016-10-20,7.5513
2016-11-20,7.552
2016-12-20,6.7058
2017-01-20,6.7051
2017-02-20,6.7047
2017-03-20,8.3803
2017-04-20,6.9412
2017-05-20,6.939
2017-06-20,7.8363
2017-07-20,7.8179
2017-08-20,8.0397
2017-09-20,8.4748
2017-10-20,8.4685
2017-11-20,8.4332
2017-12-20,8.8602
2018-01-20,8.8588
2018-02-20,8.7811
2018-03-20,9.912
2018-04-20,9.8266
2018-05-20,9.845
2018-06-20,9.7735
2018-07-20,9.7684
2018-08-20,9.6394
2018-09-20,9.3034
2018-10-20,9.2953
2018-11-20,9.2948
2018-12-20,9.4574
2019-01-20,9.4581
2019-02-20,9.4289
2019-03-20,9.9487
2019-04-20,8.2236
2019-05-20,8.2294
2019-06-20,8.0519
2019-07-20,8.0472
2019-08-20,8.023
2019-09-20,7.3235
2019-10-20,7.0635
2019-11-20,7.0632
2019-12-20,5.9546
2020-01-20,5.9607
2020-02-20,5.9573
2020-03-20,4.8914
2020-04-20,4.203
2020-05-20,4.2413
2020-06-20,3.6741
2020-07-20,3.6704
2020-08-20,3.6785
2020-09-20,3.42
2020-10-20,3.4265
2020-11-20,3.4247
2020-12-20,3.9944
2021-01-20,3.9937
2021-02-20,4.042
2021-03-20,5.184
2021-04-20,4.8175
2021-05-20,4.8175
2021-06-20,7.0967
2021-07-20,7.0885
2021-08-20,7.1542
2021-09-20,8.291
2021-10-20,8.3191
2021-11-20,8.3712
2021-12-20,9.0648
2022-01-20,9.0607
2022-02-20,9.0428
2022-03-20,10.1803
2022-04-20,9.6951
2022-05-20,9.7346
2022-06-20,9.0468
2022-07-20,9.0824
2022-08-20,9.0729
2022-09-20,8.9697
2022-10-20,9.001
2022-11-20,8.9852
2022-12-20,7.7995
2023-01-20,7.7928
2023-02-20,7.7755
2023-03-20,8.1987
2023-04-20,7.3043
2023-05-20,7.2879
2023-06-20,6.0245
2023-07-20,6.0567
2023-08-20,6.0406
2023-09-20,4.841
2023-10-20,4.8765
2023-11-20,4.8562
2023-12-20,4.9773
2024-01-20,4.9781
2024-02-20,4.9229
2024-03-20,4.9445
2024-04-20,4.6062
2024-05-20,4.6175
2024-06-20,5.6456
2024-07-20,5.6414
2024-08-20,5.7648
2024-09-20,6.5455
2024-10-20,6.5464
2024-11-20,6.5462
2024-12-20,7.0276
2025-01-20,7.0184
2025-02-20,7.0193
2025-03-20,7.5787
2025-04-20,6.639
2025-05-20,6.7138
2025-06-20,7.2358
2025-07-20,7.2249
2025-08-20,7.294
2025-09-20,7.1718
2025-10-20,7.163
2025-11-20,7.2327
2025-12-20,7.6634
2026-01-20,7.6549
2026-02-20,7.6676
2026-03-20,9.0258
2026-04-20,8.0824
