date,roce
2015-06-20,7.0086
2015-07-20,7.0083
2015-08-20,7.0302
2015-09-20,7.3669
2015-10-20,7.3669
2015-11-20,6.977
2015-12-20,7.557
2016-01-20,7.557
2016-02-20,7.557
2016-03-20,8.1096
2016-04-20,7.2769
2016-05-20,7.2698
2016-06-20,8.1465
2016-07-20,8.1465
2016-08-20,9.0595
2016-09-20,8.0249
2016-10-20,8.0249
2016-11-20,8.0249
2016-12-20,8.0833
2017-01-20,8.0833
2017-02-20,7.5714
2017-03-20,9.0454
2017-04-20,7.717
2017-05-20,7.717
2017-06-20,8.803
2017-07-20,8.803
2017-08-20,8.803
2017-09-20,9.2647
2017-10-20,9.2647
2017-11-20,9.2647
2017-12-20,9.8674
2018-01-20,9.8674
2018-02-20,9.8674
2018-03-20,10.4415
2018-04-20,10.5356
2018-05-20,10.5313
2018-06-20,10.6899
2018-07-20,10.6899
2018-08-20,10.6518
2018-09-20,10.3337
2018-10-20,10.3337
2018-11-20,10.3337
2018-12-20,10.3579
2019-01-20,10.3618
2019-02-20,10.3765
2019-03-20,10.7757
2019-04-20,9.5699
2019-05-20,9.5701
2019-06-20,9.0684
2019-07-20,9.0684
2019-08-20,9.0684
2019-09-20,7.7929
2019-10-20,7.7929
2019-11-20,7.8143
2019-12-20,6.4815
2020-01-20,6.4815
2020-02-20,6.4815
2020-03-20,5.2344
2020-04-20,4.8969
2020-05-20,4.9237
2020-06-20,4.4267
2020-07-20,4.4049
2020-08-20,4.4049
2020-09-20,4.0042
2020-10-20,4.0042
2020-11-20,4.0042
2020-12-20,4.6331
2021-01-20,4.6331
2021-02-20,4.6364
2021-03-20,5.9484
2021-04-20,5.5526
2021-05-20,5.5526
2021-06-20,8.0597
2021-07-20,8.0574
2021-08-20,8.0511
2021-09-20,9.1783
2021-10-20,9.1783
2021-11-20,9.17
2021-12-20,9.9806
2022-01-20,9.9806
2022-02-20,9.9806
2022-03-20,11.0316
2022-04-20,10.7245
2022-05-20,10.7245
2022-06-20,9.9116
2022-07-20,9.91
2022-08-20,9.91
2022-09-20,10.0447
2022-10-20,10.0447
2022-11-20,10.0447
2022-12-20,8.7242
2023-01-20,8.7242
2023-02-20,8.7226
2023-03-20,8.8902
2023-04-20,8.2471
2023-05-20,8.2471
2023-06-20,6.666
2023-07-20,6.666
2023-08-20,6.6635
2023-09-20,5.3439
2023-10-20,5.3439
2023-11-20,5.3088
2023-12-20,5.1752
2024-01-20,5.1752
2024-02-20,5.1752
2024-03-20,5.5504
2024-04-20,4.6395
2024-05-20,4.6395
2024-06-20,5.4463
2024-07-20,5.4463
2024-08-20,5.4463
2024-09-20,6.5404
2024-10-20,6.5404
2024-11-20,6.5404
2024-12-20,7.2091
2025-01-20,7.2091
2025-02-20,7.2091
2025-03-20,8.0759
2025-04-20,7.6974
2025-05-20,7.6974
2025-06-20,8.2887
2025-07-20,8.2885
2025-08-20,8.2885
2025-09-20,8.2046
2025-10-20,8.2046
2025-11-20,8.2046
2025-12-20,8.6932
2026-01-20,8.6932
2026-02-20,8.6932
2026-03-20,9.8699
2026-04-20,9.2985
