date,profit_margin
2004-05-20,10.0691
2004-06-20,8.954
2004-07-20,8.954
2004-08-20,8.954
2004-09-20,8.954
2004-10-20,8.954
2004-11-20,8.954
2004-12-20,8.954
2005-01-20,8.954
2005-02-20,8.954
2005-03-20,8.954
2005-04-20,8.954
2005-05-20,12.4253
2005-06-20,11.617
2005-07-20,11.617
2005-08-20,11.559
2005-09-20,11.559
2005-10-20,11.559
2005-11-20,11.559
2005-12-20,11.559
2006-01-20,11.559
2006-02-20,11.559
2006-03-20,11.559
2006-04-20,11.559
2006-05-20,7.1397
2006-06-20,6.6932
2006-07-20,6.6932
2006-08-20,17.3572
2006-09-20,9.0572
2006-10-20,8.2817
2006-11-20,8.3301
2006-12-20,8.331
2007-01-20,8.3313
2007-02-20,9.6466
2007-03-20,9.6431
2007-04-20,9.7593
2007-05-20,7.402
2007-06-20,6.6815
2007-07-20,6.6828
2007-08-20,7.2987
2007-09-20,8.2528
2007-10-20,7.8016
2007-11-20,7.7593
2007-12-20,7.7562
2008-01-20,7.7504
2008-02-20,8.4792
2008-03-20,8.435
2008-04-20,8.2836
2008-05-20,8.5913
2008-06-20,8.2864
2008-07-20,8.2845
2008-08-20,8.2526
2008-09-20,7.5834
2008-10-20,7.4204
2008-11-20,7.0955
2008-12-20,6.3955
2009-01-20,6.3917
2009-02-20,6.5
2009-03-20,6.4682
2009-04-20,3.118
2009-05-20,1.2066
2009-06-20,0.9824
2009-07-20,0.9824
2009-08-20,0.9771
2009-09-20,0.4056
2009-10-20,0.3891
2009-11-20,0.8812
2009-12-20,0.8316
2010-01-20,0.8316
2010-02-20,1.0071
2010-03-20,1.0474
2010-04-20,4.1507
2010-05-20,5.5975
2010-06-20,5.4312
2010-07-20,5.4306
2010-08-20,5.4274
2010-09-20,6.1517
2010-10-20,5.9377
2010-11-20,6.2439
2010-12-20,6.1598
2011-01-20,6.1598
2011-02-20,6.1466
2011-03-20,6.1466
2011-04-20,6.1483
2011-05-20,5.6714
2011-06-20,5.6114
2011-07-20,5.6114
2011-08-20,5.6239
2011-09-20,5.1049
2011-10-20,5.0957
2011-11-20,4.3576
2011-12-20,4.3759
2012-01-20,4.3759
