date,ev_ebit
2004-01-20,9.9929
2004-02-20,13.6626
2004-03-20,14.3405
2004-04-20,14.3405
2004-05-20,15.4926
2004-06-20,14.2047
2004-07-20,13.0738
2004-08-20,13.0818
2004-09-20,13.0818
2004-10-20,13.0818
2004-11-20,11.0638
2004-12-20,11.0638
2005-01-20,11.0638
2005-02-20,13.1531
2005-03-20,13.1531
2005-04-20,13.1531
2005-05-20,16.6709
2005-06-20,12.4121
2005-07-20,12.0926
2005-08-20,12.0926
2005-09-20,12.1771
2005-10-20,12.1771
2005-11-20,12.8755
2005-12-20,12.8759
2006-01-20,12.8969
2006-02-20,14.6324
2006-03-20,14.6348
2006-04-20,14.6392
2006-05-20,14.3669
2006-06-20,15.4134
2006-07-20,15.4358
2006-08-20,16.3872
2006-09-20,16.3888
2006-10-20,16.5586
2006-11-20,16.715
2006-12-20,16.6697
2007-01-20,16.6839
2007-02-20,17.2984
2007-03-20,17.2984
2007-04-20,17.5302
2007-05-20,16.021
2007-06-20,16.1756
2007-07-20,15.9138
2007-08-20,15.5942
2007-09-20,15.431
2007-10-20,15.2263
2007-11-20,16.5982
2007-12-20,16.0553
2008-01-20,16.055
2008-02-20,19.032
2008-03-20,19.0329
2008-04-20,18.6701
2008-05-20,19.2093
2008-06-20,14.8302
2008-07-20,15.7575
2008-08-20,15.527
2008-09-20,16.1542
2008-10-20,16.297
2008-11-20,13.9543
2008-12-20,13.9602
2009-01-20,14.0165
2009-02-20,12.8405
2009-03-20,12.8566
2009-04-20,12.7814
2009-05-20,9.1651
2009-06-20,10.0604
2009-07-20,11.4033
2009-08-20,11.1381
2009-09-20,11.0245
2009-10-20,11.1054
2009-11-20,16.1907
2009-12-20,15.15
2010-01-20,15.15
2010-02-20,16.9151
2010-03-20,16.9153
2010-04-20,16.8805
2010-05-20,17.788
2010-06-20,17.7944
2010-07-20,17.6308
2010-08-20,18.7381
2010-09-20,18.8283
2010-10-20,18.8932
2010-11-20,16.4711
2010-12-20,16.4706
2011-01-20,16.4884
2011-02-20,18.6115
2011-03-20,18.6113
2011-04-20,18.5993
2011-05-20,12.3381
2011-06-20,17.2735
2011-07-20,17.3554
2011-08-20,17.4577
