date,roce
2004-01-20,20.4495
2004-02-20,20.4495
2004-03-20,20.4495
2004-04-20,27.1421
2004-05-20,24.4487
2004-06-20,23.1702
2004-07-20,23.1702
2004-08-20,23.1702
2004-09-20,23.0245
2004-10-20,23.0245
2004-11-20,25.0355
2004-12-20,24.2911
2005-01-20,24.2911
2005-02-20,24.2911
2005-03-20,24.4933
2005-04-20,25.1278
2005-05-20,25.3586
2005-06-20,24.7392
2005-07-20,24.7392
2005-08-20,24.7392
2005-09-20,26.8223
2005-10-20,26.7526
2005-11-20,23.9773
2005-12-20,24.6142
2006-01-20,24.6142
2006-02-20,24.6113
2006-03-20,24.6113
2006-04-20,24.364
2006-05-20,22.3512
2006-06-20,21.4206
2006-07-20,21.4206
2006-08-20,21.4206
2006-09-20,22.2079
2006-10-20,22.2079
2006-11-20,23.7302
2006-12-20,22.5032
2007-01-20,22.5032
2007-02-20,22.5032
2007-03-20,22.5032
2007-04-20,24.153
2007-05-20,24.1302
2007-06-20,23.2413
2007-07-20,23.2413
2007-08-20,23.2413
2007-09-20,29.5964
2007-10-20,29.765
2007-11-20,28.8038
2007-12-20,29.4455
2008-01-20,29.4455
2008-02-20,29.4455
2008-03-20,29.4455
2008-04-20,29.4455
2008-05-20,30.0205
2008-06-20,29.3717
2008-07-20,29.3703
2008-08-20,29.3598
2008-09-20,28.2962
2008-10-20,28.2962
2008-11-20,26.4343
2008-12-20,26.2963
2009-01-20,26.2963
2009-02-20,26.2962
2009-03-20,26.3283
2009-04-20,26.3283
2009-05-20,25.8449
2009-06-20,24.5862
2009-07-20,24.5862
2009-08-20,24.5862
2009-09-20,24.3936
2009-10-20,24.3936
2009-11-20,23.1179
2009-12-20,23.0438
2010-01-20,23.0838
2010-02-20,23.0838
2010-03-20,23.0838
2010-04-20,24.3685
2010-05-20,22.1491
2010-06-20,21.9126
2010-07-20,22.9997
2010-08-20,22.9997
2010-09-20,24.3251
2010-10-20,24.3251
2010-11-20,24.3254
2010-12-20,24.2829
2011-01-20,23.3455
2011-02-20,23.3455
2011-03-20,23.3455
2011-04-20,24.1618
2011-05-20,24.0409
2011-06-20,23.2754
2011-07-20,24.4227
2011-08-20,25.4629
2011-09-20,26.2273
2011-10-20,25.8324
2011-11-20,25.9659
2011-12-20,25.1513
2012-01-20,25.1513
2012-02-20,25.1513
2012-03-20,25.2095
2012-04-20,24.3345
2012-05-20,22.9638
2012-06-20,22.9793
2012-07-20,22.9793
2012-08-20,23.218
2012-09-20,23.3988
2012-10-20,23.3988
2012-11-20,23.1541
2012-12-20,22.94
2013-01-20,22.1064
2013-02-20,22.4726
2013-03-20,22.4312
2013-04-20,22.2204
2013-05-20,21.096
2013-06-20,20.8582
2013-07-20,20.8426
2013-08-20,19.8895
2013-09-20,19.9273
2013-10-20,20.8044
2013-11-20,20.3533
2013-12-20,20.4669
2014-01-20,20.4654
2014-02-20,20.4653
2014-03-20,20.4678
2014-04-20,21.1681
2014-05-20,20.6918
2014-06-20,20.975
2014-07-20,20.9754
2014-08-20,21.0958
2014-09-20,21.2831
2014-10-20,21.2831
2014-11-20,20.7665
2014-12-20,20.7066
2015-01-20,20.7045
2015-02-20,20.7041
2015-03-20,20.7029
2015-04-20,19.6813
2015-05-20,18.7541
2015-06-20,18.6175
2015-07-20,18.6151
2015-08-20,18.2275
2015-09-20,18.1602
2015-10-20,18.2135
2015-11-20,17.0767
2015-12-20,16.9878
2016-01-20,16.9878
2016-02-20,16.9878
2016-03-20,16.9927
2016-04-20,16.16
2016-05-20,15.601
2016-06-20,15.4953
2016-07-20,15.4953
2016-08-20,15.3822
2016-09-20,15.1983
2016-10-20,15.2036
2016-11-20,15.0634
2016-12-20,15.0559
2017-01-20,15.0559
2017-02-20,15.0559
2017-03-20,15.0559
2017-04-20,15.0581
2017-05-20,15.3268
2017-06-20,15.2817
2017-07-20,15.2814
2017-08-20,16.2734
2017-09-20,15.7417
2017-10-20,15.7417
2017-11-20,15.4846
2017-12-20,15.5428
2018-01-20,15.5411
2018-02-20,15.5232
2018-03-20,15.5232
2018-04-20,16.1335
2018-05-20,16.1623
2018-06-20,15.9049
2018-07-20,15.9049
2018-08-20,16.6853
2018-09-20,16.518
2018-10-20,16.518
2018-11-20,16.3309
2018-12-20,16.4009
2019-01-20,16.4009
2019-02-20,16.4009
2019-03-20,16.4009
2019-04-20,15.9316
2019-05-20,15.7072
2019-06-20,15.5524
2019-07-20,15.4759
2019-08-20,16.0167
2019-09-20,15.925
2019-10-20,15.8523
2019-11-20,15.0783
2019-12-20,15.0407
2020-01-20,14.9981
2020-02-20,14.9981
2020-03-20,14.9981
2020-04-20,14.4866
2020-05-20,14.4539
2020-06-20,14.3794
2020-07-20,14.8922
2020-08-20,14.8922
2020-09-20,14.0367
2020-10-20,14.0426
2020-11-20,14.0426
2020-12-20,12.151
2021-01-20,12.151
2021-02-20,12.151
2021-03-20,12.151
2021-04-20,10.8282
2021-05-20,10.6145
2021-06-20,9.9774
2021-07-20,10.0781
2021-08-20,10.0776
2021-09-20,11.5684
2021-10-20,11.6351
