date,gross_margin
2010-05-20,35.6891
2010-06-20,49.0096
2010-07-20,49.0634
2010-08-20,49.618
2010-09-20,40.9743
2010-10-20,40.9194
2010-11-20,41.3651
2010-12-20,39.5469
2011-01-20,39.5386
2011-02-20,40.0994
2011-03-20,40.0385
2011-04-20,28.8871
2011-05-20,29.4539
2011-06-20,29.4542
2011-07-20,29.4474
2011-08-20,37.0452
2011-09-20,28.9517
2011-10-20,28.8633
2011-11-20,29.173
2011-12-20,37.8277
2012-01-20,37.8489
2012-02-20,38.4405
2012-03-20,38.4728
2012-04-20,28.2831
2012-05-20,27.9874
2012-06-20,30.9663
2012-07-20,30.9581
2012-08-20,31.4344
2012-09-20,29.1343
2012-10-20,29.0825
2012-11-20,29.4775
2012-12-20,30.4491
2013-01-20,30.441
2013-02-20,30.8355
2013-03-20,30.8897
2013-04-20,25.3008
2013-05-20,25.3414
2013-06-20,25.3413
2013-07-20,25.3416
2013-08-20,28.4687
2013-09-20,25.146
2013-10-20,25.1125
2013-11-20,26.1381
2013-12-20,26.1395
2014-01-20,26.1412
2014-02-20,30.6939
2014-03-20,30.7152
2014-04-20,24.9342
2014-05-20,25.9735
2014-06-20,30.041
2014-07-20,30.0938
2014-08-20,31.3366
2014-09-20,24.1272
2014-10-20,24.0996
2014-11-20,25.0251
2014-12-20,29.2719
2015-01-20,29.2467
2015-02-20,30.2592
2015-03-20,30.2576
2015-04-20,30.7407
2015-05-20,31.8657
2015-06-20,29.0839
2015-07-20,29.1122
2015-08-20,30.4301
2015-09-20,25.7769
2015-10-20,25.7519
2015-11-20,26.8773
2015-12-20,25.7005
2016-01-20,25.7049
2016-02-20,26.6659
2016-03-20,26.6511
2016-04-20,26.8893
2016-05-20,26.8975
2016-06-20,24.6779
2016-07-20,24.7182
2016-08-20,25.8218
2016-09-20,25.9646
2016-10-20,25.5638
2016-11-20,25.2407
2016-12-20,20.2009
2017-01-20,20.2022
2017-02-20,20.6683
2017-03-20,20.7239
2017-04-20,26.2367
2017-05-20,25.5847
2017-06-20,23.8617
2017-07-20,23.8479
2017-08-20,24.2677
2017-09-20,24.0002
2017-10-20,24.1632
2017-11-20,24.2303
2017-12-20,17.4099
2018-01-20,17.3867
2018-02-20,17.2214
2018-03-20,17.2482
2018-04-20,26.0439
2018-05-20,25.2156
2018-06-20,19.8883
2018-07-20,19.871
2018-08-20,19.7334
2018-09-20,25.3448
2018-10-20,25.3891
2018-11-20,25.3013
2018-12-20,21.117
2019-01-20,21.0997
2019-02-20,21.0866
2019-03-20,21.173
2019-04-20,26.4441
2019-05-20,25.7507
2019-06-20,19.3635
2019-07-20,19.3687
2019-08-20,19.3644
2019-09-20,25.0837
2019-10-20,25.1772
2019-11-20,25.1109
2019-12-20,19.4488
2020-01-20,19.4569
2020-02-20,19.5439
2020-03-20,19.5383
2020-04-20,24.457
2020-05-20,22.8013
2020-06-20,17.1776
2020-07-20,17.2163
2020-08-20,17.3239
2020-09-20,21.2328
2020-10-20,21.4541
2020-11-20,21.406
2020-12-20,15.5258
2021-01-20,15.5632
2021-02-20,15.7686
2021-03-20,15.7495
2021-04-20,22.2861
2021-05-20,22.0027
2021-06-20,17.4951
2021-07-20,17.4916
2021-08-20,17.3422
2021-09-20,20.4006
2021-10-20,19.8919
2021-11-20,19.7718
2021-12-20,18.6612
2022-01-20,18.6993
2022-02-20,18.6325
2022-03-20,18.6402
2022-04-20,20.2431
2022-05-20,20.1055
2022-06-20,19.1615
2022-07-20,19.178
2022-08-20,19.082
2022-09-20,20.6805
2022-10-20,19.5953
2022-11-20,19.5651
2022-12-20,18.6787
2023-01-20,18.9084
2023-02-20,18.9611
2023-03-20,18.9263
2023-04-20,20.5034
2023-05-20,20.3605
2023-06-20,18.9325
2023-07-20,18.9239
2023-08-20,18.8923
2023-09-20,20.846
2023-10-20,20.8657
2023-11-20,20.8624
2023-12-20,20.4843
2024-01-20,20.474
2024-02-20,20.4377
2024-03-20,20.4144
2024-04-20,21.7725
2024-05-20,20.8738
2024-06-20,20.5479
2024-07-20,20.6094
2024-08-20,20.5622
2024-09-20,22.4437
2024-10-20,22.471
2024-11-20,22.4546
2024-12-20,21.6909
2025-01-20,21.6896
2025-02-20,21.7284
2025-03-20,21.7248
2025-04-20,23.7271
2025-05-20,23.2339
2025-06-20,22.7121
2025-07-20,22.7009
2025-08-20,22.7065
2025-09-20,23.8813
2025-10-20,23.8904
2025-11-20,23.997
2025-12-20,22.8806
2026-01-20,22.8814
2026-02-20,22.8663
2026-03-20,22.8415
2026-04-20,24.2602
