date,gross_margin
2015-09-20,26.9778
2015-10-20,26.934
2015-11-20,27.43
2015-12-20,28.5186
2016-01-20,28.5173
2016-02-20,28.5173
2016-03-20,27.3547
2016-04-20,27.3548
2016-05-20,27.3629
2016-06-20,26.6623
2016-07-20,28.2809
2016-08-20,28.2067
2016-09-20,26.728
2016-10-20,26.7269
2016-11-20,26.8199
2016-12-20,28.4945
2017-01-20,28.494
2017-02-20,28.4785
2017-03-20,27.5326
2017-04-20,27.4329
2017-05-20,27.68
2017-06-20,28.2987
2017-07-20,30.1056
2017-08-20,30.109
2017-09-20,28.5813
2017-10-20,28.5816
2017-11-20,28.6822
2017-12-20,29.6833
2018-01-20,29.6811
2018-02-20,29.6504
2018-03-20,28.2952
2018-04-20,28.2862
2018-05-20,28.3051
2018-06-20,28.1198
2018-07-20,29.446
2018-08-20,29.4477
2018-09-20,27.8849
2018-10-20,27.8822
2018-11-20,27.9168
2018-12-20,28.8126
2019-01-20,28.8084
2019-02-20,28.8188
2019-03-20,27.3381
2019-04-20,27.3315
2019-05-20,27.5881
2019-06-20,26.772
2019-07-20,27.8765
2019-08-20,27.8737
2019-09-20,25.6207
2019-10-20,25.6212
2019-11-20,25.8495
2019-12-20,27.1362
2020-01-20,27.1382
2020-02-20,27.1413
2020-03-20,25.6848
2020-04-20,25.6792
2020-05-20,25.8338
2020-06-20,25.5548
2020-07-20,26.8195
2020-08-20,26.7753
2020-09-20,24.5846
2020-10-20,24.5831
2020-11-20,25.1454
2020-12-20,26.1826
2021-01-20,26.2133
2021-02-20,26.2107
2021-03-20,24.4275
2021-04-20,24.4357
2021-05-20,24.9733
2021-06-20,25.543
2021-07-20,26.2136
2021-08-20,26.2084
2021-09-20,26.1028
2021-10-20,26.1475
2021-11-20,26.0844
2021-12-20,26.9371
2022-01-20,27.0057
2022-02-20,26.8256
2022-03-20,25.6881
2022-04-20,25.7915
2022-05-20,25.777
2022-06-20,26.0749
2022-07-20,26.6656
2022-08-20,26.6195
2022-09-20,26.0249
2022-10-20,26.0797
2022-11-20,26.0399
2022-12-20,25.7859
2023-01-20,25.846
2023-02-20,25.8036
2023-03-20,25.5108
2023-04-20,25.5802
2023-05-20,25.53
2023-06-20,24.7634
2023-07-20,25.3169
2023-08-20,25.3083
2023-09-20,24.8128
2023-10-20,24.8078
2023-11-20,24.7866
2023-12-20,26.0934
2024-01-20,26.0915
2024-02-20,26.0978
2024-03-20,25.5848
2024-04-20,25.5931
2024-05-20,25.9452
2024-06-20,26.325
2024-07-20,26.6857
2024-08-20,26.5695
2024-09-20,26.5799
2024-10-20,26.6979
2024-11-20,26.6048
2024-12-20,27.0221
2025-01-20,27.072
2025-02-20,27.0214
2025-03-20,26.8969
2025-04-20,26.961
2025-05-20,26.8703
2025-06-20,27.9013
2025-07-20,28.6333
2025-08-20,28.5212
2025-09-20,27.4346
2025-10-20,27.433
2025-11-20,27.3777
2025-12-20,27.8583
2026-01-20,27.8577
2026-02-20,27.8494
2026-03-20,27.3636
2026-04-20,27.3561
