date,roce
2012-02-16,16.0702
2012-03-16,15.4486
2012-04-16,15.4331
2012-05-16,15.4528
2012-06-16,15.2164
2012-07-16,15.2129
2012-08-16,14.0021
2012-09-16,13.2386
2012-10-16,13.2269
2012-11-16,13.1787
2012-12-16,12.6299
2013-01-16,12.6295
2013-02-16,11.3226
2013-03-16,11.3351
2013-04-16,10.6629
2013-05-16,9.6096
2013-06-16,9.4986
2013-07-16,9.4877
2013-08-16,10.5564
2013-09-16,9.5861
2013-10-16,9.5347
2013-11-16,10.1243
2013-12-16,11.0982
2014-01-16,11.071
2014-02-16,12.5867
2014-03-16,10.8171
2014-04-16,11.0415
2014-05-16,11.1282
2014-06-16,14.9476
2014-07-16,14.9434
2014-08-16,15.8792
2014-09-16,15.0962
2014-10-16,15.0684
2014-11-16,14.8193
2014-12-16,10.1457
2015-01-16,10.1282
2015-02-16,10.0587
2015-03-16,9.9328
2015-04-16,10.682
2015-05-16,10.386
2015-06-16,10.3187
2015-07-16,10.3231
2015-08-16,9.2539
2015-09-16,8.3488
2015-10-16,8.2811
2015-11-16,8.0869
2015-12-16,7.8648
2016-01-16,7.8752
2016-02-16,6.7998
2016-03-16,6.339
2016-04-16,6.1519
2016-05-16,6.2609
2016-06-16,5.8432
2016-07-16,5.8305
2016-08-16,4.4543
2016-09-16,3.6363
2016-10-16,3.6105
2016-11-16,3.8217
2016-12-16,3.4523
2017-01-16,3.4583
2017-02-16,4.6519
2017-03-16,4.4827
2017-04-16,5.8522
2017-05-16,5.9327
2017-06-16,5.9226
2017-07-16,5.9209
2017-08-16,7.0477
2017-09-16,7.619
2017-10-16,7.6714
2017-11-16,7.811
2017-12-16,7.9582
2018-01-16,7.9555
2018-02-16,9.5164
2018-03-16,11.2119
2018-04-16,13.5019
2018-05-16,12.8599
2018-06-16,13.1614
2018-07-16,13.1649
2018-08-16,13.21
2018-09-16,14.1167
2018-10-16,14.0199
2018-11-16,13.983
2018-12-16,13.5852
2019-01-16,13.5894
2019-02-16,11.7932
2019-03-16,11.1154
2019-04-16,10.9761
2019-05-16,10.7337
2019-06-16,10.6502
2019-07-16,10.6516
2019-08-16,11.0962
2019-09-16,11.1408
2019-10-16,11.1081
2019-11-16,11.0725
2019-12-16,10.8165
2020-01-16,10.8157
2020-02-16,10.4079
2020-03-16,8.8164
2020-04-16,8.4733
2020-05-16,8.4114
2020-06-16,8.4145
2020-07-16,8.299
2020-08-16,6.2965
2020-09-16,1.8232
2020-10-16,1.7053
2020-11-16,1.6741
2020-12-16,1.8167
2021-01-16,1.8187
2021-02-16,1.3149
2021-03-16,1.23
2021-04-16,2.0533
2021-05-16,3.0719
2021-06-16,3.0157
2021-07-16,3.06
2021-08-16,5.8207
2021-09-16,10.0489
2021-10-16,10.1949
2021-11-16,10.2084
2021-12-16,10.2411
2022-01-16,10.2429
2022-02-16,11.3902
2022-03-16,11.3835
2022-04-16,12.5192
2022-05-16,12.5925
2022-06-16,12.7527
2022-07-16,12.7507
2022-08-16,10.9122
2022-09-16,12.2271
2022-10-16,12.2274
2022-11-16,12.2675
2022-12-16,12.3844
2023-01-16,12.3846
2023-02-16,14.5849
2023-03-16,14.1468
2023-04-16,13.5977
2023-05-16,13.5273
2023-06-16,14.1087
2023-07-16,14.1089
2023-08-16,17.2141
2023-09-16,16.1063
2023-10-16,15.9685
2023-11-16,15.9836
2023-12-16,15.9747
2024-01-16,15.9775
2024-02-16,16.6647
2024-03-16,15.2286
2024-04-16,11.1524
2024-05-16,11.16
2024-06-16,11.205
2024-07-16,11.2064
2024-08-16,10.0535
2024-09-16,9.7855
2024-10-16,9.7652
2024-11-16,9.7717
2024-12-16,9.7757
2025-01-16,9.7723
2025-02-16,10.6539
2025-03-16,9.7699
2025-04-16,10.8229
2025-05-16,10.8379
2025-06-16,10.473
2025-07-16,10.4732
2025-08-16,10.0428
2025-09-16,10.4222
2025-10-16,10.3906
2025-11-16,10.3979
2025-12-16,10.2359
2026-01-16,10.2364
2026-02-16,11.4948
2026-03-16,11.2593
2026-04-16,12.7105
