date,roc
2004-01-20,8.1104
2004-02-20,7.2039
2004-03-20,6.9766
2004-04-20,6.9766
2004-05-20,9.3183
2004-06-20,9.8346
2004-07-20,10.0653
2004-08-20,10.0695
2004-09-20,10.0695
2004-10-20,10.0695
2004-11-20,10.6097
2004-12-20,10.6097
2005-01-20,10.6097
2005-02-20,10.4784
2005-03-20,10.4784
2005-04-20,10.4784
2005-05-20,8.1417
2005-06-20,10.9895
2005-07-20,11.26
2005-08-20,11.26
2005-09-20,11.195
2005-10-20,11.195
2005-11-20,11.5824
2005-12-20,11.5826
2006-01-20,11.584
2006-02-20,12.1507
2006-03-20,12.1472
2006-04-20,12.147
2006-05-20,11.6465
2006-06-20,13.3387
2006-07-20,13.6714
2006-08-20,10.6579
2006-09-20,10.6893
2006-10-20,10.8762
2006-11-20,11.7646
2006-12-20,11.7684
2007-01-20,11.7631
2007-02-20,12.1402
2007-03-20,12.1402
2007-04-20,12.2653
2007-05-20,12.3237
2007-06-20,12.7794
2007-07-20,11.3882
2007-08-20,11.7025
2007-09-20,11.9136
2007-10-20,12.1124
2007-11-20,12.6389
2007-12-20,12.5791
2008-01-20,12.0785
2008-02-20,12.0799
2008-03-20,12.1015
2008-04-20,12.1178
2008-05-20,12.2123
2008-06-20,11.3679
2008-07-20,10.0631
2008-08-20,10.1086
2008-09-20,10.0452
2008-10-20,10.1985
2008-11-20,10.2808
2008-12-20,10.2801
2009-01-20,10.2658
2009-02-20,10.5882
2009-03-20,10.5874
2009-04-20,10.5886
2009-05-20,10.0043
2009-06-20,9.1849
2009-07-20,8.0241
2009-08-20,8.13
2009-09-20,8.2589
2009-10-20,8.2497
2009-11-20,8.3256
2009-12-20,8.4019
2010-01-20,8.4019
2010-02-20,8.5829
2010-03-20,8.5827
2010-04-20,8.5819
2010-05-20,7.6247
2010-06-20,8.333
2010-07-20,7.5761
2010-08-20,7.574
2010-09-20,7.5746
2010-10-20,7.5733
2010-11-20,6.9421
2010-12-20,6.9458
2011-01-20,6.9455
2011-02-20,8.7716
2011-03-20,8.7712
2011-04-20,8.7865
2011-05-20,8.2363
2011-06-20,8.0523
2011-07-20,8.0092
2011-08-20,8.0096
2011-09-20,8.0096
2011-10-20,8.0096
2011-11-20,9.4063
2011-12-20,9.4085
2012-01-20,9.4094
2012-02-20,9.8405
2012-03-20,9.8405
2012-04-20,9.8408
2012-05-20,7.8501
2012-06-20,7.952
2012-07-20,8.0
2012-08-20,7.9997
2012-09-20,7.9998
2012-10-20,7.9986
2012-11-20,8.3585
2012-12-20,8.359
2013-01-20,8.359
2013-02-20,8.425
2013-03-20,8.4248
2013-04-20,8.4297
2013-05-20,7.7808
2013-06-20,7.2896
2013-07-20,7.1607
2013-08-20,7.1576
2013-09-20,7.1576
2013-10-20,7.1571
2013-11-20,7.1838
2013-12-20,7.1838
2014-01-20,7.1838
2014-02-20,6.8747
2014-03-20,6.8746
2014-04-20,6.8751
2014-05-20,7.2788
2014-06-20,6.9985
2014-07-20,6.876
2014-08-20,6.8666
2014-09-20,6.8666
2014-10-20,6.8655
2014-11-20,6.9243
2014-12-20,6.9244
2015-01-20,6.9244
2015-02-20,7.0386
2015-03-20,7.0346
2015-04-20,7.0346
2015-05-20,6.8183
2015-06-20,5.8573
2015-07-20,5.8723
2015-08-20,5.8723
2015-09-20,5.8704
2015-10-20,5.8704
2015-11-20,6.0349
2015-12-20,6.0349
2016-01-20,6.0349
2016-02-20,6.026
2016-03-20,6.0256
2016-04-20,6.0256
2016-05-20,6.8044
2016-06-20,6.5173
2016-07-20,6.2901
2016-08-20,6.2782
2016-09-20,6.2764
2016-10-20,6.2764
2016-11-20,5.8921
2016-12-20,6.0875
2017-01-20,6.0875
2017-02-20,6.0025
2017-03-20,6.0358
2017-04-20,6.0353
2017-05-20,6.1683
2017-06-20,5.711
2017-07-20,5.6048
2017-08-20,5.6707
2017-09-20,5.6969
2017-10-20,5.6942
2017-11-20,5.8129
2017-12-20,5.8129
2018-01-20,5.8129
2018-02-20,5.6972
2018-03-20,5.6972
2018-04-20,5.6972
2018-05-20,6.4158
2018-06-20,5.4675
2018-07-20,5.6697
2018-08-20,5.6563
2018-09-20,5.6401
2018-10-20,5.6377
2018-11-20,5.9291
2018-12-20,5.9291
2019-01-20,5.9291
2019-02-20,5.6756
2019-03-20,5.6713
2019-04-20,5.6756
2019-05-20,5.3719
2019-06-20,4.9461
2019-07-20,4.9381
2019-08-20,4.9536
2019-09-20,5.4167
2019-10-20,5.424
2019-11-20,5.2818
2019-12-20,5.0674
2020-01-20,5.0674
2020-02-20,5.8926
2020-03-20,5.8728
2020-04-20,5.7463
2020-05-20,5.6578
2020-06-20,5.8138
2020-07-20,5.3574
2020-08-20,5.0135
2020-09-20,5.0135
2020-10-20,5.006
2020-11-20,5.4633
2020-12-20,5.4656
2021-01-20,5.4656
2021-02-20,5.4621
2021-03-20,5.6748
2021-04-20,5.6559
2021-05-20,5.6617
2021-06-20,5.8351
2021-07-20,5.8443
2021-08-20,6.0652
2021-09-20,6.0694
2021-10-20,6.0694
2021-11-20,6.3086
2021-12-20,6.29
2022-01-20,6.29
2022-02-20,6.6793
2022-03-20,6.6879
2022-04-20,6.7591
2022-05-20,6.7601
2022-06-20,7.1524
2022-07-20,7.1124
2022-08-20,7.4461
2022-09-20,7.2923
2022-10-20,7.2923
2022-11-20,7.3344
2022-12-20,7.264
2023-01-20,7.264
2023-02-20,7.2768
2023-03-20,7.1058
2023-04-20,7.1127
2023-05-20,7.0944
2023-06-20,7.1362
2023-07-20,7.1171
2023-08-20,7.4204
2023-09-20,7.5239
2023-10-20,7.5239
2023-11-20,6.785
2023-12-20,6.8094
2024-01-20,6.8094
2024-02-20,7.032
2024-03-20,6.934
2024-04-20,6.9217
2024-05-20,6.8869
2024-06-20,7.2305
2024-07-20,7.2212
2024-08-20,7.5144
2024-09-20,7.4986
2024-10-20,7.4977
2024-11-20,7.3233
2024-12-20,7.2396
2025-01-20,7.2392
2025-02-20,7.6242
2025-03-20,7.6282
2025-04-20,7.63
2025-05-20,7.6142
2025-06-20,7.7077
2025-07-20,7.6826
2025-08-20,7.7574
2025-09-20,7.6642
2025-10-20,7.6642
2025-11-20,7.6623
2025-12-20,8.3685
2026-01-20,8.3685
2026-02-20,7.5277
2026-03-20,7.4704
2026-04-20,7.4682
