date,ebitda_margin
2004-01-20,17.4298
2004-02-20,17.2344
2004-03-20,17.2588
2004-04-20,18.3366
2004-05-20,18.4043
2004-06-20,18.4043
2004-07-20,17.9781
2004-08-20,18.0077
2004-09-20,18.0077
2004-10-20,18.3184
2004-11-20,18.3184
2004-12-20,18.0121
2005-01-20,18.1598
2005-02-20,18.0996
2005-03-20,18.2293
2005-04-20,19.0212
2005-05-20,18.9974
2005-06-20,18.9961
2005-07-20,18.4589
2005-08-20,18.3644
2005-09-20,18.3644
2005-10-20,18.1219
2005-11-20,18.1268
2005-12-20,18.356
2006-01-20,17.6413
2006-02-20,18.2454
2006-03-20,18.9054
2006-04-20,18.4714
2006-05-20,19.1804
2006-06-20,18.1411
2006-07-20,18.0584
2006-08-20,18.0158
2006-09-20,18.1022
2006-10-20,18.0601
2006-11-20,18.0365
2006-12-20,18.2094
2007-01-20,18.2419
2007-02-20,18.1338
2007-03-20,18.1931
2007-04-20,18.2091
2007-05-20,18.1976
2007-06-20,18.2623
2007-07-20,18.2095
2007-08-20,18.1296
2007-09-20,18.2776
2007-10-20,18.2425
2007-11-20,18.2287
2007-12-20,18.2409
2008-01-20,18.3159
2008-02-20,18.3148
2008-03-20,18.3554
2008-04-20,18.2859
2008-05-20,18.6052
2008-06-20,18.6052
2008-07-20,18.5502
2008-08-20,18.439
2008-09-20,18.439
2008-10-20,18.439
2008-11-20,18.1377
2008-12-20,18.1377
2009-01-20,18.1377
2009-02-20,18.7876
2009-03-20,18.7999
2009-04-20,18.7999
2009-05-20,15.8159
2009-06-20,15.8159
2009-07-20,15.7907
2009-08-20,14.232
2009-09-20,14.232
2009-10-20,14.232
2009-11-20,13.9973
2009-12-20,13.9973
2010-01-20,13.9973
2010-02-20,14.2441
2010-03-20,14.2497
2010-04-20,14.2334
2010-05-20,19.1065
2010-06-20,19.11
2010-07-20,19.0759
2010-08-20,20.4187
2010-09-20,20.4187
2010-10-20,20.4866
2010-11-20,21.2827
2010-12-20,21.2829
2011-01-20,21.2829
2011-02-20,21.6539
2011-03-20,21.7013
2011-04-20,21.7028
2011-05-20,22.1465
2011-06-20,22.1451
2011-07-20,22.0632
2011-08-20,22.2664
2011-09-20,22.2664
2011-10-20,23.0467
2011-11-20,23.0341
2011-12-20,23.0343
2012-01-20,22.9047
2012-02-20,22.9273
2012-03-20,23.0949
2012-04-20,23.0749
2012-05-20,23.0753
2012-06-20,23.2299
2012-07-20,23.2297
2012-08-20,23.2576
2012-09-20,22.5469
2012-10-20,22.5476
2012-11-20,22.5438
2012-12-20,22.4764
2013-01-20,22.4764
2013-02-20,21.7025
2013-03-20,21.6997
2013-04-20,21.7034
2013-05-20,21.8364
2013-06-20,21.834
2013-07-20,21.3208
2013-08-20,21.334
2013-09-20,21.4368
2013-10-20,21.7232
2013-11-20,21.7576
2013-12-20,21.7487
2014-01-20,21.7487
2014-02-20,21.1484
2014-03-20,21.1412
2014-04-20,21.1513
2014-05-20,22.4952
2014-06-20,22.4207
2014-07-20,22.2413
2014-08-20,22.7377
2014-09-20,22.7377
2014-10-20,22.7377
2014-11-20,23.1571
2014-12-20,23.2628
2015-01-20,23.2629
2015-02-20,23.9661
2015-03-20,23.7976
2015-04-20,23.8139
2015-05-20,23.7134
2015-06-20,23.6853
2015-07-20,23.6853
2015-08-20,23.4008
2015-09-20,23.4008
2015-10-20,23.4008
2015-11-20,22.8728
2015-12-20,22.8724
2016-01-20,22.8724
2016-02-20,23.2121
2016-03-20,23.2085
2016-04-20,22.9831
2016-05-20,22.966
2016-06-20,22.9123
2016-07-20,22.8281
2016-08-20,22.8703
2016-09-20,23.1087
2016-10-20,23.065
2016-11-20,23.0664
2016-12-20,22.6776
2017-01-20,22.5452
2017-02-20,22.5389
2017-03-20,23.0011
2017-04-20,22.9597
2017-05-20,22.9439
2017-06-20,23.209
2017-07-20,23.1249
2017-08-20,23.1478
2017-09-20,23.6522
2017-10-20,23.6509
2017-11-20,23.614
2017-12-20,24.1019
2018-01-20,23.8413
2018-02-20,23.8646
2018-03-20,23.8638
2018-04-20,23.9454
2018-05-20,23.9506
2018-06-20,24.1305
2018-07-20,24.0942
2018-08-20,24.1031
2018-09-20,24.2257
2018-10-20,24.1851
2018-11-20,24.1865
2018-12-20,24.1644
2019-01-20,24.3273
2019-02-20,24.7731
2019-03-20,23.9151
2019-04-20,23.6466
2019-05-20,23.7032
2019-06-20,23.5777
2019-07-20,23.551
2019-08-20,23.5497
2019-09-20,23.8667
2019-10-20,23.8271
2019-11-20,23.8138
2019-12-20,23.8228
2020-01-20,23.5869
2020-02-20,23.5995
2020-03-20,23.5995
2020-04-20,24.599
2020-05-20,24.6147
2020-06-20,24.6147
2020-07-20,24.0513
2020-08-20,24.1834
2020-09-20,24.1834
2020-10-20,23.975
2020-11-20,23.9944
2020-12-20,23.9944
2021-01-20,24.2338
2021-02-20,24.2277
2021-03-20,24.2277
2021-04-20,24.7806
2021-05-20,24.7957
2021-06-20,24.7957
2021-07-20,24.9398
2021-08-20,24.9449
2021-09-20,24.9449
2021-10-20,26.042
2021-11-20,26.0589
2021-12-20,26.0589
2022-01-20,26.4703
2022-02-20,26.4699
2022-03-20,26.4555
2022-04-20,27.2138
2022-05-20,27.2429
2022-06-20,27.018
2022-07-20,27.0022
2022-08-20,27.0024
2022-09-20,27.0024
2022-10-20,26.6386
2022-11-20,26.641
2022-12-20,26.641
2023-01-20,25.6143
2023-02-20,25.6207
2023-03-20,24.3279
2023-04-20,24.3413
2023-05-20,24.354
2023-06-20,23.267
2023-07-20,23.2444
2023-08-20,23.2448
2023-09-20,23.5344
2023-10-20,23.541
2023-11-20,23.5625
2023-12-20,24.0415
2024-01-20,23.9075
2024-02-20,23.9175
2024-03-20,23.9166
2024-04-20,24.6852
2024-05-20,24.7008
2024-06-20,24.4285
2024-07-20,24.3614
2024-08-20,24.3627
2024-09-20,24.3613
2024-10-20,24.3031
2024-11-20,24.2976
2024-12-20,24.2976
2025-01-20,25.8904
2025-02-20,25.8904
2025-03-20,25.8708
2025-04-20,27.1089
2025-05-20,27.13
2025-06-20,27.1743
2025-07-20,27.1132
2025-08-20,27.1209
2025-09-20,27.1223
2025-10-20,27.9028
2025-11-20,27.9446
2025-12-20,27.9446
2026-01-20,28.7253
2026-02-20,28.7286
2026-03-20,28.7089
2026-04-20,28.5806
