date,pb
2004-01-20,1.8627
2004-02-20,1.9207
2004-03-20,1.9337
2004-04-20,2.0033
2004-05-20,1.8746
2004-06-20,1.6842
2004-07-20,1.7407
2004-08-20,1.6486
2004-09-20,1.7618
2004-10-20,1.7397
2004-11-20,1.7725
2004-12-20,1.8255
2005-01-20,1.906
2005-02-20,1.8756
2005-03-20,1.9329
2005-04-20,1.7828
2005-05-20,1.7422
2005-06-20,1.6667
2005-07-20,1.6906
2005-08-20,1.7273
2005-09-20,1.807
2005-10-20,1.9581
2005-11-20,1.8969
2005-12-20,1.9963
2006-01-20,2.1516
2006-02-20,2.2163
2006-03-20,2.2025
2006-04-20,2.2261
2006-05-20,2.3056
2006-06-20,2.0453
2006-07-20,2.0312
2006-08-20,2.0302
2006-09-20,2.0318
2006-10-20,2.0145
2006-11-20,2.061
2006-12-20,2.1231
2007-01-20,2.1877
2007-02-20,2.166
2007-03-20,2.2216
2007-04-20,2.1274
2007-05-20,2.1301
2007-06-20,2.1341
2007-07-20,2.1695
2007-08-20,2.2378
2007-09-20,2.2005
2007-10-20,2.3154
2007-11-20,2.4268
2007-12-20,2.3044
2008-01-20,2.2502
2008-02-20,1.9503
2008-03-20,2.007
2008-04-20,1.8164
2008-05-20,1.9629
2008-06-20,1.8584
2008-07-20,1.6877
2008-08-20,1.648
2008-09-20,1.6293
2008-10-20,1.4024
2008-11-20,1.1381
2008-12-20,1.1299
2009-01-20,1.2281
2009-02-20,1.152
2009-03-20,1.0349
2009-04-20,1.0632
2009-05-20,1.2042
2009-06-20,1.5024
2009-07-20,1.5024
2009-08-20,1.6323
2009-09-20,1.5928
2009-10-20,1.6332
2009-11-20,1.6118
2009-12-20,1.5279
2010-01-20,1.5662
2010-02-20,1.5369
2010-03-20,1.5483
2010-04-20,1.603
2010-05-20,1.6249
2010-06-20,1.4402
2010-07-20,1.4362
2010-08-20,1.5052
2010-09-20,1.4377
2010-10-20,1.5448
2010-11-20,1.5919
2010-12-20,1.4971
2011-01-20,1.5933
2011-02-20,1.588
2011-03-20,1.5889
2011-04-20,1.4733
2011-05-20,1.5138
2011-06-20,1.488
2011-07-20,1.4758
2011-08-20,1.5083
2011-09-20,1.3241
2011-10-20,1.2098
2011-11-20,1.2935
2011-12-20,1.19
2012-01-20,1.1978
2012-02-20,1.3039
2012-03-20,1.3755
2012-04-20,1.3366
2012-05-20,1.3276
2012-06-20,1.1929
2012-07-20,1.2374
2012-08-20,1.2506
2012-09-20,1.2265
2012-10-20,1.2792
2012-11-20,1.2773
2012-12-20,1.2603
2013-01-20,1.31
2013-02-20,1.3557
2013-03-20,1.3696
2013-04-20,1.3803
2013-05-20,1.4754
2013-06-20,1.4068
2013-07-20,1.3707
2013-08-20,1.3979
2013-09-20,1.3939
2013-10-20,1.4816
2013-11-20,1.5186
2013-12-20,1.4597
2014-01-20,1.4557
2014-02-20,1.3975
2014-03-20,1.4177
2014-04-20,1.4071
2014-05-20,1.3994
2014-06-20,1.4166
2014-07-20,1.4629
2014-08-20,1.4987
2014-09-20,1.4478
2014-10-20,1.3907
2014-11-20,1.3993
2014-12-20,1.424
2015-01-20,1.3961
2015-02-20,1.4345
2015-03-20,1.4884
2015-04-20,1.5109
2015-05-20,1.5993
2015-06-20,1.5471
2015-07-20,1.4972
2015-08-20,1.4547
2015-09-20,1.3322
2015-10-20,1.2703
2015-11-20,1.3984
2015-12-20,1.3701
2016-01-20,1.367
2016-02-20,1.2729
2016-03-20,1.2491
2016-04-20,1.3332
2016-05-20,1.3697
2016-06-20,1.3048
2016-07-20,1.3012
2016-08-20,1.3873
2016-09-20,1.3924
2016-10-20,1.4085
2016-11-20,1.4173
2016-12-20,1.3353
2017-01-20,1.324
2017-02-20,1.4032
2017-03-20,1.4352
2017-04-20,1.5119
2017-05-20,1.5587
2017-06-20,1.5103
2017-07-20,1.5255
2017-08-20,1.5983
2017-09-20,1.5726
2017-10-20,1.58
2017-11-20,1.6651
2017-12-20,1.6382
2018-01-20,1.666
2018-02-20,1.7767
2018-03-20,1.7138
2018-04-20,1.5928
2018-05-20,1.609
2018-06-20,1.5183
2018-07-20,1.4558
2018-08-20,1.4642
2018-09-20,1.5175
2018-10-20,1.5182
2018-11-20,1.3736
2018-12-20,1.3963
2019-01-20,1.3318
2019-02-20,1.4251
2019-03-20,1.4418
2019-04-20,1.4324
2019-05-20,1.455
2019-06-20,1.3301
2019-07-20,1.397
2019-08-20,1.382
2019-09-20,1.3392
2019-10-20,1.365
2019-11-20,1.4325
2019-12-20,1.4342
2020-01-20,1.4998
2020-02-20,1.4552
2020-03-20,1.375
2020-04-20,1.2057
2020-05-20,1.2992
2020-06-20,1.3679
2020-07-20,1.4309
2020-08-20,1.4952
2020-09-20,1.5898
2020-10-20,1.5723
2020-11-20,1.5929
2020-12-20,1.6769
2021-01-20,1.7716
2021-02-20,1.8178
2021-03-20,1.8418
2021-04-20,1.7299
2021-05-20,1.7638
2021-06-20,1.8211
2021-07-20,1.8132
2021-08-20,1.7188
2021-09-20,1.7558
2021-10-20,1.7195
2021-11-20,1.7135
2021-12-20,1.6534
2022-01-20,1.676
2022-02-20,1.6088
2022-03-20,1.5774
2022-04-20,1.5253
2022-05-20,1.4262
2022-06-20,1.4542
2022-07-20,1.3668
2022-08-20,1.3794
2022-09-20,1.4681
2022-10-20,1.2882
2022-11-20,1.2508
2022-12-20,1.4969
2023-01-20,1.4944
2023-02-20,1.6061
2023-03-20,1.513
2023-04-20,1.4642
2023-05-20,1.446
2023-06-20,1.4146
2023-07-20,1.4545
2023-08-20,1.52
2023-09-20,1.4838
2023-10-20,1.442
2023-11-20,1.3838
2023-12-20,1.4961
2024-01-20,1.5533
2024-02-20,1.5267
2024-03-20,1.5954
2024-04-20,1.5527
2024-05-20,1.5363
2024-06-20,1.5779
2024-07-20,1.6117
2024-08-20,1.6399
2024-09-20,1.6996
2024-10-20,1.777
2024-11-20,1.7008
2024-12-20,1.5768
2025-01-20,1.5757
2025-02-20,1.5907
2025-03-20,1.5926
2025-04-20,1.6672
2025-05-20,1.7032
2025-06-20,1.7467
2025-07-20,1.819
2025-08-20,1.8372
2025-09-20,1.8234
2025-10-20,1.9163
2025-11-20,1.9947
2025-12-20,1.9268
2026-01-20,1.9733
2026-02-20,2.1239
2026-03-20,2.2665
2026-04-20,2.2034
