date,div_yield
2004-01-20,1.4075
2004-02-20,1.358
2004-03-20,1.5184
2004-04-20,1.5074
2004-05-20,1.7411
2004-06-20,2.0714
2004-07-20,2.4089
2004-08-20,2.9419
2004-09-20,2.9408
2004-10-20,2.9945
2004-11-20,2.8198
2004-12-20,2.8217
2005-01-20,2.9117
2005-02-20,2.7867
2005-03-20,2.8781
2005-04-20,3.0337
2005-05-20,2.8599
2005-06-20,3.0281
2005-07-20,3.3391
2005-08-20,3.8809
2005-09-20,3.9312
2005-10-20,4.1832
2005-11-20,3.8845
2005-12-20,3.6971
2006-01-20,3.6549
2006-02-20,3.5357
2006-03-20,3.6457
2006-04-20,3.339
2006-05-20,3.3476
2006-06-20,3.7869
2006-07-20,3.6307
2006-08-20,3.7332
2006-09-20,3.6717
2006-10-20,3.6308
2006-11-20,3.5299
2006-12-20,3.4013
2007-01-20,3.3238
2007-02-20,3.3317
2007-03-20,3.3397
2007-04-20,3.2682
2007-05-20,3.1914
2007-06-20,2.9539
2007-07-20,3.0626
2007-08-20,3.7156
2007-09-20,4.1465
2007-10-20,3.6941
2007-11-20,4.0672
2007-12-20,4.4016
2008-01-20,4.3555
2008-02-20,4.4854
2008-03-20,4.3036
2008-04-20,3.9766
2008-05-20,3.9798
2008-06-20,4.4677
2008-07-20,5.6665
2008-08-20,5.7983
2008-09-20,5.9448
2008-10-20,7.6685
2008-11-20,9.5865
2008-12-20,8.208
2009-01-20,9.046
2009-02-20,8.59
2009-03-20,7.8621
2009-04-20,6.7891
2009-05-20,5.8913
2009-06-20,6.0987
2009-07-20,4.3056
2009-08-20,3.1995
2009-09-20,2.7203
2009-10-20,2.599
2009-11-20,2.6287
2009-12-20,2.6065
2010-01-20,2.4627
2010-02-20,2.7507
2010-03-20,2.5501
2010-04-20,2.5556
2010-05-20,2.477
2010-06-20,2.5341
2010-07-20,3.132
2010-08-20,3.4596
2010-09-20,3.4917
2010-10-20,3.5309
2010-11-20,3.4179
2010-12-20,3.2166
2011-01-20,3.1869
2011-02-20,3.227
2011-03-20,3.3521
2011-04-20,3.207
2011-05-20,3.1862
2011-06-20,3.3074
2011-07-20,3.5878
2011-08-20,4.6252
2011-09-20,4.5649
2011-10-20,4.7477
2011-11-20,4.735
2011-12-20,5.0538
2012-01-20,4.5481
2012-02-20,4.1971
2012-03-20,4.1811
2012-04-20,4.4019
2012-05-20,4.6369
2012-06-20,4.5227
2012-07-20,3.9194
2012-08-20,3.691
2012-09-20,3.4887
2012-10-20,3.5894
2012-11-20,3.6738
2012-12-20,3.4495
2013-01-20,3.3902
2013-02-20,3.2426
2013-03-20,3.3578
2013-04-20,3.2946
2013-05-20,3.1086
2013-06-20,3.315
2013-07-20,3.2785
2013-08-20,3.0385
2013-09-20,2.8768
2013-10-20,2.8133
2013-11-20,2.9009
2013-12-20,2.8339
2014-01-20,2.7568
2014-02-20,2.8024
2014-03-20,2.7713
2014-04-20,2.6248
2014-05-20,2.6241
2014-06-20,2.5035
2014-07-20,2.7173
2014-08-20,2.8225
2014-09-20,2.9075
2014-10-20,3.0648
2014-11-20,2.8896
2014-12-20,2.9429
2015-01-20,2.8678
2015-02-20,2.7659
2015-03-20,2.7052
2015-04-20,2.7848
2015-05-20,2.7167
2015-06-20,2.8236
2015-07-20,3.4018
2015-08-20,4.0541
2015-09-20,4.0684
2015-10-20,4.0044
2015-11-20,4.1061
2015-12-20,4.2138
2016-01-20,4.5662
2016-02-20,4.1797
2016-03-20,3.9372
2016-04-20,4.1019
2016-05-20,4.2925
2016-06-20,3.9399
2016-07-20,3.8869
2016-08-20,3.8595
2016-09-20,3.84
2016-10-20,3.754
2016-11-20,3.9097
2016-12-20,3.8463
2017-01-20,3.8192
2017-02-20,3.6668
2017-03-20,3.6146
2017-04-20,3.7017
2017-05-20,3.5513
2017-06-20,3.377
2017-07-20,3.6402
2017-08-20,3.8096
2017-09-20,3.744
2017-10-20,3.6447
2017-11-20,3.6737
2017-12-20,3.7434
2018-01-20,3.4759
2018-02-20,3.7258
2018-03-20,3.5107
2018-04-20,3.641
2018-05-20,3.6298
2018-06-20,3.6244
2018-07-20,3.8956
2018-08-20,3.9016
2018-09-20,3.8902
2018-10-20,4.4622
2018-11-20,4.6407
2018-12-20,4.6541
2019-01-20,4.5958
2019-02-20,4.3955
2019-03-20,4.2748
2019-04-20,4.0493
2019-05-20,4.3147
2019-06-20,4.1383
2019-07-20,4.0639
2019-08-20,4.3087
2019-09-20,4.1687
2019-10-20,3.8281
2019-11-20,3.606
2019-12-20,3.6007
2020-01-20,3.5603
2020-02-20,3.6743
2020-03-20,4.6458
2020-04-20,4.1134
2020-05-20,4.0585
2020-06-20,3.8197
2020-07-20,3.364
2020-08-20,3.2409
2020-09-20,3.1583
2020-10-20,3.1266
2020-11-20,2.9105
2020-12-20,2.7776
2021-01-20,2.3909
2021-02-20,2.3365
2021-03-20,2.4272
2021-04-20,2.2832
2021-05-20,2.4514
2021-06-20,2.2904
2021-07-20,2.4762
2021-08-20,2.7389
2021-09-20,2.5933
2021-10-20,2.6472
2021-11-20,2.5151
2021-12-20,2.5448
2022-01-20,2.4206
2022-02-20,2.4396
2022-03-20,2.5815
2022-04-20,2.6504
2022-05-20,2.8209
2022-06-20,2.9845
2022-07-20,3.9043
2022-08-20,3.8837
2022-09-20,4.2225
2022-10-20,4.9098
2022-11-20,4.2815
2022-12-20,4.4182
2023-01-20,4.1388
2023-02-20,3.9975
2023-03-20,4.0458
2023-04-20,3.9835
2023-05-20,3.8605
2023-06-20,3.8352
2023-07-20,3.5859
2023-08-20,3.6411
2023-09-20,3.597
2023-10-20,3.4923
2023-11-20,3.3477
2023-12-20,3.2661
2024-01-20,2.9861
2024-02-20,2.7993
2024-03-20,2.6635
2024-04-20,2.755
2024-05-20,2.4869
2024-06-20,2.2166
2024-07-20,2.257
2024-08-20,2.3172
2024-09-20,2.3754
2024-10-20,2.1895
2024-11-20,2.2789
2024-12-20,2.3374
2025-01-20,2.2039
2025-02-20,2.2208
2025-03-20,2.4114
2025-04-20,2.77
2025-05-20,2.4775
2025-06-20,2.4608
2025-07-20,2.5263
2025-08-20,2.5287
2025-09-20,2.3501
2025-10-20,2.1265
2025-11-20,2.1652
2025-12-20,2.1533
2026-01-20,1.842
2026-02-20,1.7166
2026-03-20,1.7728
2026-04-20,1.5888
