date,gross_margin
2023-10-20,16.9572
2023-11-20,16.9888
2023-12-20,17.249
2024-01-20,17.2525
2024-02-20,17.2816
2024-03-20,17.2807
2024-04-20,18.8641
2024-05-20,18.9628
2024-06-20,19.9236
2024-07-20,19.9313
2024-08-20,20.0029
2024-09-20,20.6129
2024-10-20,20.6501
2024-11-20,20.8019
2024-12-20,21.4669
2025-01-20,21.4883
2025-02-20,21.5935
2025-03-20,23.14
2025-04-20,22.2843
2025-05-20,22.4013
2025-06-20,22.354
2025-07-20,22.41
2025-08-20,22.4758
2025-09-20,22.5358
2025-10-20,22.574
2025-11-20,22.6343
2025-12-20,22.5729
2026-01-20,22.5872
2026-02-20,22.5765
2026-03-20,23.2506
2026-04-20,22.6262
