date,profit_margin
2004-01-20,7.6747
2004-02-20,7.6356
2004-03-20,7.6164
2004-04-20,7.5984
2004-05-20,7.3719
2004-06-20,7.2765
2004-07-20,7.2636
2004-08-20,7.2654
2004-09-20,7.779
2004-10-20,7.8162
2004-11-20,8.0231
2004-12-20,8.0266
2005-01-20,7.9294
2005-02-20,8.078
2005-03-20,8.0694
2005-04-20,9.4781
2005-05-20,10.8997
2005-06-20,10.2786
2005-07-20,10.3184
2005-08-20,10.2835
2005-09-20,12.7743
2005-10-20,12.5606
2005-11-20,12.6995
2005-12-20,12.7204
2006-01-20,12.5581
2006-02-20,12.7367
2006-03-20,12.8087
2006-04-20,12.6248
2006-05-20,10.325
2006-06-20,9.9019
2006-07-20,9.9121
2006-08-20,11.5826
2006-09-20,11.5538
2006-10-20,11.4205
2006-11-20,10.1065
2006-12-20,10.0654
2007-01-20,9.9736
2007-02-20,10.3411
2007-03-20,10.281
2007-04-20,10.2737
2007-05-20,1101441.2484
2007-06-20,1092747.754
2007-07-20,1089165.824
2007-08-20,10.3687
2007-09-20,10.2744
2007-10-20,10.913
2007-11-20,10.8553
2007-12-20,10.9602
2008-01-20,10.9186
2008-02-20,8.61
2008-03-20,8.5618
2008-04-20,10.9923
2008-05-20,10.672
2008-06-20,10.612
2008-07-20,10.8264
2008-08-20,12.2677
2008-09-20,11.9708
2008-10-20,11.8114
2008-11-20,11.8199
2008-12-20,11.8156
2009-01-20,11.8743
2009-02-20,11.4867
2009-03-20,11.4242
2009-04-20,6.7777
2009-05-20,6.4235
2009-06-20,7.1638
2009-07-20,7.0627
2009-08-20,7.0411
2009-09-20,6.7938
2009-10-20,6.7053
2009-11-20,6.5129
2009-12-20,6.5243
2010-01-20,7.3139
2010-02-20,7.0542
2010-03-20,6.9387
2010-04-20,7.9669
2010-05-20,7.9689
2010-06-20,9.2561
2010-07-20,9.3526
2010-08-20,9.3519
2010-09-20,9.929
2010-10-20,9.9186
2010-11-20,9.9251
2010-12-20,10.0897
2011-01-20,10.1571
2011-02-20,10.0917
2011-03-20,9.9604
2011-04-20,10.0409
2011-05-20,9.7433
2011-06-20,10.3065
2011-07-20,10.3148
2011-08-20,10.3617
2011-09-20,10.4371
2011-10-20,10.5415
2011-11-20,10.5401
2011-12-20,10.2594
2012-01-20,10.233
2012-02-20,10.1938
2012-03-20,10.0735
2012-04-20,9.7071
2012-05-20,9.5864
