date,gross_margin
2004-01-20,25.4001
2004-02-20,25.4001
2004-03-20,25.844
2004-04-20,28.2194
2004-05-20,27.4896
2004-06-20,25.8202
2004-07-20,25.8202
2004-08-20,25.8202
2004-09-20,25.8202
2004-10-20,25.8202
2004-11-20,25.8202
2004-12-20,25.8202
2005-01-20,25.8202
2005-02-20,25.8202
2005-03-20,25.8202
2005-04-20,25.8202
2005-05-20,25.8202
2005-06-20,25.8202
2005-07-20,25.8202
2005-08-20,25.8202
2005-09-20,25.8202
2005-10-20,25.8202
2005-11-20,25.8202
2005-12-20,25.8202
2006-01-20,24.9157
2006-02-20,24.9157
2006-03-20,24.9157
2006-04-20,23.7467
2006-05-20,21.561
2006-06-20,21.557
2006-07-20,21.5393
2006-08-20,21.5393
2006-09-20,21.5393
2006-10-20,21.5393
2006-11-20,21.5393
2006-12-20,24.1511
2007-01-20,25.162
2007-02-20,25.8334
2007-03-20,25.8332
2007-04-20,24.6165
2007-05-20,23.2521
2007-06-20,23.2406
2007-07-20,23.1603
2007-08-20,23.1603
2007-09-20,25.6942
2007-10-20,24.0896
2007-11-20,25.018
2007-12-20,29.3242
2008-01-20,30.9304
2008-02-20,31.0003
2008-03-20,31.0142
2008-04-20,30.5746
2008-05-20,30.3487
2008-06-20,30.01
2008-07-20,30.1622
2008-08-20,28.8334
2008-09-20,28.827
2008-10-20,26.9409
2008-11-20,25.421
2008-12-20,29.3366
2009-01-20,31.148
2009-02-20,33.1442
2009-03-20,33.1814
2009-04-20,28.9938
2009-05-20,29.1204
2009-06-20,28.9268
2009-07-20,31.8174
2009-08-20,30.9577
2009-09-20,31.3209
2009-10-20,30.6942
2009-11-20,31.1828
2009-12-20,30.6003
2010-01-20,31.8543
2010-02-20,31.6979
2010-03-20,31.6752
2010-04-20,31.9482
2010-05-20,27.5138
2010-06-20,28.587
2010-07-20,27.0256
2010-08-20,27.6074
2010-09-20,27.6152
2010-10-20,26.5707
2010-11-20,29.2078
2010-12-20,29.8739
2011-01-20,29.9082
2011-02-20,30.1003
2011-03-20,30.0851
2011-04-20,30.084
2011-05-20,28.3541
2011-06-20,32.5762
2011-07-20,30.3235
2011-08-20,30.3177
2011-09-20,30.3116
2011-10-20,33.8267
2011-11-20,34.1872
2011-12-20,31.8857
2012-01-20,32.5444
2012-02-20,32.7326
2012-03-20,32.8408
2012-04-20,35.863
2012-05-20,35.2763
2012-06-20,34.0419
2012-07-20,32.4472
2012-08-20,33.526
2012-09-20,33.5388
2012-10-20,32.4242
2012-11-20,32.5772
2012-12-20,34.4466
2013-01-20,34.4123
2013-02-20,33.9851
2013-03-20,34.1063
2013-04-20,34.0986
2013-05-20,34.7398
2013-06-20,33.9944
2013-07-20,31.4813
2013-08-20,32.0797
2013-09-20,31.983
2013-10-20,28.6043
2013-11-20,28.4381
2013-12-20,35.6611
2014-01-20,36.3582
2014-02-20,35.6995
2014-03-20,35.7465
2014-04-20,35.7468
2014-05-20,29.7753
2014-06-20,40.6653
2014-07-20,33.7943
2014-08-20,33.7436
2014-09-20,33.7415
2014-10-20,33.5657
2014-11-20,25.7519
2014-12-20,33.6998
2015-01-20,34.8548
2015-02-20,34.9082
2015-03-20,35.1112
2015-04-20,34.9084
2015-05-20,30.8766
2015-06-20,30.8255
2015-07-20,34.4594
2015-08-20,35.498
2015-09-20,37.3429
2015-10-20,37.3429
2015-11-20,34.5243
2015-12-20,36.2436
2016-01-20,35.785
2016-02-20,36.1549
2016-03-20,36.1423
2016-04-20,36.1391
2016-05-20,32.4717
2016-06-20,32.997
2016-07-20,34.8793
2016-08-20,35.8704
2016-09-20,36.6737
2016-10-20,36.6556
2016-11-20,33.4705
2016-12-20,36.1713
2017-01-20,35.7105
2017-02-20,36.1304
2017-03-20,36.1315
2017-04-20,36.1372
2017-05-20,31.65
2017-06-20,31.5675
2017-07-20,36.9185
