date,oper_margin
2004-05-20,9.1107
2004-06-20,9.1121
2004-07-20,9.1103
2004-08-20,9.1092
2004-09-20,9.1092
2004-10-20,9.1092
2004-11-20,9.1092
2004-12-20,9.1092
2005-01-20,9.1092
2005-02-20,9.1092
2005-03-20,9.1092
2005-04-20,9.1092
2005-05-20,12.2738
2005-06-20,10.9866
2005-07-20,10.9988
2005-08-20,10.943
2005-09-20,10.9299
2005-10-20,10.9299
2005-11-20,10.9299
2005-12-20,10.9299
2006-01-20,10.9299
2006-02-20,10.9299
2006-03-20,10.9299
2006-04-20,10.9299
2006-05-20,9.6387
2006-06-20,8.7763
2006-07-20,8.8251
2006-08-20,8.7461
2006-09-20,8.7461
2006-10-20,8.7461
2006-11-20,8.7461
2006-12-20,8.7461
2007-01-20,8.7461
2007-02-20,8.7461
2007-03-20,8.7461
2007-04-20,8.7461
2007-05-20,8.4735
2007-06-20,8.5668
2007-07-20,8.5645
2007-08-20,9.0366
2007-09-20,9.0455
2007-10-20,9.4833
2007-11-20,10.3212
2007-12-20,10.008
2008-01-20,10.2246
2008-02-20,22.8197
2008-03-20,22.7167
2008-04-20,8.6124
2008-05-20,8.6387
2008-06-20,8.6387
2008-07-20,8.6871
2008-08-20,9.7443
2008-09-20,9.8258
2008-10-20,9.8241
2008-11-20,10.0072
2008-12-20,10.054
2009-01-20,10.0971
2009-02-20,8.4795
2009-03-20,8.5809
2009-04-20,6.4535
2009-05-20,6.2744
2009-06-20,6.2744
2009-07-20,6.2845
2009-08-20,6.7211
2009-09-20,6.9251
2009-10-20,7.0118
2009-11-20,6.924
2009-12-20,6.8564
2010-01-20,6.8736
2010-02-20,7.3034
2010-03-20,7.1418
2010-04-20,6.7784
2010-05-20,6.7694
2010-06-20,6.8161
2010-07-20,6.8417
2010-08-20,8.389
2010-09-20,9.4744
2010-10-20,9.3714
2010-11-20,9.0235
2010-12-20,9.9076
2011-01-20,9.9498
2011-02-20,9.4147
2011-03-20,8.9938
2011-04-20,8.0135
2011-05-20,8.0715
2011-06-20,8.2938
2011-07-20,8.2453
2011-08-20,8.2307
2011-09-20,8.1781
2011-10-20,8.1848
2011-11-20,8.0902
2011-12-20,8.1653
2012-01-20,8.1463
2012-02-20,8.0506
2012-03-20,8.6587
2012-04-20,7.7063
2012-05-20,7.6823
2012-06-20,7.5151
2012-07-20,7.5226
2012-08-20,7.5255
2012-09-20,7.0416
2012-10-20,7.0418
2012-11-20,7.0616
2012-12-20,7.1849
2013-01-20,7.1849
2013-02-20,7.179
2013-03-20,7.4651
2013-04-20,7.2281
2013-05-20,7.3893
2013-06-20,6.9666
2013-07-20,6.9699
2013-08-20,6.9731
2013-09-20,7.1811
2013-10-20,7.1827
2013-11-20,7.5295
2013-12-20,7.13
2014-01-20,7.13
2014-02-20,7.1362
2014-03-20,7.2846
2014-04-20,6.9104
2014-05-20,6.9104
2014-06-20,6.9028
2014-07-20,6.8939
2014-08-20,6.8989
2014-09-20,6.7016
2014-10-20,6.7016
2014-11-20,6.7105
2014-12-20,6.2771
2015-01-20,6.2769
2015-02-20,6.2925
2015-03-20,6.9642
2015-04-20,6.4016
2015-05-20,6.5788
2015-06-20,6.5823
2015-07-20,6.5823
2015-08-20,6.7827
2015-09-20,6.6773
2015-10-20,6.6773
2015-11-20,7.5563
2015-12-20,7.1803
2016-01-20,7.1803
2016-02-20,7.2773
2016-03-20,8.4642
2016-04-20,7.6375
2016-05-20,7.6375
2016-06-20,7.7179
2016-07-20,7.7179
2016-08-20,7.9404
2016-09-20,7.8871
