date,ebitda_margin
2004-01-20,11.9695
2004-02-20,14.1762
2004-03-20,35.6074
2004-04-20,38.1735
2004-05-20,38.1735
2004-06-20,29.265
2004-07-20,30.3245
2004-08-20,30.3245
2004-09-20,30.3245
2004-10-20,30.3245
2004-11-20,30.3245
2004-12-20,30.3245
2005-01-20,30.3245
2005-02-20,11.0289
2005-03-20,31.6547
2005-04-20,32.3656
2005-05-20,32.3656
2005-06-20,30.7329
2005-07-20,30.7329
2005-08-20,30.7329
2005-09-20,30.7329
2005-10-20,30.7329
2005-11-20,30.7329
2005-12-20,30.7329
2006-01-20,30.7329
2006-02-20,30.7329
2006-03-20,30.7329
2006-04-20,34.4896
2006-05-20,33.9059
2006-06-20,33.7031
2006-07-20,33.5802
2006-08-20,33.5664
2006-09-20,31.4827
2006-10-20,31.4988
2006-11-20,31.5194
2006-12-20,30.9675
2007-01-20,30.9591
2007-02-20,31.0827
2007-03-20,30.9411
2007-04-20,30.5149
2007-05-20,30.7406
2007-06-20,27.8049
2007-07-20,27.8023
2007-08-20,28.1419
2007-09-20,29.525
2007-10-20,29.5068
2007-11-20,29.6739
2007-12-20,29.5062
2008-01-20,29.2913
2008-02-20,29.2994
2008-03-20,29.2064
2008-04-20,28.2901
2008-05-20,28.2643
2008-06-20,25.6074
2008-07-20,25.5623
2008-08-20,26.1802
2008-09-20,24.8741
2008-10-20,24.8947
2008-11-20,25.2675
2008-12-20,26.2488
2009-01-20,26.2911
2009-02-20,26.7911
2009-03-20,24.8914
2009-04-20,25.1309
2009-05-20,26.164
2009-06-20,25.3881
2009-07-20,25.3442
2009-08-20,25.2764
2009-09-20,25.9108
2009-10-20,25.8508
2009-11-20,25.8252
2009-12-20,24.9802
2010-01-20,24.9866
2010-02-20,24.9809
2010-03-20,25.3856
2010-04-20,19.3996
2010-05-20,19.4048
2010-06-20,21.8033
2010-07-20,22.0962
2010-08-20,21.4659
2010-09-20,21.8888
2010-10-20,21.7125
2010-11-20,21.6571
2010-12-20,21.2596
2011-01-20,21.2527
2011-02-20,21.2289
2011-03-20,21.1023
2011-04-20,26.5162
2011-05-20,24.224
2011-06-20,24.651
