date,pe
2004-01-20,16.5781
2004-02-20,18.062
2004-03-20,17.9092
2004-04-20,16.4648
2004-05-20,14.7033
2004-06-20,15.0648
2004-07-20,14.5018
2004-08-20,15.3224
2004-09-20,17.2759
2004-10-20,16.3306
2004-11-20,15.6218
2004-12-20,16.4972
2005-01-20,16.3115
2005-02-20,16.4639
2005-03-20,17.3447
2005-04-20,16.8146
2005-05-20,11.6349
2005-06-20,12.5987
2005-07-20,12.9301
2005-08-20,13.4338
2005-09-20,13.8383
2005-10-20,15.1027
2005-11-20,12.6074
2005-12-20,12.9433
2006-01-20,14.2544
2006-02-20,16.3724
2006-03-20,15.6493
2006-04-20,16.3328
2006-05-20,14.952
2006-06-20,14.1551
2006-07-20,14.5079
2006-08-20,14.503
2006-09-20,15.0187
2006-10-20,15.0012
2006-11-20,14.4506
2006-12-20,15.1083
2007-01-20,15.9764
2007-02-20,16.6645
2007-03-20,16.7603
2007-04-20,17.1343
2007-05-20,16.3657
2007-06-20,15.8673
2007-07-20,15.51
2007-08-20,15.8458
2007-09-20,15.9041
2007-10-20,17.0861
2007-11-20,19.6012
2007-12-20,14.6484
2008-01-20,14.1841
2008-02-20,13.3342
2008-03-20,14.851
2008-04-20,13.8616
2008-05-20,14.4397
2008-06-20,14.5452
2008-07-20,13.528
2008-08-20,13.1976
2008-09-20,13.1119
2008-10-20,11.5585
2008-11-20,10.1391
2008-12-20,10.3981
2009-01-20,10.7952
2009-02-20,10.4701
2009-03-20,10.0329
2009-04-20,9.7852
2009-05-20,9.7279
2009-06-20,10.6406
2009-07-20,10.3054
2009-08-20,11.214
2009-09-20,11.7431
2009-10-20,14.3483
2009-11-20,14.8363
2009-12-20,15.1416
2010-01-20,15.7161
2010-02-20,15.2782
2010-03-20,15.4052
2010-04-20,20.4337
2010-05-20,20.4291
2010-06-20,19.9691
2010-07-20,19.3011
2010-08-20,20.6326
2010-09-20,20.256
2010-10-20,18.1176
2010-11-20,18.2684
2010-12-20,18.0521
2011-01-20,19.3253
2011-02-20,18.306
2011-03-20,18.7993
2011-04-20,19.0707
2011-05-20,20.2081
2011-06-20,19.9387
2011-07-20,19.7223
2011-08-20,19.3083
2011-09-20,19.8175
2011-10-20,16.9699
2011-11-20,18.0221
2011-12-20,18.2988
2012-01-20,17.8399
2012-02-20,18.5813
2012-03-20,19.141
2012-04-20,13.3642
2012-05-20,13.5482
2012-06-20,13.422
2012-07-20,13.3766
2012-08-20,14.0126
2012-09-20,14.2816
2012-10-20,14.8112
2012-11-20,15.2187
2012-12-20,15.0624
2013-01-20,15.8877
2013-02-20,15.7527
2013-03-20,15.5135
2013-04-20,15.5381
2013-05-20,15.6763
2013-06-20,16.6128
2013-07-20,16.0424
2013-08-20,16.3527
2013-09-20,16.6389
2013-10-20,17.1351
2013-11-20,17.7934
2013-12-20,17.3732
2014-01-20,18.1698
2014-02-20,17.5353
2014-03-20,18.4063
2014-04-20,19.0668
2014-05-20,17.143
2014-06-20,17.8056
2014-07-20,18.5209
2014-08-20,18.8316
2014-09-20,18.9909
2014-10-20,18.2475
2014-11-20,17.7499
2014-12-20,17.4616
2015-01-20,17.5626
2015-02-20,18.318
2015-03-20,18.4913
2015-04-20,18.7308
2015-05-20,19.225
2015-06-20,18.0284
2015-07-20,17.8562
2015-08-20,17.5449
2015-09-20,17.0438
2015-10-20,16.5225
2015-11-20,18.5146
2015-12-20,17.909
2016-01-20,17.1783
2016-02-20,16.8298
2016-03-20,16.7451
2016-04-20,18.2915
2016-05-20,18.962
2016-06-20,19.124
2016-07-20,19.0732
2016-08-20,21.3801
2016-09-20,20.9397
2016-10-20,20.5824
2016-11-20,18.9436
2016-12-20,18.0327
2017-01-20,18.555
2017-02-20,19.1849
2017-03-20,18.9427
2017-04-20,19.2534
2017-05-20,19.3095
2017-06-20,19.435
2017-07-20,19.1012
2017-08-20,20.5264
2017-09-20,21.0396
2017-10-20,20.3283
2017-11-20,21.148
2017-12-20,22.662
2018-01-20,22.3039
2018-02-20,21.7951
2018-03-20,21.7749
2018-04-20,20.8436
2018-05-20,18.3934
2018-06-20,17.4662
2018-07-20,18.8436
2018-08-20,19.6837
2018-09-20,20.0561
2018-10-20,18.8197
