date,roc
2004-01-20,8.6054
2004-02-20,8.7687
2004-03-20,8.7687
2004-04-20,9.9893
2004-05-20,9.1128
2004-06-20,9.1128
2004-07-20,9.0265
2004-08-20,8.2014
2004-09-20,10.7843
2004-10-20,9.92
2004-11-20,9.92
2004-12-20,9.9177
2005-01-20,9.8964
2005-02-20,9.3052
2005-03-20,9.3052
2005-04-20,14.517
2005-05-20,11.9711
2005-06-20,11.9711
2005-07-20,11.9307
2005-08-20,11.5974
2005-09-20,11.786
2005-10-20,11.6335
2005-11-20,11.6694
2005-12-20,11.6542
2006-01-20,11.6542
2006-02-20,10.7438
2006-03-20,10.7438
2006-04-20,10.6011
2006-05-20,11.0534
2006-06-20,10.4114
2006-07-20,10.4118
2006-08-20,10.5044
2006-09-20,9.9958
2006-10-20,9.7625
2006-11-20,9.6721
2006-12-20,9.6774
2007-01-20,9.6771
2007-02-20,10.3716
2007-03-20,10.371
2007-04-20,10.366
2007-05-20,9.7164
2007-06-20,9.8437
2007-07-20,9.8079
2007-08-20,9.9163
2007-09-20,10.3059
2007-10-20,9.9594
2007-11-20,9.7395
2007-12-20,9.7395
2008-01-20,9.7291
2008-02-20,9.7693
2008-03-20,9.6086
2008-04-20,9.7646
2008-05-20,12.7897
2008-06-20,12.7974
2008-07-20,12.7974
2008-08-20,11.3842
2008-09-20,10.1701
2008-10-20,10.1571
2008-11-20,9.9283
2008-12-20,9.9283
2009-01-20,9.9283
2009-02-20,9.2161
2009-03-20,9.172
2009-04-20,9.0521
2009-05-20,7.3339
2009-06-20,7.3199
2009-07-20,7.3199
2009-08-20,7.0287
2009-09-20,6.4667
2009-10-20,6.5098
2009-11-20,6.4698
2009-12-20,6.4698
2010-01-20,6.4698
2010-02-20,7.3916
2010-03-20,7.3076
2010-04-20,7.1883
2010-05-20,7.4218
2010-06-20,7.3872
2010-07-20,7.4037
2010-08-20,7.3121
2010-09-20,8.1944
2010-10-20,8.2007
2010-11-20,8.1083
2010-12-20,8.5565
2011-01-20,8.5603
2011-02-20,8.4929
2011-03-20,8.4466
2011-04-20,8.531
2011-05-20,8.345
2011-06-20,8.3424
2011-07-20,8.3324
2011-08-20,8.2143
2011-09-20,8.6166
2011-10-20,8.5685
2011-11-20,8.4249
2011-12-20,8.204
2012-01-20,8.2089
2012-02-20,8.1519
2012-03-20,8.1052
2012-04-20,7.8734
2012-05-20,7.6712
2012-06-20,7.2313
2012-07-20,7.2377
2012-08-20,7.1193
2012-09-20,6.8265
2012-10-20,6.8035
2012-11-20,6.7183
2012-12-20,6.8247
2013-01-20,6.8209
2013-02-20,6.758
2013-03-20,6.7828
2013-04-20,6.8411
2013-05-20,6.622
2013-06-20,6.6221
2013-07-20,6.6217
2013-08-20,6.6697
2013-09-20,6.8431
2013-10-20,6.8451
2013-11-20,6.7565
2013-12-20,6.7574
2014-01-20,6.7574
2014-02-20,6.7582
2014-03-20,6.772
2014-04-20,6.7025
2014-05-20,6.7212
2014-06-20,6.5576
2014-07-20,6.5683
2014-08-20,6.4708
2014-09-20,6.4372
2014-10-20,6.4266
2014-11-20,6.3307
2014-12-20,6.2735
2015-01-20,6.2662
2015-02-20,6.2019
2015-03-20,6.2209
2015-04-20,5.9211
2015-05-20,5.8376
2015-06-20,5.7424
2015-07-20,5.752
2015-08-20,5.6239
2015-09-20,5.4149
2015-10-20,5.3838
2015-11-20,5.2814
2015-12-20,5.1232
2016-01-20,5.1234
2016-02-20,5.0438
2016-03-20,5.0151
2016-04-20,5.1521
2016-05-20,5.0969
2016-06-20,5.1246
2016-07-20,5.1501
2016-08-20,5.0329
2016-09-20,4.8066
2016-10-20,4.7952
2016-11-20,4.7201
2016-12-20,4.8523
2017-01-20,4.8589
2017-02-20,4.7461
2017-03-20,4.7396
2017-04-20,4.5421
2017-05-20,4.4803
2017-06-20,4.6361
2017-07-20,4.6442
2017-08-20,4.5853
2017-09-20,4.8127
2017-10-20,4.8171
2017-11-20,4.7689
2017-12-20,4.9469
2018-01-20,4.9471
2018-02-20,4.8841
2018-03-20,4.8767
2018-04-20,5.0975
2018-05-20,5.0898
2018-06-20,5.2142
2018-07-20,5.2375
2018-08-20,5.207
2018-09-20,5.2525
2018-10-20,5.2987
2018-11-20,5.2588
2018-12-20,5.1484
2019-01-20,5.1449
2019-02-20,5.0524
