date,oper_margin
2012-09-16,10.4081
2012-10-16,10.4107
2012-11-16,10.3883
2012-12-16,10.0264
2013-01-16,10.0414
2013-02-16,9.5424
2013-03-16,9.1986
2013-04-16,8.171
2013-05-16,8.0905
2013-06-16,8.0139
2013-07-16,7.9796
2013-08-16,8.8381
2013-09-16,8.7694
2013-10-16,8.7203
2013-11-16,9.1705
2013-12-16,8.98
2014-01-16,8.9594
2014-02-16,9.5333
2014-03-16,9.3284
2014-04-16,8.7943
2014-05-16,8.7688
2014-06-16,8.3215
2014-07-16,8.3352
2014-08-16,7.593
2014-09-16,8.3059
2014-10-16,8.2743
2014-11-16,8.238
2014-12-16,8.1782
2015-01-16,8.1706
2015-02-16,8.326
2015-03-16,8.2169
2015-04-16,6.7638
2015-05-16,6.5219
2015-06-16,6.5744
2015-07-16,6.5781
2015-08-16,6.8626
2015-09-16,6.6716
2015-10-16,6.6107
2015-11-16,6.5293
2015-12-16,6.4875
2016-01-16,6.4843
2016-02-16,6.052
2016-03-16,5.8369
2016-04-16,6.1822
2016-05-16,6.219
2016-06-16,6.2405
2016-07-16,6.2325
2016-08-16,5.4613
2016-09-16,4.9091
2016-10-16,4.8848
2016-11-16,4.9477
2016-12-16,4.6765
2017-01-16,4.6674
2017-02-16,6.0423
2017-03-16,5.5868
2017-04-16,6.5
2017-05-16,6.5323
2017-06-16,5.9727
2017-07-16,5.9446
2017-08-16,7.4656
2017-09-16,8.014
2017-10-16,8.0208
2017-11-16,8.0286
2017-12-16,7.9952
2018-01-16,7.9816
2018-02-16,9.6164
2018-03-16,9.3844
2018-04-16,9.2707
2018-05-16,9.2366
2018-06-16,9.0502
2018-07-16,9.0516
2018-08-16,9.6082
2018-09-16,10.328
2018-10-16,10.2762
2018-11-16,10.282
2018-12-16,10.0889
2019-01-16,10.0602
2019-02-16,10.6715
2019-03-16,11.19
2019-04-16,11.0775
2019-05-16,10.8761
2019-06-16,10.7885
2019-07-16,10.7861
2019-08-16,11.4059
2019-09-16,10.6459
2019-10-16,10.6015
2019-11-16,10.5684
2019-12-16,10.5125
2020-01-16,10.4858
2020-02-16,11.0071
2020-03-16,9.691
2020-04-16,8.6201
2020-05-16,8.5026
2020-06-16,8.4235
2020-07-16,8.3573
2020-08-16,7.6349
2020-09-16,4.847
2020-10-16,4.7123
2020-11-16,4.6931
2020-12-16,4.6327
2021-01-16,4.6291
2021-02-16,4.3786
2021-03-16,4.306
2021-04-16,4.9612
2021-05-16,5.3748
2021-06-16,5.2838
2021-07-16,5.29
2021-08-16,8.0136
2021-09-16,12.2408
2021-10-16,12.2317
2021-11-16,12.2375
2021-12-16,12.1603
2022-01-16,12.1583
2022-02-16,13.3821
2022-03-16,12.923
2022-04-16,13.3862
2022-05-16,13.5369
2022-06-16,13.6011
2022-07-16,13.5838
2022-08-16,12.2891
2022-09-16,13.8076
2022-10-16,13.7216
2022-11-16,13.7402
2022-12-16,13.7214
2023-01-16,13.6814
2023-02-16,13.5516
2023-03-16,13.3971
2023-04-16,14.5202
2023-05-16,14.4042
2023-06-16,14.3083
2023-07-16,14.3039
2023-08-16,16.0093
2023-09-16,15.2236
2023-10-16,14.7095
2023-11-16,14.7233
2023-12-16,14.4942
2024-01-16,14.4613
2024-02-16,15.9
2024-03-16,14.7115
2024-04-16,11.6289
2024-05-16,11.5747
2024-06-16,11.5
2024-07-16,11.4976
2024-08-16,11.2549
2024-09-16,11.4366
2024-10-16,11.2716
2024-11-16,11.2174
2024-12-16,11.2283
2025-01-16,11.2244
2025-02-16,12.0279
2025-03-16,11.359
2025-04-16,11.3267
2025-05-16,11.3247
2025-06-16,11.0647
2025-07-16,11.0563
2025-08-16,11.5282
2025-09-16,11.9143
2025-10-16,11.8283
2025-11-16,11.8279
2025-12-16,11.6485
2026-01-16,11.649
2026-02-16,12.5244
2026-03-16,12.1586
2026-04-16,12.8916
