date,roa
2012-05-20,3.411
2012-06-20,3.5898
2012-07-20,3.4717
2012-08-20,3.4712
2012-09-20,3.4712
2012-10-20,3.4712
2012-11-20,3.6875
2012-12-20,3.6877
2013-01-20,3.6877
2013-02-20,3.6847
2013-03-20,3.6846
2013-04-20,3.6867
2013-05-20,3.4903
2013-06-20,3.1965
2013-07-20,3.1967
2013-08-20,3.1969
2013-09-20,3.1982
2013-10-20,3.1981
2013-11-20,3.2012
2013-12-20,3.2012
2014-01-20,3.2012
2014-02-20,3.1024
2014-03-20,3.1023
2014-04-20,3.1025
2014-05-20,3.1867
2014-06-20,2.9448
2014-07-20,2.9448
2014-08-20,2.9448
2014-09-20,2.9448
2014-10-20,2.9443
2014-11-20,2.9578
2014-12-20,2.9578
2015-01-20,2.9578
2015-02-20,2.9838
2015-03-20,2.9821
2015-04-20,2.9821
2015-05-20,2.9801
2015-06-20,2.4598
2015-07-20,2.4946
2015-08-20,2.4946
2015-09-20,2.4946
2015-10-20,2.4946
2015-11-20,2.5354
2015-12-20,2.5354
2016-01-20,2.5354
2016-02-20,2.536
2016-03-20,2.5359
2016-04-20,2.5359
2016-05-20,2.7675
2016-06-20,2.6471
2016-07-20,2.5174
2016-08-20,2.5175
2016-09-20,2.5176
2016-10-20,2.5176
2016-11-20,2.4201
2016-12-20,2.5003
2017-01-20,2.5003
2017-02-20,2.4639
2017-03-20,2.4775
2017-04-20,2.4774
2017-05-20,2.5264
2017-06-20,2.2658
2017-07-20,2.2616
2017-08-20,2.2701
2017-09-20,2.2752
2017-10-20,2.2746
2017-11-20,2.2828
2017-12-20,2.2828
2018-01-20,2.2827
2018-02-20,2.2235
2018-03-20,2.2235
2018-04-20,2.2235
2018-05-20,2.3914
2018-06-20,2.2102
2018-07-20,2.1816
2018-08-20,2.1449
2018-09-20,2.1449
2018-10-20,2.1449
2018-11-20,2.2451
2018-12-20,2.2451
2019-01-20,2.2451
2019-02-20,2.1975
2019-03-20,2.1959
2019-04-20,2.1976
2019-05-20,2.2144
2019-06-20,1.9267
2019-07-20,1.927
2019-08-20,1.8961
2019-09-20,2.033
2019-10-20,2.0357
2019-11-20,1.9445
2019-12-20,1.859
2020-01-20,1.859
2020-02-20,2.1806
2020-03-20,2.1728
2020-04-20,2.126
2020-05-20,2.0933
2020-06-20,2.4907
2020-07-20,1.9743
2020-08-20,1.8291
2020-09-20,1.8291
2020-10-20,1.8279
2020-11-20,2.0132
2020-12-20,1.9904
2021-01-20,1.9904
2021-02-20,1.9887
2021-03-20,2.0516
2021-04-20,2.0448
2021-05-20,2.0469
2021-06-20,2.0536
2021-07-20,2.0613
2021-08-20,2.1487
2021-09-20,2.1452
2021-10-20,2.1452
2021-11-20,2.2173
2021-12-20,2.2022
2022-01-20,2.2022
2022-02-20,2.426
2022-03-20,2.4288
2022-04-20,2.4546
2022-05-20,2.455
2022-06-20,2.5123
2022-07-20,2.5123
2022-08-20,2.6147
2022-09-20,2.5931
2022-10-20,2.5931
2022-11-20,2.612
2022-12-20,2.5895
2023-01-20,2.5895
2023-02-20,2.6259
2023-03-20,2.5826
2023-04-20,2.5851
2023-05-20,2.5785
2023-06-20,2.5136
2023-07-20,2.5136
2023-08-20,2.5938
2023-09-20,2.6176
2023-10-20,2.6176
2023-11-20,2.3622
2023-12-20,2.3599
2024-01-20,2.3599
2024-02-20,2.4489
2024-03-20,2.3979
2024-04-20,2.3937
2024-05-20,2.3817
2024-06-20,2.4299
2024-07-20,2.4299
2024-08-20,2.5529
2024-09-20,2.5511
2024-10-20,2.5507
2024-11-20,2.5894
2024-12-20,2.5497
2025-01-20,2.5496
2025-02-20,2.5892
2025-03-20,2.5964
2025-04-20,2.597
2025-05-20,2.5916
2025-06-20,2.5502
2025-07-20,2.5502
2025-08-20,2.6559
2025-09-20,2.6514
2025-10-20,2.6514
2025-11-20,2.6507
2025-12-20,2.8861
2026-01-20,2.8861
2026-02-20,2.5785
2026-03-20,2.555
2026-04-20,2.5542
