cohort,event_label,event_rel_time,coefficient,car
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),-1,0.0,-0.03122363363363545
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),0,-0.03259888888888918,-0.06382252252252463
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),1,0.011404174174174053,-0.052418348348350574
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),2,0.06250723723723706,0.010088888888886482
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),3,0.07781030030030012,0.0878991891891866
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),4,0.12051336336336316,0.20841255255254976
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),5,0.13831642642642616,0.3467289789789759
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),6,0.11681948948948939,0.4635484684684653
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),7,0.06132255255255237,0.5248710210210177
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),8,-0.0006743843843846076,0.5241966366366331
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),9,0.05332867867867841,0.5775253153153115
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),10,0.1550317417417415,0.732557057057053
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),11,0.12993480480480468,0.8624918618618577
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),12,0.1677378678678677,1.0302297297297254
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),13,0.13864093093093066,1.168870660660656
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),14,0.25244399399399386,1.4213146546546498
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),15,0.284047057057057,1.7053617117117068
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),16,0.1911501201201199,1.8965118318318268
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),17,0.2501531831831829,2.1466650150150097
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),18,0.39795624624624615,2.544621261261256
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),19,0.33535930930930924,2.8799805705705652
2024-05-02,Korea Value-Up Guidelines Unveiled (May 2024),20,0.4251623723723721,3.305142942942937
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-12,-0.03422639210639228,-0.03422639210639228
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-11,-0.005523187473187585,-0.03974957957957986
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-10,-0.01401998283998318,-0.053769562419563044
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-9,-0.030216778206778427,-0.08398634062634147
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-8,0.025886426426426357,-0.058099914199915115
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-7,0.0855896310596308,0.027489716859715685
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-6,-0.06190716430716453,-0.034417447447448846
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-5,-0.050503959673959875,-0.08492140712140872
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-4,-0.051000755040755186,-0.1359221621621639
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-3,-0.03769755040755074,-0.17361971256971465
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-2,0.006005654225654022,-0.16761405834406062
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),-1,0.0,-0.16761405834406062
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),0,0.07181206349206326,-0.09580199485199736
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),1,0.11421526812526783,0.01841327327327047
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),2,0.13171847275847248,0.15013174603174295
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),3,0.10992167739167724,0.2600534234234202
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),4,0.05412488202488186,0.31417830544830205
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),5,-0.008171913341913584,0.30600639210638847
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),6,0.045531291291291076,0.35153768339767955
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),7,0.1469344959244957,0.49847217932217525
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),8,0.12153770055770041,0.6200098798798757
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),9,0.15904090519090508,0.7790507850707807
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),10,0.12964410982410957,0.9086948948948903
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),11,0.2431473144573143,1.1518422093522047
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),12,0.274450519090519,1.4262927284427236
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),13,0.1812537237237235,1.607546452166447
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),14,0.23995692835692806,1.8475033805233751
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),15,0.3874601329901328,2.2349635135135077
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),16,0.32456333762333744,2.5595268511368454
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),17,0.41406654225654205,2.9735933933933874
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),18,0.6728697468897468,3.6464631402831342
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),19,0.9260729515229512,4.572536091806086
2024-08-12,Korea Value-Up Implementation Push (Aug 2024),20,0.8976761561561559,5.470212247962241
